0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,0,0.0,-0.35000000000000003,70
0,0,0,1,1,1,1,0.0,-0.35000000000000003,45
1,0,0,0,1,1,1,0.0,-0.35000000000000003,53
0,0,0,1,1,1,0,0.0,-0.35000000000000003,75
0,0,0,1,1,0,0,0.0,-0.35000000000000003,76
0,0,0,1,1,0,1,0.0,-0.35000000000000003,65
1,0,0,0,1,0,0,0.0,-0.35000000000000003,93
1,0,0,0,1,0,1,0.0,-0.35000000000000003,58
1,1,1,0,0,1,1,0.0,-0.3451273942437076,35
0,1,1,1,0,0,0,0.0,-0.3451273942437076,61
0,1,1,1,0,1,0,0.0,-0.3451273942437076,58
0,1,1,1,0,1,1,0.0,-0.3451273942437076,34
0,1,1,1,0,0,1,0.0,-0.3451273942437076,50
1,1,1,0,0,0,1,0.0,-0.3451273942437076,45
1,1,1,0,0,0,0,0.0,-0.3451273942437076,76
1,1,1,0,0,1,0,0.0,-0.3451273942437076,63
0,0,1,1,0,0,1,0.0,-0.29000000000000004,1
0,0,1,1,0,1,1,0.0,-0.29000000000000004,1
0,0,1,1,0,0,0,0.0,-0.29000000000000004,2
1,0,1,0,0,0,0,0.0,-0.29000000000000004,2
1,0,0,1,1,0,1,0.0,-0.2883600299451695,1
1,0,0,1,1,1,1,0.0,-0.2883600299451695,3
1,1,0,0,1,0,0,0.0,-0.28538440339341825,1
1,1,0,0,1,0,1,0.0,-0.28538440339341825,2
1,1,0,0,1,1,0,0.0,-0.28538440339341825,2
1,1,0,0,1,1,1,0.0,-0.28538440339341825,1
0,1,0,1,1,0,0,0.0,-0.28538440339341825,1
0,1,0,1,1,0,1,0.0,-0.28538440339341825,2
0,1,0,1,1,1,0,0.0,-0.28538440339341825,2
1,1,1,1,0,1,0,0.0,-0.2834874241888771,1
1,1,1,1,0,1,1,0.0,-0.2834874241888771,1
1,1,1,1,0,0,1,0.0,-0.2834874241888771,3
0,0,0,0,1,1,1,0.0,-0.28,3
0,0,0,0,1,1,0,0.0,-0.28,1
0,1,1,0,0,0,0,0.0,-0.27512739424370763,2
0,1,1,0,0,1,0,0.0,-0.27512739424370763,2
1,0,1,0,1,0,1,0.0,-0.27398318807081334,2
0,0,1,1,1,0,0,0.0,-0.27398318807081334,1
1,0,1,0,1,0,0,0.0,-0.27398318807081334,2
0,0,1,1,1,1,1,0.0,-0.27398318807081334,1
1,1,0,0,0,1,1,0.0,-0.26,2
0,1,0,1,0,0,1,0.0,-0.26,1
