0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,0,0,1,0.0,-0.96,53
0,0,1,0,0,0,0,1,1,0.0,-0.96,72
1,1,1,0,0,0,0,0,1,0.0,-0.96,61
0,1,1,0,0,0,0,1,1,0.0,-0.96,110
1,1,1,0,0,1,1,0,0,0.0,-0.9573670597255277,42
0,0,1,0,0,1,1,1,0,0.0,-0.9573670597255277,59
0,1,1,0,0,1,1,1,0,0.0,-0.9573670597255277,80
1,0,1,0,0,1,1,0,0,0.0,-0.9573670597255277,45
0,0,0,1,1,0,0,1,1,0.0,-0.9556400760059336,61
1,1,0,1,1,0,0,0,1,0.0,-0.9556400760059336,47
1,0,0,1,1,0,0,0,1,0.0,-0.9556400760059336,50
0,1,0,1,1,0,0,1,1,0.0,-0.9556400760059336,63
0,0,0,1,1,1,1,1,0,0.0,-0.9530071357314616,34
1,0,0,1,1,1,1,0,0,0.0,-0.9530071357314616,17
0,1,0,1,1,1,1,1,0,0.0,-0.9530071357314616,51
1,1,0,1,1,1,1,0,0,0.0,-0.9530071357314616,33
1,0,0,0,1,0,0,0,1,0.0,-0.89,2
1,1,0,0,1,0,0,0,1,0.0,-0.89,4
0,0,0,0,1,0,0,1,1,0.0,-0.89,3
0,1,0,0,1,0,0,1,1,0.0,-0.89,11
0,1,1,1,0,0,0,1,1,0.0,-0.8882369189779317,4
0,0,1,1,0,0,0,1,1,0.0,-0.8882369189779317,8
1,1,1,1,0,0,0,0,1,0.0,-0.8882369189779317,3
1,0,1,1,0,0,0,0,1,0.0,-0.8882369189779317,4
0,1,0,0,1,1,1,1,0,0.0,-0.8873670597255279,1
1,0,0,0,1,1,1,0,0,0.0,-0.8873670597255279,1
1,1,0,0,1,1,1,0,0,0.0,-0.8873670597255279,7
1,0,1,1,0,1,1,0,0,0.0,-0.8856039787034595,5
1,1,1,1,0,1,1,0,0,0.0,-0.8856039787034595,4
0,1,1,1,0,1,1,1,0,0.0,-0.8856039787034595,3
1,0,1,0,0,0,0,1,1,0.0,-0.8528010389576383,2
1,1,1,0,0,0,0,1,1,0.0,-0.8528010389576383,3
1,0,1,0,0,1,1,1,0,0.0,-0.8501680986831661,1
1,1,1,0,0,1,1,1,0,0.0,-0.8501680986831661,2
0,1,1,0,0,0,0,0,1,0.0,-0.85,1
1,1,0,1,1,0,0,1,1,0.0,-0.8484411149635719,1
1,0,0,1,1,0,0,1,1,0.0,-0.8484411149635719,1
0,1,1,0,0,0,1,1,1,0.0,-0.8476527273899168,3
1,0,1,0,0,0,1,0,1,0.0,-0.8476527273899168,2
1,1,1,0,0,0,1,0,1,0.0,-0.8476527273899168,5
0,0,1,0,0,0,1,1,1,0.0,-0.8476527273899168,3
0,1,1,0,0,1,1,0,0,0.0,-0.8473670597255278,3
1,0,0,1,1,1,1,1,0,0.0,-0.8458081746890997,1
1,0,0,1,1,0,1,0,1,0.0,-0.8432928033958504,1
0,0,0,1,1,0,1,1,1,0.0,-0.8432928033958504,3
0,1,0,1,1,0,1,1,1,0.0,-0.8432928033958504,5
0,0,0,1,1,1,1,0,0,0.0,-0.8430071357314615,2
1,1,1,0,0,1,0,0,0,0.0,-0.84,2
0,1,1,0,0,0,1,1,0,0.0,-0.84,3
1,1,1,0,0,0,1,0,0,0.0,-0.84,1
1,0,1,0,0,0,1,0,0,0.0,-0.84,1
1,1,1,0,0,1,0,0,1,0.0,-0.8373093660611023,1
0,1,1,0,0,1,0,1,1,0.0,-0.8373093660611023,2
0,0,0,1,1,0,1,1,0,0.0,-0.8356400760059336,1
0,1,0,1,1,1,0,1,1,0.0,-0.8329494420670359,1
1,1,0,1,1,1,0,0,1,0.0,-0.8329494420670359,1
0,0,0,1,1,1,0,1,1,0.0,-0.8329494420670359,3
1,0,0,1,1,1,0,0,1,0.0,-0.8329494420670359,1
0,0,1,0,1,0,0,1,1,0.0,-0.7779317589320196,1
1,1,0,0,1,0,1,0,1,0.0,-0.777652727389917,1
0,1,1,0,1,1,1,1,0,0.0,-0.7752988186575475,1
1,1,1,0,1,1,1,0,0,0.0,-0.7752988186575475,1
0,1,1,1,0,0,1,1,0,0.0,-0.7682369189779317,1
0,1,1,1,0,1,0,1,1,0.0,-0.7655462850390339,1
