0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,1,1,0,0,0,1,1,1,0,0,0.0,-0.7894111662044583,8
1,1,1,0,0,1,0,0,1,0,0,0.0,-0.7894111662044583,5
1,0,1,0,0,1,0,1,1,0,1,0.0,-0.7894111662044583,6
0,1,1,0,1,1,0,1,1,0,0,0.0,-0.7894111662044583,5
0,0,1,0,1,0,1,1,1,0,1,0.0,-0.7894111662044583,7
0,0,1,0,1,1,0,0,1,1,1,0.0,-0.7894111662044583,19
1,0,1,0,0,1,0,0,1,0,1,0.0,-0.7894111662044583,17
0,1,1,0,1,0,1,0,1,1,0,0.0,-0.7894111662044583,10
0,0,1,0,1,1,0,1,1,0,1,0.0,-0.7894111662044583,9
1,1,1,0,0,0,1,0,1,1,0,0.0,-0.7894111662044583,17
0,1,1,0,1,0,1,1,1,1,0,0.0,-0.7894111662044583,7
1,1,1,0,0,1,0,1,1,1,0,0.0,-0.7894111662044583,12
1,1,1,0,0,1,0,0,1,1,0,0.0,-0.7894111662044583,15
1,0,1,0,0,0,1,1,1,1,1,0.0,-0.7894111662044583,28
1,0,1,0,0,1,0,1,1,1,1,0.0,-0.7894111662044583,23
1,0,1,0,0,1,0,0,1,1,1,0.0,-0.7894111662044583,22
0,0,1,0,1,1,0,0,1,0,1,0.0,-0.7894111662044583,13
0,1,1,0,1,1,0,1,1,1,0,0.0,-0.7894111662044583,8
1,0,1,0,0,0,1,1,1,0,1,0.0,-0.7894111662044583,16
0,1,1,0,1,0,1,1,1,0,0,0.0,-0.7894111662044583,6
0,0,1,0,1,0,1,0,1,1,1,0.0,-0.7894111662044583,21
0,0,1,0,1,1,0,1,1,1,1,0.0,-0.7894111662044583,16
0,1,1,0,1,1,0,0,1,0,0,0.0,-0.7894111662044583,6
0,1,1,0,1,1,0,0,1,1,0,0.0,-0.7894111662044583,13
1,0,1,0,0,0,1,0,1,1,1,0.0,-0.7894111662044583,36
1,0,1,0,0,0,1,0,1,0,1,0.0,-0.7894111662044583,17
0,1,1,0,1,0,1,0,1,0,0,0.0,-0.7894111662044583,4
0,0,1,0,1,0,1,0,1,0,1,0.0,-0.7894111662044583,14
0,0,1,0,1,0,1,1,1,1,1,0.0,-0.7894111662044583,26
1,1,1,0,0,0,1,0,1,0,0,0.0,-0.7894111662044583,12
1,1,1,0,0,1,0,1,1,0,0,0.0,-0.7894111662044583,6
1,1,1,0,0,0,1,1,1,1,0,0.0,-0.7894111662044583,19
0,1,0,1,1,1,0,1,0,0,0,0.0,-0.78,7
1,1,0,1,0,1,0,0,0,0,0,0.0,-0.78,5
0,1,0,1,1,1,0,0,0,1,0,0.0,-0.78,3
0,1,0,1,1,1,0,0,0,0,0,0.0,-0.78,8
1,1,0,1,0,0,1,1,0,0,0,0.0,-0.78,4
1,1,0,1,0,0,1,0,0,1,0,0.0,-0.78,16
1,0,0,1,0,0,1,0,0,0,1,0.0,-0.78,19
0,1,0,1,1,0,1,0,0,1,0,0.0,-0.78,7
0,0,0,1,1,1,0,0,0,1,1,0.0,-0.78,14
0,0,0,1,1,0,1,0,0,1,1,0.0,-0.78,14
0,1,0,1,1,0,1,1,0,1,0,0.0,-0.78,8
0,1,0,1,1,0,1,1,0,0,0,0.0,-0.78,4
1,1,0,1,0,0,1,1,0,1,0,0.0,-0.78,14
0,0,0,1,1,0,1,1,0,0,1,0.0,-0.78,13
0,1,0,1,1,1,0,1,0,1,0,0.0,-0.78,5
1,1,0,1,0,0,1,0,0,0,0,0.0,-0.78,10
1,0,0,1,0,1,0,1,0,0,1,0.0,-0.78,10
1,0,0,1,0,1,0,0,0,1,1,0.0,-0.78,32
0,0,0,1,1,1,0,0,0,0,1,0.0,-0.78,7
0,1,0,1,1,0,1,0,0,0,0,0.0,-0.78,9
0,0,0,1,1,0,1,0,0,0,1,0.0,-0.78,19
1,0,0,1,0,1,0,1,0,1,1,0.0,-0.78,16
0,0,0,1,1,1,0,1,0,1,1,0.0,-0.78,16
1,0,0,1,0,0,1,1,0,0,1,0.0,-0.78,18
1,0,0,1,0,1,0,0,0,0,1,0.0,-0.78,24
1,1,0,1,0,1,0,0,0,1,0,0.0,-0.78,11
1,0,0,1,0,0,1,1,0,1,1,0.0,-0.78,26
0,0,0,1,1,0,1,1,0,1,1,0.0,-0.78,15
1,0,0,1,0,0,1,0,0,1,1,0.0,-0.78,25
1,1,0,1,0,1,0,1,0,1,0,0.0,-0.78,10
0,0,0,1,1,1,0,1,0,0,1,0.0,-0.78,15
1,1,0,1,0,1,0,1,0,0,0,0.0,-0.78,9
1,0,1,0,0,1,0,0,0,0,1,0.0,-0.74,1
0,0,1,0,1,0,1,1,0,1,1,0.0,-0.74,1
0,1,1,0,1,0,1,0,0,1,0,0.0,-0.74,1
0,1,1,0,1,1,0,1,0,0,0,0.0,-0.74,1
0,1,1,0,1,1,0,0,0,1,0,0.0,-0.74,2
1,0,1,0,0,1,0,0,0,1,1,0.0,-0.74,2
0,0,1,0,1,1,0,0,0,0,1,0.0,-0.74,2
1,1,1,0,0,0,1,1,0,1,0,0.0,-0.74,4
1,0,1,0,0,1,0,1,0,1,1,0.0,-0.74,2
0,0,1,0,1,1,0,0,0,1,1,0.0,-0.74,2
0,1,1,0,1,1,0,0,0,0,0,0.0,-0.74,1
1,1,1,0,0,0,1,0,0,0,0,0.0,-0.74,2
0,0,1,0,1,0,1,1,0,0,1,0.0,-0.74,1
1,0,1,0,0,0,1,0,0,1,1,0.0,-0.74,4
1,1,1,0,0,0,1,0,0,1,0,0.0,-0.74,5
0,0,1,0,1,0,1,0,0,0,1,0.0,-0.74,2
0,1,1,0,1,0,1,1,0,1,0,0.0,-0.74,3
1,1,1,0,0,1,0,0,0,1,0,0.0,-0.74,2
0,0,1,0,1,1,0,1,0,1,1,0.0,-0.74,1
1,1,1,0,0,1,0,1,0,1,0,0.0,-0.74,1
1,0,1,0,0,0,1,1,0,1,1,0.0,-0.74,5
0,0,1,0,1,0,1,0,0,1,1,0.0,-0.74,4
1,0,1,0,0,0,1,0,0,0,1,0.0,-0.74,2
1,1,1,0,0,1,0,0,0,0,0,0.0,-0.74,1
1,0,1,0,0,0,1,1,0,0,1,0.0,-0.74,3
0,1,1,0,1,1,0,1,0,1,0,0.0,-0.74,4
0,0,0,1,1,1,0,1,1,0,1,0.0,-0.7302101005813071,1
0,0,0,1,1,1,0,0,1,0,1,0.0,-0.7302101005813071,1
1,1,0,1,0,1,0,1,1,1,0,0.0,-0.7302101005813071,2
1,0,0,1,0,1,0,1,1,0,1,0.0,-0.7302101005813071,1
0,1,0,1,1,1,0,0,1,1,0,0.0,-0.7302101005813071,1
0,0,0,1,1,0,1,0,1,0,1,0.0,-0.7302101005813071,2
1,1,0,1,0,0,1,0,1,1,0,0.0,-0.7302101005813071,1
0,0,0,1,1,0,1,1,1,1,1,0.0,-0.7302101005813071,1
0,0,0,1,1,0,1,1,1,0,1,0.0,-0.7302101005813071,1
1,0,0,1,0,0,1,1,1,0,1,0.0,-0.7302101005813071,1
0,1,0,1,1,0,1,1,1,0,0,0.0,-0.7302101005813071,1
0,1,0,1,1,0,1,0,1,0,0,0.0,-0.7302101005813071,1
1,1,0,1,0,0,1,1,1,1,0,0.0,-0.7302101005813071,2
1,0,0,1,0,1,0,0,1,0,1,0.0,-0.7302101005813071,1
1,0,0,1,0,1,0,1,1,1,1,0.0,-0.7302101005813071,2
1,0,0,1,0,0,1,1,1,1,1,0.0,-0.7302101005813071,3
0,0,0,1,1,1,0,1,1,1,1,0.0,-0.7302101005813071,2
1,1,0,1,0,1,0,1,1,0,0,0.0,-0.7302101005813071,2
0,0,0,1,1,0,1,0,1,1,1,0.0,-0.7302101005813071,4
1,0,0,1,0,0,1,0,1,0,1,0.0,-0.7302101005813071,4
1,0,0,1,0,0,1,0,1,1,1,0.0,-0.7302101005813071,2
0,0,0,1,1,1,0,0,1,1,1,0.0,-0.7302101005813071,4
0,1,0,1,1,1,0,1,1,1,0,0.0,-0.7302101005813071,1
1,0,0,1,0,1,0,0,1,1,1,0.0,-0.7302101005813071,3
1,1,0,1,0,1,0,0,1,0,0,0.0,-0.7302101005813071,1
1,1,1,0,1,0,1,1,1,1,0,0.0,-0.684540631551284,1
0,0,1,1,1,0,1,1,0,1,1,0.0,-0.6800302387104152,1
1,0,1,1,0,0,1,1,0,1,1,0.0,-0.6800302387104152,1
0,1,1,1,1,0,1,1,0,1,0,0.0,-0.6800302387104152,2
1,0,1,1,0,1,0,0,0,1,1,0.0,-0.6800302387104152,2
0,1,1,1,1,0,1,0,0,1,0,0.0,-0.6800302387104152,1
1,0,1,1,0,0,1,1,0,0,1,0.0,-0.6800302387104152,1
1,1,1,1,0,0,1,1,0,1,0,0.0,-0.6800302387104152,1
0,0,0,0,1,0,1,0,1,0,1,0.0,-0.68,1
