0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,1,0.0,-0.23,24
1,1,1,1,1,1,0,0.0,-0.23,3
0,0,0,0,0,1,1,0.0,-0.23,23
0,1,1,0,0,1,0,0.0,-0.23,3
1,1,0,1,0,0,1,0.0,-0.23,14
1,0,0,1,1,1,1,0.0,-0.23,26
1,0,0,1,0,1,1,0.0,-0.23,18
1,1,0,0,0,1,1,0.0,-0.23,13
0,1,1,0,0,0,0,0.0,-0.23,8
1,1,0,0,1,1,1,0.0,-0.23,15
1,1,0,0,0,0,1,0.0,-0.23,12
1,0,1,0,0,1,0,0.0,-0.23,8
0,0,0,1,1,0,1,0.0,-0.23,36
1,1,1,0,1,0,0,0.0,-0.23,6
1,1,1,1,1,0,0,0.0,-0.23,9
1,0,1,0,0,0,0,0.0,-0.23,12
0,0,1,1,1,0,0,0.0,-0.23,18
1,0,1,1,1,1,0,0.0,-0.23,16
1,1,1,1,0,1,0,0.0,-0.23,4
0,1,1,1,1,1,0,0.0,-0.23,10
1,1,1,0,0,0,0,0.0,-0.23,6
0,1,1,0,1,0,0,0.0,-0.23,15
1,1,0,1,0,1,1,0.0,-0.23,10
1,0,1,0,1,1,0,0.0,-0.23,7
1,0,0,0,0,1,1,0.0,-0.23,16
1,1,1,0,0,1,0,0.0,-0.23,3
0,0,0,1,0,1,1,0.0,-0.23,22
1,0,1,1,0,1,0,0.0,-0.23,10
1,1,1,0,1,1,0,0.0,-0.23,5
0,1,0,1,0,0,1,0.0,-0.23,22
0,1,0,1,1,1,1,0.0,-0.23,15
1,1,1,1,0,0,0,0.0,-0.23,11
0,1,0,1,0,1,1,0.0,-0.23,12
1,0,1,1,0,0,0,0.0,-0.23,14
1,0,0,0,1,0,1,0.0,-0.23,24
0,1,0,0,0,1,1,0.0,-0.23,18
0,1,0,1,1,0,1,0.0,-0.23,24
1,0,1,1,1,0,0,0.0,-0.23,12
1,1,0,0,1,0,1,0.0,-0.23,15
1,1,0,1,1,1,1,0.0,-0.23,13
0,0,1,0,0,1,0,0.0,-0.23,14
1,1,0,1,1,0,1,0.0,-0.23,11
0,0,0,0,1,0,1,0.0,-0.23,29
1,0,0,1,1,0,1,0.0,-0.23,20
0,1,1,1,1,0,0,0.0,-0.23,9
0,1,0,0,1,0,1,0.0,-0.23,26
0,0,1,0,1,1,0,0.0,-0.23,16
1,0,1,0,1,0,0,0.0,-0.23,13
0,1,1,1,0,1,0,0.0,-0.23,10
0,0,1,1,0,1,0,0.0,-0.23,21
0,0,0,1,1,1,1,0.0,-0.23,28
0,0,1,0,1,0,0,0.0,-0.23,13
1,0,0,0,0,0,1,0.0,-0.23,16
0,0,1,1,0,0,0,0.0,-0.23,19
0,0,1,1,1,1,0,0.0,-0.23,17
0,1,0,0,1,1,1,0.0,-0.23,11
0,0,0,0,1,1,1,0.0,-0.23,34
1,0,0,0,1,1,1,0.0,-0.23,23
0,1,0,0,0,0,1,0.0,-0.23,18
0,0,0,1,0,0,1,0.0,-0.23,51
1,0,0,1,0,0,1,0.0,-0.23,18
0,1,1,1,0,0,0,0.0,-0.23,9
0,0,1,0,0,0,0,0.0,-0.23,17
0,1,1,0,1,1,0,0.0,-0.23,5
