0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,1,1,1,0,0.0,-1.3921485820900488,36
1,0,1,0,0,0,1,1,1,0,0.0,-1.3921485820900488,28
1,0,1,0,0,1,0,1,1,0,0.0,-1.3921485820900488,22
0,1,1,0,0,1,0,1,1,0,0.0,-1.3921485820900488,30
1,0,1,0,0,1,0,0,0,1,0.0,-1.3900000000000001,18
0,1,1,0,0,0,1,0,0,1,0.0,-1.3900000000000001,32
1,0,1,0,0,0,1,0,0,1,0.0,-1.3900000000000001,31
0,1,1,0,0,1,0,0,0,1,0.0,-1.3900000000000001,27
1,0,0,1,1,0,1,1,1,0,0.0,-1.3863392194039683,44
0,1,0,1,1,1,0,1,1,0,0.0,-1.3863392194039683,49
0,1,0,1,1,0,1,1,1,0,0.0,-1.3863392194039683,78
1,0,0,1,1,1,0,1,1,0,0.0,-1.3863392194039683,39
1,0,0,1,1,1,0,0,0,1,0.0,-1.3841906373139197,29
0,1,0,1,1,1,0,0,0,1,0.0,-1.3841906373139197,57
0,1,0,1,1,0,1,0,0,1,0.0,-1.3841906373139197,68
1,0,0,1,1,0,1,0,0,1,0.0,-1.3841906373139197,41
1,0,0,0,1,1,0,1,1,0,0.0,-1.3521485820900487,8
1,0,0,0,1,0,1,1,1,0,0.0,-1.3521485820900487,21
0,1,0,0,1,1,0,1,1,0,0.0,-1.3521485820900487,19
0,1,0,0,1,0,1,1,1,0,0.0,-1.3521485820900487,30
1,0,1,1,0,0,1,1,1,0,0.0,-1.3513226394877074,4
0,1,1,1,0,1,0,1,1,0,0.0,-1.3513226394877074,4
0,1,1,1,0,0,1,1,1,0,0.0,-1.3513226394877074,9
1,0,1,1,0,1,0,1,1,0,0.0,-1.3513226394877074,6
1,0,0,0,1,1,0,0,0,1,0.0,-1.35,8
0,1,0,0,1,1,0,0,0,1,0.0,-1.35,10
0,1,0,0,1,0,1,0,0,1,0.0,-1.35,21
1,0,0,0,1,0,1,0,0,1,0.0,-1.35,20
1,0,1,1,0,0,1,0,0,1,0.0,-1.3491740573976585,10
1,0,1,1,0,1,0,0,0,1,0.0,-1.3491740573976585,7
0,1,1,1,0,1,0,0,0,1,0.0,-1.3491740573976585,6
0,1,1,1,0,0,1,0,0,1,0.0,-1.3491740573976585,15
1,0,1,0,0,1,0,1,0,0,0.0,-1.34,5
0,1,1,0,0,0,1,1,0,0,0.0,-1.34,6
1,0,1,0,0,0,1,1,0,0,0.0,-1.34,4
0,1,1,0,0,1,0,1,0,0,0.0,-1.34,6
0,1,0,1,1,0,1,1,0,0,0.0,-1.3341906373139196,9
0,1,0,1,1,1,0,1,0,0,0.0,-1.3341906373139196,5
1,0,0,1,1,0,1,1,0,0,0.0,-1.3341906373139196,4
1,0,0,1,1,1,0,1,0,0,0.0,-1.3341906373139196,6
0,1,1,0,0,0,1,0,1,1,0.0,-1.3318680033424715,8
0,1,1,0,0,1,0,0,1,1,0.0,-1.3318680033424715,7
1,0,1,0,0,0,1,0,1,1,0.0,-1.3318680033424715,6
1,0,1,0,0,1,0,0,1,1,0.0,-1.3318680033424715,4
0,1,0,1,1,1,0,0,1,1,0.0,-1.326058640656391,7
1,0,0,1,1,1,0,0,1,1,0.0,-1.326058640656391,2
1,0,0,1,1,0,1,0,1,1,0.0,-1.326058640656391,10
0,1,0,1,1,0,1,0,1,1,0.0,-1.326058640656391,12
0,1,0,0,1,1,0,1,0,0,0.0,-1.3,3
0,1,0,0,1,0,1,1,0,0,0.0,-1.3,1
1,0,0,0,1,0,1,1,0,0,0.0,-1.3,6
0,1,1,1,0,0,1,1,0,0,0.0,-1.2991740573976585,1
0,1,1,1,0,1,0,1,0,0,0.0,-1.2991740573976585,1
1,0,1,1,0,0,1,1,0,0,0.0,-1.2991740573976585,1
0,1,0,0,1,0,1,0,1,1,0.0,-1.2918680033424714,5
0,1,0,0,1,1,0,0,1,1,0.0,-1.2918680033424714,2
1,0,0,0,1,0,1,0,1,1,0.0,-1.2918680033424714,3
1,0,1,1,0,1,0,0,1,1,0.0,-1.2910420607401298,1
0,1,1,1,0,1,0,0,1,1,0.0,-1.2910420607401298,2
0,1,1,1,0,0,1,0,1,1,0.0,-1.2910420607401298,1
1,0,1,0,0,1,0,0,1,0,0.0,-1.27,3
0,1,1,0,0,0,1,0,1,0,0.0,-1.27,1
0,1,1,0,0,1,0,1,0,1,0.0,-1.268310744071571,1
0,1,1,0,0,0,1,1,0,1,0.0,-1.268310744071571,1
1,0,1,0,0,1,0,1,0,1,0.0,-1.268310744071571,3
0,1,0,1,1,1,0,0,1,0,0.0,-1.2641906373139196,2
0,1,0,1,1,0,1,0,1,0,0.0,-1.2641906373139196,2
1,0,0,1,1,1,0,0,1,0,0.0,-1.2641906373139196,2
1,0,0,1,1,0,1,0,1,0,0.0,-1.2641906373139196,3
1,0,0,1,1,1,0,1,0,1,0.0,-1.2625013813854906,1
0,1,0,1,1,0,1,1,0,1,0.0,-1.2625013813854906,2
0,1,1,0,1,0,1,1,1,0,0.0,-1.2460469924845374,1
1,0,1,0,1,1,0,1,1,0,0.0,-1.2460469924845374,1
0,1,1,0,1,1,0,0,0,1,0.0,-1.2438984103944883,2
1,0,1,0,1,1,0,0,0,1,0.0,-1.2438984103944883,1
1,0,0,1,0,0,1,1,1,0,0.0,-1.2421485820900489,1
0,1,0,1,0,0,1,1,1,0,0.0,-1.2421485820900489,3
1,0,0,0,1,0,1,0,1,0,0.0,-1.23,2
1,0,1,1,0,0,1,0,1,0,0.0,-1.2291740573976584,2
0,1,1,1,0,1,0,0,1,0,0.0,-1.2291740573976584,1
0,1,0,0,1,1,0,1,0,1,0.0,-1.228310744071571,1
0,1,0,0,1,0,1,1,0,1,0.0,-1.228310744071571,2
1,0,1,1,0,0,1,1,0,1,0.0,-1.2274848014692292,1
0,1,1,1,0,0,1,1,0,1,0.0,-1.2274848014692292,2
