0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-505.51,9
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0,-505.5099999999999,14
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0.0,-505.08000000000004,9
1,0,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0.0,-505.0799999999999,5
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-490.59999999999997,5
1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0.0,-490.6000000000001,3
0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,-490.56,1
1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-490.5600000000002,5
0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-482.9799999999999,2
1,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-482.98000000000025,7
1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0.0,-475.52,4
0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0.0,-474.04000000000013,2
1,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0.0,-474.03999999999985,4
1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0.0,-471.70000000000005,3
0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,-471.70000000000005,4
0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-470.03,2
1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-470.0299999999999,1
1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0.0,-469.9100000000001,2
1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0.0,-464.46999999999974,2
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.0,-464.47,3
1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-462.03999999999996,1
1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-461.50999999999993,2
0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,-460.77,2
1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0.0,-460.76999999999987,1
1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-459.63000000000034,2
1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-448.93999999999994,2
0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0.0,-448.78999999999974,1
1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-448.7899999999999,5
0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0.0,-443.39999999999975,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0.0,-443.3999999999999,1
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-442.56000000000006,1
0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0.0,-439.62000000000006,2
1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0625,-553.2500000000005,2
1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0.0,-437.7699999999995,1
0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.0,-437.77,1
0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0.0,-437.5899999999997,1
0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.0,-437.40000000000003,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-437.03999999999996,3
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0.0,-435.7,3
1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-435.33000000000015,2
0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.0,-433.05,4
0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0.0,-432.07,1
0,1,1,0,1,1,0,0,1,1,1,1,0,1,0,1,0.0,-430.62999999999965,1
1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0.0,-430.6299999999999,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-427.72,1
0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0.0,-426.04999999999995,1
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0.0,-425.82,1
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0.0,-424.65999999999997,1
1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0.0625,-607.3399999999997,1
0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0.0,-415.76999999999975,1
0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-412.33000000000004,3
1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0.0,-411.59999999999985,1
1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0.0,-409.68000000000035,1
1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,0.0,-408.20000000000033,1
0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,-408.2,2
0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.0,-401.0900000000001,2
1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,-400.83000000000004,1
0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0.0,-397.22,4
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0.0,-392.0299999999997,1
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0,-391.79000000000013,1
1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0.0,-391.31999999999977,1
1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0.0,-386.60999999999996,1
0,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,0.0,-385.08999999999975,1
0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-383.08000000000015,1
1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-383.0799999999998,2
1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,-381.6399999999999,1
0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-377.05,1
1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0.0,-376.46999999999986,1
1,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-372.2999999999999,1
1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-371.2999999999999,2
0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0.0,-366.2499999999996,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.0,-364.7099999999999,1
0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0.0,-363.4599999999998,1
1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0.0,-363.46,2
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0.0625,-585.7299999999998,1
0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0.0,-355.8900000000001,1
0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.0,-346.89999999999986,1
1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0.0,-339.59999999999997,1
0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0.0,-338.13,1
0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0.0,-336.47,1
1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0.0,-336.46999999999986,2
1,0,0,1,1,0,0,1,1,0,1,0,1,1,1,0,0.0,-331.43999999999966,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0.0625,-602.0600000000002,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-319.71000000000004,1
1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-313.3000000000001,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-311.91,1
1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0.0,-309.9500000000001,1
1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-279.3199999999998,1
1,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0.0625,-520.99,1
1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0.0,-215.29999999999998,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,-206.4,1
1,0,0,1,0,0,1,1,1,0,1,0,1,1,1,0,0.0625,-460.78999999999996,1
