0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-397.58000000000004,707
1,0,1,1,0,1,1,1,1,1,1,1,1,0.0,-397.57999999999976,108
1,0,0,1,0,1,1,1,0,1,1,0,1,0.0,-381.8899999999996,488
0,1,1,0,1,0,0,0,1,0,0,1,0,0.0,-381.88999999999993,232
1,0,0,1,0,1,1,1,1,1,1,1,1,0.0,-374.9099999999997,73
0,1,1,0,1,0,0,0,0,0,0,0,0,0.0,-374.90999999999997,240
0,1,1,0,1,0,0,0,1,0,0,0,0,0.0,-338.61999999999995,42
1,0,0,1,0,1,1,1,0,1,1,1,1,0.0,-338.61999999999966,53
0,0,1,0,1,0,0,0,1,0,0,1,0,0.0,-269.57,1
0,1,1,0,1,0,0,0,0,0,0,1,0,0.0,-242.54,5
1,0,0,1,0,1,1,1,1,1,1,0,1,0.0,-242.53999999999974,7
1,1,1,1,0,1,1,1,0,1,1,1,1,0.0,-240.98999999999972,3
0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-240.98999999999998,4
0,1,0,0,1,0,0,0,1,0,0,0,0,0.0,-240.65000000000003,4
1,0,1,1,0,1,1,1,0,1,1,1,1,0.0,-240.6499999999998,2
1,1,1,1,1,1,1,0,1,0,0,1,0,0.0,-185.5899999999997,3
0,0,0,0,0,0,0,1,0,1,1,0,1,0.0,-185.58999999999997,15
1,1,1,0,1,0,0,0,1,0,0,1,0,0.0,-173.60999999999984,2
0,0,0,1,0,1,1,1,0,1,1,0,1,0.0,-173.60999999999993,2
0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,-158.58000000000004,2
1,0,1,1,0,1,1,0,1,1,1,1,1,0.0,-158.57999999999996,1
1,0,1,1,0,1,1,0,1,1,1,1,0,0.0,-142.19999999999993,1
0,0,1,0,1,0,1,0,1,0,0,1,0,0.0,-122.34,1
0,1,0,1,0,1,0,1,0,1,1,0,1,0.0,-112.84000000000015,1
0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,-110.07000000000008,1
0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-101.04999999999998,1
1,0,0,1,0,1,1,1,1,1,1,0,1,0.07692307692307693,-242.53999999999974,1
