0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,1,1,0,1,1,0.0,-121.02000000000007,672
0,0,0,1,0,0,0,1,0,0,0.0,-121.02000000000001,622
0,0,0,1,0,0,0,0,0,0,0.0,-114.15,350
1,1,1,0,1,1,1,1,1,1,0.0,-114.15000000000002,354
1,0,0,1,1,0,0,0,0,0,0.0,71.71000000000004,1
0,0,1,0,0,0,1,1,1,1,0.0,91.14000000000009,1
