0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,1,0,0.0,-5.456274129329828,325
0,0,1,0,0,0,1,0.0,-5.4539918009120765,269
1,0,0,1,1,1,0,0.0,-5.321808753915886,123
0,1,1,0,0,0,1,0.0,-5.3216082302275485,37
0,0,1,1,1,0,0,0.0,-5.275606245353203,66
1,1,0,1,1,0,0,0.0,-5.272903171548654,49
0,0,1,0,0,1,1,0.0,-5.271801416883227,32
1,1,0,0,0,1,1,0.0,-5.264273803007247,41
0,0,1,1,0,0,1,0.0,-5.195516362923552,30
1,1,0,0,1,1,0,0.0,-5.191452959937827,23
1,0,0,1,1,0,0,0.0,-5.038236918977932,3
1,0,1,1,1,0,0,0.0,-4.8940739834365425,2
