0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0.0,-4.4824897951794656,51
0,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-4.479411687196114,17
0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-4.479411687196114,14
0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.479411687196114,16
1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-4.479411687196114,18
0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-4.479411687196114,17
1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-4.479411687196114,11
1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.479411687196114,22
1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0.0,-4.479411687196114,9
0,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-4.424630101116612,2
0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-4.424630101116612,6
1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-4.424630101116612,5
1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-4.424630101116612,5
1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-4.424630101116612,8
0,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-4.424630101116612,12
1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-4.424630101116612,11
0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-4.424630101116612,11
1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0,-4.423463609051331,1
0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-4.423463609051331,1
0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-4.423463609051331,4
1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0.0,-4.423463609051331,4
0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0.0,-4.423463609051331,5
1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-4.423463609051331,6
1,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-4.423463609051331,11
0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-4.423463609051331,7
1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-4.421551993133262,1
1,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-4.421551993133262,2
0,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-4.421551993133262,3
1,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-4.421551993133262,7
0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-4.421551993133262,2
0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-4.421551993133262,2
0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-4.421551993133262,1
1,1,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-4.421551993133262,5
1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0.0,-4.42038550106798,1
0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0,-4.42038550106798,1
0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-4.42038550106798,2
1,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0,-4.42038550106798,6
1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0.0,-4.42038550106798,2
0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0.0,-4.42038550106798,4
1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-4.361758510481244,2
1,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-4.361758510481244,2
0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-4.361758510481244,3
0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,0.0,-4.361758510481244,4
1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0.0,-4.361758510481244,5
0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0.0,-4.361758510481244,2
1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0.0,-4.361758510481244,7
1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-4.3586804024978925,3
0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-4.3586804024978925,2
0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-4.3586804024978925,1
1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0.0,-4.3586804024978925,1
1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0.0,-4.3586804024978925,3
0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0.0,-4.3586804024978925,2
1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,0.0,-4.3586804024978925,2
0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-4.358129861622053,1
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0.0,-4.358129861622053,1
1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0.0,-4.358129861622053,3
0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-4.355051753638703,1
1,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0.0,-4.355051753638703,1
1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0.0,-4.355051753638703,2
1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-4.351328537538662,1
0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0.0,-4.351328537538662,1
0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0.0,-4.351328537538662,2
1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0.0,-4.351328537538662,1
0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0.0,-4.351328537538662,1
0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-4.351328537538662,3
1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0.0,-4.351328537538662,6
0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-4.348250429555312,1
1,0,1,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-4.348250429555312,2
0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.348250429555312,2
1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-4.346679650011228,1
1,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-4.346679650011228,1
1,1,0,1,1,0,0,0,1,0,1,0,1,0,1,0.0,-4.346679650011228,2
1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0.0,-4.346679650011228,2
1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0.0,-4.343601542027876,1
0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-4.343601542027876,1
0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-4.321500819403227,1
1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0.0,-4.321500819403227,3
1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0.0,-4.3194173273873195,2
0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0.0,-4.3194173273873195,1
0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0.0,-4.3194173273873195,2
1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0.0,-4.3194173273873195,3
0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0.0,-4.3194173273873195,1
1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0.0,-4.318422711419878,1
0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.316339219403968,1
1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.316339219403968,1
1,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-4.316339219403968,1
0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,0.0,-4.316339219403968,1
0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.0,-4.302910127898778,1
0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0.0,-4.302910127898778,1
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0.0,-4.302910127898778,2
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0.0,-4.302910127898778,2
0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0.0,-4.299832019915426,1
0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-4.291887743845392,1
1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0.0,-4.291887743845392,1
1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0.0,-4.288809635862043,1
0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0.0,-4.283225849087084,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0.0,-4.283225849087084,1
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-4.283225849087084,1
0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-4.283225849087084,2
0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.0,-4.281191100504199,1
1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0.0,-4.281191100504199,1
0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0.0,-4.281191100504199,1
0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0.0,-4.2801477411037325,1
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0.0,-4.2801477411037325,1
1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0.0,-4.221610063330689,1
0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0.0,-4.221610063330689,1
0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0.0,-4.2185319553473395,1
0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0.0,-4.2185319553473395,1
1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0.0,-4.218072292865574,1
1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0.0,-4.210538935844279,1
1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0.0,-4.209477040837184,1
1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0.0,-4.207460827860929,1
1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0.0,-4.207460827860929,1
1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0.0,-4.207035443989285,1
1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-4.207035443989285,1
1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0.0,-4.206734538717725,1
1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,0.0,-4.203896372441734,1
0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0.0,-4.203094321333503,1
1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.0,-4.202489795179466,1
0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0.0,-4.200818264458384,1
1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0.0,-4.144630101116612,1
1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0.0,-4.1406889784608305,1
0,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0.0,-4.05838281684614,1
0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0.0,-4.05383716803632,1
0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0.0,-4.0459982846700795,1
1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-3.8689808804384995,1
0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-3.820866766079334,1
