0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-3.9948901189784,1
1,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-3.993530477030645,1
1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-3.992667106499826,1
0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-3.990613008219883,1
0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-3.9892310532406974,1
1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-3.9892310532406974,1
1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-3.989122689832789,1
0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-3.9890803328497144,1
1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.9889782715866415,1
1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-3.9870949192090106,2
1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-3.9869442172583427,1
0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-3.9869442172583427,4
1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-3.985827801264549,3
1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-3.985542218327513,2
0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-3.9848901189784,1
1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-3.9837737029846054,1
0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-3.983255382345158,1
1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-3.983255382345158,1
1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-3.983211841222926,1
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-3.9811344311296573,1
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-3.980733384346929,2
0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-3.9791490174889534,1
1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-3.9790803328497137,1
0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-3.977094919209011,1
1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-3.977094919209011,1
1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0.0,-3.9767934968673595,2
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.9754601825757683,2
1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0.0,-3.9752659395028687,2
0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-3.975158760234118,1
0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-3.973467570511559,1
1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-3.9727874826268716,1
0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,-3.9726367622358882,1
1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-3.972336979028374,1
1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-3.9715771045896844,2
0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-3.970733384346929,1
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0.0,-3.969098647713687,2
0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0.0,-3.968792562361338,1
0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-3.9685116176539132,1
1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-3.965521668791502,1
0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-3.965521668791502,1
1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-3.9648683442362214,1
0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-3.9648683442362214,1
1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0.0,-3.964690860515831,2
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0,-3.9643910773083175,1
1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0.0,-3.9643910773083175,1
0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-3.9634804824786443,1
1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-3.9634804824786443,1
0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-3.9634675705115594,2
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-3.9618328338783178,1
1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0.0,-3.9618098313221664,1
1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0.0,-3.960846660641281,1
1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-3.960804303658206,1
1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0.0,-3.9588944758922247,1
0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-3.9587925623613374,2
0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-3.958517467675851,1
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-3.958517467675851,4
0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0.0,-3.9538563666952395,1
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0.0,-3.9538563666952395,1
1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-3.952858401938148,2
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-3.952858401938148,1
1,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0.0,-3.950797853781184,1
0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0.0,-3.950763728610866,1
0,1,0,0,1,1,1,0,1,1,0,1,1,1,0,0.0,-3.950571565955794,1
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-3.949169567024964,2
1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0.0,-3.948517467675851,1
1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-3.9471769549607547,1
0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-3.947074893697682,1
1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-3.947074893697682,2
1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-3.9468827310426087,3
0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,0.0,-3.9468391899203774,1
1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0.0,-3.9457597445841994,1
1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-3.9448901189783996,1
0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-3.9448901189783996,2
1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.0,-3.943530477030645,3
1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-3.9392310532406976,1
1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0.0,-3.9388932882003194,1
1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,0.0,-3.9369442172583424,1
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0.0,-3.9368391899203767,1
1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0.0,-3.935204453287135,2
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-3.9307333843469285,1
0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0.0,-3.9307333843469285,1
0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0.0,-3.9227874826268714,1
1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-3.917059478369537,1
0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0.0,-3.917059478369537,2
0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.9073971086833517,1
1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-3.9054937307943924,1
0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,0.0,-3.9054247417362955,1
0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-3.9038589941611503,1
0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.0,-3.9038563666952397,1
1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-3.8985059902630694,1
0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.8948461717557072,1
0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.892792073475764,1
1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0.0,-3.890409368152029,1
1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0.0,-3.8898004182457515,3
1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0.0,-3.8885059902630696,2
0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,-3.8868712536298275,1
1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0.0,-3.8868712536298275,2
0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-3.8834675705115593,1
0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0.0,-3.8798004182457517,1
1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0.0,-3.8791210794918434,1
0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0.0,-3.8791210794918434,1
0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0.0,-3.8787746315187874,1
1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-3.8785740600748166,2
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-3.878511617653913,1
1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0.0,-3.8781656816125096,1
1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0.0,-3.873757894414654,1
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0.0,-3.8700690595014695,1
0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-3.8691210794918436,1
0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-3.868574060074817,2
1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-3.866939323441575,1
0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-3.857547829074335,1
1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0,-3.8572193119438296,1
1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0.0,-3.8567566268212325,1
0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-3.856419422173215,1
0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0.0,-3.8558702181741236,1
1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.0,-3.855493730794392,1
1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0.0,-3.853530477030645,1
1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0.0,-3.852325801507087,1
0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-3.852283444524012,1
1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-3.8521813832609393,2
1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.8519033778889593,1
1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0.0,-3.848505990263069,1
1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0.0,-3.847176954960754,1
0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0,-3.8469442172583426,1
1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0.0,-3.8469442172583426,1
1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0.0,-3.843427766943203,1
1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0.0,-3.8432118412229257,1
1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0.0,-3.8427920734757643,1
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0.0,-3.8421389663513645,1
1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-3.8411573368425227,1
1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.8409931155399244,1
0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.8409931155399244,1
1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0.0,-3.8406487078907707,1
1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0.0,-3.8399966085416573,1
0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-3.8391490174889533,1
1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.8389390172599818,2
