0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,1,1,1,0,0,0.0,-4.912855015653108,19
1,0,0,1,0,1,0,1,1,1,0,0,0,0.0,-4.912855015653108,16
0,0,1,1,0,1,0,0,1,1,0,1,0,0.0,-4.90791471455565,41
0,0,1,1,0,1,0,0,1,1,1,1,0,0.0,-4.90791471455565,64
1,1,0,0,1,0,1,1,0,0,1,0,1,0.0,-4.906393599552438,45
1,1,0,0,1,0,1,1,0,0,0,0,1,0.0,-4.906393599552438,28
0,1,1,0,1,0,1,0,0,0,1,1,1,0.0,-4.901453298454981,152
0,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-4.901453298454981,79
0,0,1,1,0,1,0,0,1,1,1,0,0,0.0,-4.7644949857079375,15
0,0,1,1,0,1,0,0,1,1,0,0,0,0.0,-4.7644949857079375,11
1,0,0,1,0,1,0,1,1,1,1,1,0,0.0,-4.7602070401227,6
0,1,1,0,1,0,1,0,0,0,0,0,1,0.0,-4.758033569607268,8
0,1,1,0,1,0,1,0,0,0,1,0,1,0.0,-4.758033569607268,14
1,1,0,0,1,0,1,1,0,0,1,1,1,0.0,-4.753745624022032,15
1,1,0,0,1,0,1,1,0,0,0,1,1,0.0,-4.753745624022032,12
1,0,0,0,1,0,0,1,1,1,0,0,0,0.0,-4.718613857211778,1
1,0,0,0,1,0,0,1,1,1,1,0,0,0.0,-4.718613857211778,13
1,0,0,1,0,0,0,1,1,1,0,0,0,0.0,-4.713744433338587,1
1,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-4.713744433338587,7
0,0,1,0,1,0,0,0,1,1,0,1,0,0.0,-4.713673556114321,16
0,0,1,0,1,0,0,0,1,1,1,1,0,0.0,-4.713673556114321,26
1,1,0,1,0,1,1,1,0,0,0,0,1,0.0,-4.70975513845429,2
1,1,0,1,0,1,1,1,0,0,1,0,1,0.0,-4.70975513845429,1
0,0,1,1,0,0,0,0,1,1,0,1,0,0.0,-4.70880413224113,8
0,0,1,1,0,0,0,0,1,1,1,1,0,0.0,-4.70880413224113,18
1,1,0,0,1,1,1,1,0,0,0,0,1,0.0,-4.707827691447481,3
1,1,0,0,1,1,1,1,0,0,1,0,1,0.0,-4.707827691447481,6
