0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-6.301149901885503,6
1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.300399070767011,2
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-6.295526881048026,3
0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.293264488033642,5
0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.293132858908115,6
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.292513656915149,6
1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.292382027789624,3
1,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-6.29116209429855,2
0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.291149901885503,3
1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-6.291030465173024,6
1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-6.29039907076701,1
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.289390934518842,9
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-6.289047508150411,2
1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.2886401034003505,4
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-6.287641467196165,9
0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-6.28750983807064,9
1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-6.28728854078375,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-6.2855268810480265,5
0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.285247445056254,7
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-6.28502354930929,3
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.284915883167135,3
1,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.284496613937763,4
0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.283767913681366,10
1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0.0,-6.283145051321163,2
0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.2831328589081155,7
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.282382027789622,2
0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.281373891541455,6
1,0,0,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-6.280623060422964,5
0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-6.279624424218778,13
1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-6.279271497806364,3
0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-6.27750983807064,4
1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.277138135457429,3
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.277030469315274,6
