0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,0,0,0,0.0,-0.4,5
0,1,0,0,0,0,0,0,0.0,-0.4,3
1,1,0,0,0,1,0,0,0.0,-0.4,11
1,1,0,0,1,0,0,0,0.0,-0.4,12
0,1,0,0,1,1,0,1,0.0,-0.4,15
0,1,0,0,1,0,0,0,0.0,-0.4,16
1,1,0,0,0,0,0,1,0.0,-0.4,9
1,1,0,0,1,0,0,1,0.0,-0.4,12
1,1,0,0,1,1,0,0,0.0,-0.4,16
1,1,0,0,1,0,1,1,0.0,-0.4,14
0,1,0,0,1,0,0,1,0.0,-0.4,11
1,1,0,0,0,0,1,0,0.0,-0.4,15
0,1,0,0,1,1,1,0,0.0,-0.4,31
0,1,0,0,0,1,0,0,0.0,-0.4,9
1,1,0,0,1,1,1,0,0.0,-0.4,21
0,1,0,0,0,1,1,0,0.0,-0.4,15
1,1,0,0,1,1,0,1,0.0,-0.4,16
0,1,0,0,0,1,0,1,0.0,-0.4,5
1,1,0,0,0,0,1,1,0.0,-0.4,9
1,1,0,0,0,1,1,0,0.0,-0.4,8
1,1,0,0,1,1,1,1,0.0,-0.4,20
1,1,0,0,0,1,1,1,0.0,-0.4,13
1,1,0,0,0,1,0,1,0.0,-0.4,12
0,1,0,0,0,0,1,1,0.0,-0.4,10
0,1,0,0,1,1,1,1,0.0,-0.4,22
0,1,0,0,0,1,1,1,0.0,-0.4,17
0,1,0,0,0,0,0,1,0.0,-0.4,8
0,1,0,0,0,0,1,0,0.0,-0.4,9
0,1,0,0,1,0,1,0,0.0,-0.4,28
0,1,0,0,1,1,0,0,0.0,-0.4,17
0,1,0,0,1,0,1,1,0.0,-0.4,25
1,1,0,0,1,0,1,0,0.0,-0.4,34
0,0,1,1,0,1,1,1,0.0,-0.3941906373139196,6
1,0,1,1,0,1,0,0,0.0,-0.3941906373139196,6
1,0,1,1,1,0,0,1,0.0,-0.3941906373139196,6
1,0,1,1,1,1,0,1,0.0,-0.3941906373139196,7
1,0,1,1,1,0,1,1,0.0,-0.3941906373139196,10
1,0,1,1,0,1,0,1,0.0,-0.3941906373139196,4
0,0,1,1,0,0,0,0,0.0,-0.3941906373139196,10
1,0,1,1,0,0,0,0,0.0,-0.3941906373139196,9
1,0,1,1,0,1,1,0,0.0,-0.3941906373139196,15
1,0,1,1,1,1,1,0,0.0,-0.3941906373139196,18
1,0,1,1,0,0,0,1,0.0,-0.3941906373139196,12
1,0,1,1,1,1,0,0,0.0,-0.3941906373139196,11
1,0,1,1,1,1,1,1,0.0,-0.3941906373139196,20
0,0,1,1,0,1,0,1,0.0,-0.3941906373139196,9
1,0,1,1,0,1,1,1,0.0,-0.3941906373139196,11
0,0,1,1,0,1,0,0,0.0,-0.3941906373139196,11
1,0,1,1,0,0,1,0,0.0,-0.3941906373139196,14
1,0,1,1,0,0,1,1,0.0,-0.3941906373139196,9
1,0,1,1,1,0,0,0,0.0,-0.3941906373139196,15
0,0,1,1,1,1,0,1,0.0,-0.3941906373139196,13
0,0,1,1,1,0,1,1,0.0,-0.3941906373139196,15
0,0,1,1,1,0,0,0,0.0,-0.3941906373139196,9
0,0,1,1,1,1,0,0,0.0,-0.3941906373139196,9
0,0,1,1,1,0,0,1,0.0,-0.3941906373139196,8
0,0,1,1,1,1,1,1,0.0,-0.3941906373139196,16
0,0,1,1,0,0,1,1,0.0,-0.3941906373139196,10
0,0,1,1,0,1,1,0,0.0,-0.3941906373139196,20
0,0,1,1,0,0,1,0,0.0,-0.3941906373139196,12
0,0,1,1,1,1,1,0,0.0,-0.3941906373139196,23
1,0,1,1,1,0,1,0,0.0,-0.3941906373139196,19
0,0,1,1,1,0,1,0,0.0,-0.3941906373139196,22
0,0,1,1,0,0,0,1,0.0,-0.3941906373139196,7
1,0,0,1,0,0,1,0,0.0,-0.36,2
0,0,0,1,0,0,0,0,0.0,-0.36,1
0,0,0,1,1,1,1,0,0.0,-0.36,2
1,0,0,1,0,1,1,0,0.0,-0.36,1
1,0,0,1,1,1,0,1,0.0,-0.36,2
1,0,0,1,0,1,0,0,0.0,-0.36,1
1,0,0,1,1,0,1,1,0.0,-0.36,2
1,0,0,1,0,0,0,0,0.0,-0.36,2
1,0,0,1,1,1,1,0,0.0,-0.36,5
1,0,0,1,1,0,0,0,0.0,-0.36,4
0,0,0,1,0,0,1,0,0.0,-0.36,5
0,0,0,1,0,1,0,0,0.0,-0.36,3
1,0,0,1,1,0,0,1,0.0,-0.36,3
0,0,0,1,1,1,0,1,0.0,-0.36,2
0,0,0,1,0,1,0,1,0.0,-0.36,3
1,0,0,1,1,1,0,0,0.0,-0.36,4
1,0,0,1,1,0,1,0,0.0,-0.36,3
0,0,0,1,1,1,0,0,0.0,-0.36,3
0,0,0,1,0,0,0,1,0.0,-0.36,3
1,0,0,1,0,1,0,1,0.0,-0.36,3
0,0,0,1,1,0,1,0,0.0,-0.36,4
0,0,0,1,0,1,1,0,0.0,-0.36,4
0,0,0,1,1,1,1,1,0.0,-0.36,9
0,0,0,1,1,0,1,1,0.0,-0.36,8
1,0,0,1,0,1,1,1,0.0,-0.36,6
1,0,0,1,0,0,1,1,0.0,-0.36,4
1,0,0,1,0,0,0,1,0.0,-0.36,3
0,0,0,1,1,0,0,1,0.0,-0.36,1
0,0,0,1,0,0,1,1,0.0,-0.36,3
0,0,0,1,0,1,1,1,0.0,-0.36,1
1,0,0,1,1,1,1,1,0.0,-0.36,2
0,1,1,0,0,1,0,0,0.0,-0.35917405739765845,1
1,1,1,0,1,1,1,1,0.0,-0.35917405739765845,1
1,1,1,0,0,1,0,1,0.0,-0.35917405739765845,1
1,1,1,0,1,1,1,0,0.0,-0.35917405739765845,8
1,1,1,0,0,1,1,0,0.0,-0.35917405739765845,2
0,1,1,0,0,0,1,1,0.0,-0.35917405739765845,3
0,1,1,0,0,1,1,1,0.0,-0.35917405739765845,1
1,1,1,0,0,0,1,1,0.0,-0.35917405739765845,1
