0,1,2,3,4,5,6,7,8,9,10,11,12,13,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-3.9218087539158857,3
0,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.9218087539158852,2
0,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-3.9218087539158852,6
1,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-3.9218087539158852,7
1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.9218087539158852,5
1,0,1,1,1,0,0,0,1,0,1,0,0,1,0.0,-3.9218087539158857,2
1,0,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-3.9218087539158852,7
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-3.9218087539158857,3
1,0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-3.9218087539158852,2
1,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3.9218087539158857,4
0,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3.9218087539158857,8
0,0,1,1,1,0,0,0,0,1,0,1,1,0,0.0,-3.9218087539158852,15
0,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-3.9218087539158852,5
0,0,1,1,1,0,0,1,1,0,1,0,0,1,0.0,-3.9218087539158857,3
0,0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-3.9218087539158857,5
1,0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-3.9218087539158857,11
1,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3.917263105106066,2
0,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-3.9172631051060662,5
0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3.917263105106066,5
1,1,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-3.917263105106066,8
0,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-3.917263105106066,11
1,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-3.917263105106066,9
0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.9172631051060662,4
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-3.917263105106066,8
1,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-3.9172631051060662,9
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-3.9172631051060662,6
0,1,0,0,0,1,1,1,0,1,0,1,1,0,0.0,-3.917263105106066,5
1,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.9172631051060662,13
1,1,0,0,0,1,1,1,1,0,1,0,0,1,0.0,-3.9172631051060662,3
1,1,0,0,0,1,1,0,0,1,0,1,1,0,0.0,-3.917263105106066,16
0,1,0,0,0,1,1,0,1,0,1,0,0,1,0.0,-3.9172631051060662,9
0,1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-3.9172631051060662,12
