0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,1,0,0.0,-6.141285567417618,299
0,1,0,1,0,1,0,1,0.0,-6.131900690356705,199
1,0,1,0,1,0,1,1,0.0,-6.066116892971914,112
0,1,0,1,0,1,0,0,0.0,-6.0586829166580065,82
0,1,0,0,0,1,1,1,0.0,-6.056901683398134,75
1,0,1,1,1,0,0,0,0.0,-6.053487065384028,169
1,0,1,1,1,0,1,0,0.0,-5.843066439191366,8
0,1,0,0,0,1,0,1,0.0,-5.842267428325178,13
0,0,1,0,1,0,1,0,0.0,-5.791285567417618,10
1,1,0,1,0,1,0,1,0.0,-5.779930923900583,11
0,0,1,0,1,0,1,1,0.0,-5.716116892971915,3
1,1,0,1,0,1,0,0,0.0,-5.7067131502018835,6
1,1,0,0,0,1,1,1,0.0,-5.704931916942012,4
0,0,1,1,1,0,0,0,0.0,-5.703487065384028,3
0,1,1,0,0,0,1,1,0.0,-5.521364150582946,1
1,0,0,1,1,1,0,0,0.0,-5.519925951690694,2
1,0,1,0,0,0,1,1,0.0,-5.461771166168434,1
1,0,0,1,1,0,0,0,0.0,-5.102593557339823,1
1,0,1,1,1,0,0,1,0.0,-4.827497570143411,1
