0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,0,0.0,-0.16999999999999998,25
0,0,0,1,1,1,0.0,-0.16999999999999998,45
1,0,0,0,1,1,0.0,-0.16999999999999998,33
1,1,1,0,0,0,0.0,-0.16999999999999998,50
1,1,0,0,0,0,0.0,-0.16999999999999998,83
0,1,1,1,0,0,0.0,-0.16999999999999998,101
1,1,1,0,0,1,0.0,-0.16999999999999998,56
1,0,0,0,1,0,0.0,-0.16999999999999998,39
0,0,1,1,1,1,0.0,-0.16999999999999998,41
1,0,1,0,1,1,0.0,-0.16999999999999998,29
0,0,1,1,1,0,0.0,-0.16999999999999998,50
0,0,0,1,1,0,0.0,-0.16999999999999998,74
0,1,1,1,0,1,0.0,-0.16999999999999998,73
1,1,0,0,0,1,0.0,-0.16999999999999998,71
0,1,0,1,0,1,0.0,-0.16999999999999998,99
0,1,0,1,0,0,0.0,-0.16999999999999998,123
1,1,1,1,0,1,0.0,-0.11941116620445821,2
1,0,1,1,1,0,0.0,-0.11941116620445821,1
1,1,0,1,0,0,0.0,-0.11941116620445821,1
1,1,1,1,0,0,0.0,-0.11941116620445821,2
0,1,0,0,0,1,0.0,-0.11,1
0,1,1,0,0,0,0.0,-0.11,1
