0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-4.349678800267964,1
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-4.348894475892225,2
1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.3466888514055535,1
0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,-4.345831977147866,2
0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.345521668791502,1
1,0,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-4.345271013070109,2
0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-4.344103830456057,1
1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.344000965455482,2
1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0.0,-4.34385636669524,2
0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-4.343467570511559,1
0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-4.342049732176115,1
1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,-4.340948574172168,1
0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-4.340414995542873,1
1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-4.338962856258497,1
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0.0,-4.338894475892225,1
1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.3372597392589824,1
1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-4.33653813101457,1
1,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0.0,-4.336332396277938,1
0,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.33590035751414,1
0,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0.0,-4.3351652136638865,2
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-4.334265620880898,1
1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-4.332366228822241,1
1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-4.331930911224917,1
1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-4.331780190833934,2
1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-4.33101695453844,2
0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-4.330763728610866,1
1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-4.328344137574805,1
0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0.0,-4.327219311943829,2
0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0.0,-4.327068591552846,1
1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0.0,-4.326332396277938,1
1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-4.326057301592451,1
1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-4.324940885598657,1
0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-4.3248901189783995,3
0,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-4.323773702984605,2
0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0.0,-4.322667106499826,1
1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-4.321780190833934,1
1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-4.320145454200692,1
0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-4.319459325845317,1
0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,0.0,-4.319122689832789,1
0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-4.319080332849714,1
0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-4.317176954960754,2
0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-4.31709491920901,3
0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0.0,-4.317068591552847,1
1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-4.3169949838786,1
0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-4.316944217258342,1
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-4.316793496867359,3
0,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-4.315827801264549,1
0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-4.315542218327512,1
0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-4.3148901189784,3
1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-4.31442256495921,2
1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-4.314379023836977,2
0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-4.313255382345157,6
0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0.0,-4.313211841222926,2
0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-4.312138966351364,3
1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-4.311313536901206,1
0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-4.311134431129656,1
0,1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0.0,-4.310733384346928,1
0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-4.310146354287155,1
1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0.0,-4.310014777761354,1
0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0.0,-4.308847595147302,3
1,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-4.307483715392691,1
0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-4.307445596216472,1
0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0.0,-4.30679349686736,2
1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-4.30662736518982,1
0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0.0,-4.306475314928276,1
1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0.0,-4.30643312211692,1
1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-4.3063259428481695,1
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.306282401725937,1
0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0.0,-4.305831977147866,1
0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-4.305460182575768,1
0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-4.305158760234118,1
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-4.305115219111886,1
1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-4.304634753125611,1
1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-4.304379023836977,1
1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-4.303367635181149,1
0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-4.302787482626871,1
0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-4.301577104589684,1
0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0.0,-4.3007938679508815,1
0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0.0,-4.2999064534332065,1
0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0.0,-4.2994111486673345,1
0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,-4.297886075427809,1
1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-4.2974837153926915,1
0,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-4.297169317391829,1
1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-4.296035526850273,1
1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0.0,-4.295848978759449,1
0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0.0,-4.295831977147866,1
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-4.294647665092696,1
1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-4.29380394484994,1
1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-4.293504161642425,1
0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0.0,-4.293480482478644,1
0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,0.0,-4.292847966230825,1
0,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0.0,-4.292336979028374,1
0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0.0,-4.291809831322166,1
0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0.0,-4.2914652469472765,1
0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0.0,-4.2908466606412805,1
0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-4.290702242395133,2
1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-4.2899597449753895,1
1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-4.289684650289902,1
1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-4.289113576649481,1
0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0.0,-4.288894475892224,1
0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0.0,-4.288792562361337,1
0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-4.288517467675851,3
1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0.0,-4.288325008342147,3
1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0.0,-4.287259739258983,1
1,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,-4.286332396277938,2
