0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,22
1,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,12
1,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,18
0,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,20
0,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,22
1,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,24
0,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,34
1,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,41
1,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,13
0,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,17
0,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,26
1,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,43
0,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,38
0,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,23
1,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,28
1,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,31
0,0,1,0,1,0,1,0,1,0.0,-0.65,19
1,0,1,0,0,1,1,0,1,0.0,-0.65,29
0,0,1,0,0,1,0,1,1,0.0,-0.65,17
0,0,1,0,0,1,0,1,0,0.0,-0.65,37
1,0,1,0,1,0,1,0,1,0.0,-0.65,26
1,0,1,0,0,1,0,1,1,0.0,-0.65,16
1,0,1,0,0,1,1,0,0,0.0,-0.65,52
1,0,1,0,1,0,0,1,0,0.0,-0.65,43
0,0,1,0,1,0,0,1,1,0.0,-0.65,15
0,0,1,0,1,0,0,1,0,0.0,-0.65,31
1,0,1,0,1,0,0,1,1,0.0,-0.65,27
0,0,1,0,1,0,1,0,0,0.0,-0.65,43
1,0,1,0,0,1,0,1,0,0.0,-0.65,26
1,0,1,0,1,0,1,0,0,0.0,-0.65,36
0,0,1,0,0,1,1,0,1,0.0,-0.65,25
0,0,1,0,0,1,1,0,0,0.0,-0.65,59
0,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,1
1,0,1,1,0,1,0,1,1,0.0,-0.5734675705115593,3
0,0,1,1,0,1,1,0,1,0.0,-0.5734675705115593,1
1,0,1,1,1,0,0,1,0,0.0,-0.5734675705115593,4
0,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,3
1,0,1,1,0,1,1,0,1,0.0,-0.5734675705115593,2
0,0,1,1,1,0,0,1,1,0.0,-0.5734675705115593,2
1,0,1,1,1,0,0,1,1,0.0,-0.5734675705115593,2
0,0,1,1,1,0,0,1,0,0.0,-0.5734675705115593,3
0,0,1,1,0,1,0,1,0,0.0,-0.5734675705115593,3
1,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,2
0,0,1,1,1,0,1,0,0,0.0,-0.5734675705115593,3
1,0,1,1,1,0,1,0,0,0.0,-0.5734675705115593,5
1,0,1,1,0,1,0,1,0,0.0,-0.5734675705115593,5
1,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,3
1,1,0,0,0,1,1,0,1,0.0,-0.5700000000000001,1
1,1,0,0,0,1,1,0,0,0.0,-0.5700000000000001,1
1,1,0,0,1,0,1,0,1,0.0,-0.5700000000000001,1
0,1,0,0,1,0,1,0,0,0.0,-0.5700000000000001,1
1,1,0,0,1,0,0,1,1,0.0,-0.5700000000000001,1
1,1,0,0,0,1,0,1,0,0.0,-0.5700000000000001,1
1,1,0,0,1,0,0,1,0,0.0,-0.5700000000000001,1
0,1,0,0,1,0,0,1,0,0.0,-0.5700000000000001,3
1,1,0,0,1,0,1,0,0,0.0,-0.5700000000000001,2
0,1,0,0,1,0,1,0,1,0.0,-0.5700000000000001,2
1,0,0,1,0,1,1,0,0,0.0,-0.55,1
0,0,0,1,1,0,1,0,0,0.0,-0.55,1
0,0,0,1,0,1,0,1,1,0.0,-0.55,2
1,0,0,1,1,0,1,0,1,0.0,-0.55,1
1,0,0,1,1,0,0,1,0,0.0,-0.55,1
1,0,0,1,1,0,1,0,0,0.0,-0.55,1
0,0,0,1,0,1,1,0,0,0.0,-0.55,2
0,0,0,1,1,0,1,0,1,0.0,-0.55,1
1,1,1,0,1,0,1,0,0,0.0,-0.5471769549607546,1
0,1,1,0,0,1,0,1,0,0.0,-0.5471769549607546,1
0,1,1,0,0,1,1,0,0,0.0,-0.5471769549607546,2
1,1,1,0,0,1,0,1,0,0.0,-0.5471769549607546,3
1,1,1,0,0,1,1,0,1,0.0,-0.5471769549607546,2
1,1,1,0,1,0,1,0,1,0.0,-0.5471769549607546,2
0,1,1,0,1,0,1,0,1,0.0,-0.5471769549607546,2
0,1,1,0,1,0,0,1,1,0.0,-0.5471769549607546,1
1,1,1,0,0,1,1,0,0,0.0,-0.5471769549607546,1
0,1,0,1,1,0,0,0,0,0.0,-0.5032118412229258,1
1,1,0,1,0,1,0,0,0,0.0,-0.5032118412229258,1
0,1,0,1,1,0,0,0,1,0.0,-0.5032118412229258,1
0,0,1,0,1,0,1,1,0,0.0,-0.5019033778889599,1
1,0,1,0,0,1,0,0,0,0.0,-0.5,1
0,0,1,0,0,1,0,0,0,0.0,-0.5,1
