0,1,2,3,4,5,6,7,8,9,10,11,chain_break_fraction,energy,num_occurrences
0,1,0,0,1,0,1,0,1,1,1,1,0.0,-5.598224153308393,87
0,1,0,0,1,0,1,0,1,1,1,0,0.0,-5.598224153308393,79
1,0,1,1,0,1,0,1,0,0,0,1,0.0,-5.585893330795043,49
1,0,1,1,0,1,0,1,0,0,0,0,0.0,-5.585893330795043,40
1,1,0,0,1,0,1,0,0,1,1,0,0.0,-5.524147590210224,26
1,1,0,0,1,0,1,0,0,1,1,1,0.0,-5.524147590210224,39
0,0,1,1,0,1,0,1,1,0,0,1,0.0,-5.5044398249666475,18
0,0,1,1,0,1,0,1,1,0,0,0,0.0,-5.5044398249666475,21
0,1,0,1,1,0,1,0,0,1,1,0,0.0,-5.502946909051743,17
0,1,0,1,1,0,1,0,0,1,1,1,0.0,-5.502946909051743,20
1,1,0,0,1,0,1,0,1,1,1,1,0.0,-5.498617643838554,22
1,1,0,0,1,0,1,0,1,1,1,0,0.0,-5.498617643838554,26
0,1,0,0,1,0,0,0,1,1,1,1,0.0,-5.494610675226798,18
0,1,0,0,1,0,0,0,1,1,1,0,0.0,-5.494610675226798,24
0,1,0,0,1,0,1,0,0,1,1,0,0.0,-5.492114129625231,16
0,1,0,0,1,0,1,0,0,1,1,1,0.0,-5.492114129625231,19
1,0,1,1,0,1,1,1,0,0,0,0,0.0,-5.491793515893054,14
1,0,1,1,0,1,1,1,0,0,0,1,0.0,-5.491793515893054,15
1,0,1,0,0,1,0,1,1,0,0,1,0.0,-5.48836002994517,17
1,0,1,0,0,1,0,1,1,0,0,0,0.0,-5.48836002994517,29
0,0,1,1,0,1,0,1,0,0,0,1,0.0,-5.48,14
0,0,1,1,0,1,0,1,0,0,0,0,0.0,-5.48,11
1,0,1,1,0,1,0,1,1,0,0,1,0.0,-5.4786931857068595,14
1,0,1,1,0,1,0,1,1,0,0,0,0.0,-5.4786931857068595,11
0,1,0,0,0,0,1,0,1,1,1,0,0.0,-5.434596107521048,12
0,1,0,0,0,0,1,0,1,1,1,1,0.0,-5.434596107521048,10
1,0,1,1,1,1,0,1,0,0,0,0,0.0,-5.427193287987276,14
1,0,1,1,1,1,0,1,0,0,0,1,0.0,-5.427193287987276,12
1,1,0,0,1,0,0,0,0,1,1,0,0.0,-5.42053411212863,5
1,1,0,0,1,0,0,0,0,1,1,1,0.0,-5.42053411212863,11
1,0,1,1,1,0,1,1,0,0,0,1,0.0,-5.411020725038751,17
1,0,1,1,1,0,1,1,0,0,0,0,0.0,-5.411020725038751,16
0,0,1,1,0,1,1,1,1,0,0,0,0.0,-5.410340010064658,9
0,0,1,1,0,1,1,1,1,0,0,1,0.0,-5.410340010064658,10
0,1,0,0,0,1,0,0,1,1,1,1,0.0,-5.400828320302118,3
0,1,0,0,0,1,0,0,1,1,1,0,0.0,-5.400828320302118,3
0,1,0,1,1,0,0,0,0,1,1,0,0.0,-5.399333430970149,2
0,1,0,1,1,0,0,0,0,1,1,1,0.0,-5.399333430970149,7
1,1,0,0,1,0,0,0,1,1,1,1,0.0,-5.39500416575696,6
1,1,0,0,1,0,0,0,1,1,1,0,0.0,-5.39500416575696,4
1,0,1,0,0,1,1,1,1,0,0,0,0.0,-5.394260215043181,6
1,0,1,0,0,1,1,1,1,0,0,1,0.0,-5.394260215043181,5
0,1,0,0,1,0,0,0,0,1,1,1,0.0,-5.388500651543637,4
0,1,0,0,1,0,0,0,0,1,1,0,0.0,-5.388500651543637,8
0,0,1,1,0,1,1,1,0,0,0,1,0.0,-5.385900185098011,3
0,0,1,1,0,1,1,1,0,0,0,0,0.0,-5.385900185098011,5
1,0,1,1,0,1,1,1,1,0,0,1,0.0,-5.38459337080487,2
1,0,1,1,0,1,1,1,1,0,0,0,0.0,-5.38459337080487,8
1,1,0,0,0,0,1,0,0,1,1,1,0.0,-5.360519544422879,4
1,1,0,0,0,0,1,0,0,1,1,0,0.0,-5.360519544422879,5
0,0,1,1,1,1,0,1,1,0,0,1,0.0,-5.345739782158878,1
0,0,1,1,1,1,0,1,1,0,0,0,0.0,-5.345739782158878,5
0,1,0,1,0,0,1,0,0,1,1,1,0.0,-5.339318863264398,3
1,1,0,0,0,0,1,0,1,1,1,0,0.0,-5.33498959805121,2
1,1,0,0,0,0,1,0,1,1,1,1,0.0,-5.33498959805121,5
1,0,1,0,1,1,0,1,1,0,0,0,0.0,-5.329659987137401,3
1,0,1,0,1,1,0,1,1,0,0,1,0.0,-5.329659987137401,5
0,0,1,1,1,0,1,1,1,0,0,0,0.0,-5.329567219210354,8
0,0,1,1,1,0,1,1,1,0,0,1,0.0,-5.329567219210354,7
0,1,0,0,0,0,1,0,0,1,1,1,0.0,-5.328486083837887,3
0,1,0,0,0,0,1,0,0,1,1,0,0.0,-5.328486083837887,6
1,1,0,0,0,1,0,0,0,1,1,1,0.0,-5.326751757203949,1
1,1,0,0,0,1,0,0,0,1,1,0,0.0,-5.326751757203949,3
0,0,1,1,1,1,0,1,0,0,0,0,0.0,-5.321299957192231,1
0,0,1,1,1,1,0,1,0,0,0,1,0.0,-5.321299957192231,3
1,0,1,1,1,1,0,1,1,0,0,1,0.0,-5.319993142899092,5
1,0,1,1,1,1,0,1,1,0,0,0,0.0,-5.319993142899092,4
1,0,1,0,1,0,1,1,1,0,0,1,0.0,-5.313487424188876,11
1,0,1,0,1,0,1,1,1,0,0,0,0.0,-5.313487424188876,6
0,1,0,1,0,1,0,0,0,1,1,0,0.0,-5.305551076045468,1
0,0,1,1,1,0,1,1,0,0,0,0,0.0,-5.305127394243707,4
0,0,1,1,1,0,1,1,0,0,0,1,0.0,-5.305127394243707,4
1,0,1,1,1,0,1,1,1,0,0,1,0.0,-5.3038205799505675,3
1,0,1,1,1,0,1,1,1,0,0,0,0.0,-5.3038205799505675,6
1,1,0,0,0,1,0,0,1,1,1,0,0.0,-5.3012218108322795,3
1,1,0,0,0,1,0,0,1,1,1,1,0.0,-5.3012218108322795,2
0,1,0,0,0,1,0,0,0,1,1,0,0.0,-5.2947182966189565,1
1,0,1,1,1,1,1,1,0,0,0,1,0.0,-5.198220867328994,1
0,1,0,0,0,0,0,0,1,1,1,0,0.0,-5.19611002368316,2
1,0,0,1,1,0,1,1,0,1,1,0,0.0,-5.1670464501325215,1
1,0,0,1,1,0,1,1,0,1,1,1,0.0,-5.1670464501325215,2
0,1,1,0,0,1,0,0,1,0,0,1,0.0,-5.1461100236831605,1
0,1,1,0,0,1,0,0,1,0,0,0,0.0,-5.1461100236831605,6
1,1,0,0,0,0,0,0,0,1,1,0,0.0,-5.122033460584992,1
1,0,1,0,1,1,1,1,1,0,0,1,0.0,-5.1006875664791185,1
0,0,1,1,1,1,1,1,0,0,0,1,0.0,-5.092327536533949,1
1,0,1,1,1,1,1,1,1,0,0,0,0.0,-5.09102072224081,1
0,0,0,1,1,0,1,1,1,1,1,0,0.0,-5.085592944304126,2
1,1,1,0,0,1,0,0,0,0,0,0,0.0,-5.0720334605849935,1
1,1,1,0,0,1,0,0,0,0,0,1,0.0,-5.0720334605849935,4
1,0,0,0,1,0,1,1,1,1,1,1,0.0,-5.069513149282648,1
1,0,0,0,1,0,1,1,1,1,1,0,0.0,-5.069513149282648,1
1,0,0,1,1,0,0,1,0,1,1,0,0.0,-5.0634329720509275,1
1,0,0,1,1,0,1,1,1,1,1,1,0.0,-5.059846305044338,2
1,0,0,1,1,0,1,1,1,1,1,0,0.0,-5.059846305044338,1
0,1,1,0,0,1,1,0,1,0,0,0,0.0,-5.052010208781171,2
0,1,1,1,0,1,0,0,0,0,0,1,0.0,-5.050832779426511,1
1,1,1,0,0,1,0,0,1,0,0,0,0.0,-5.046503514213324,1
1,1,1,0,0,1,0,0,1,0,0,1,0.0,-5.046503514213324,1
0,1,1,0,0,1,0,0,0,0,0,1,0.0,-5.040000000000001,2
1,0,1,1,1,0,0,1,0,0,0,0,0.0,-5.025893330795044,1
1,0,1,1,0,0,1,1,0,0,0,1,0.0,-5.005893330795043,1
1,1,1,0,0,1,1,0,0,0,0,1,0.0,-4.977933645683004,1
0,1,1,0,1,0,1,0,1,0,0,0,0.0,-4.971237417926869,1
0,1,1,0,1,0,1,0,1,0,0,1,0.0,-4.971237417926869,1
1,1,1,0,0,1,1,0,1,0,0,1,0.0,-4.9524036993113345,2
1,1,0,0,0,1,1,0,1,1,1,1,0.0,-4.925608079768177,1
1,0,1,1,1,0,0,1,1,0,0,1,0.0,-4.91869318570686,2
1,0,0,1,0,0,1,1,1,1,1,0,0.0,-4.896218259256993,2
0,1,1,1,1,1,0,0,0,0,0,1,0.0,-4.892132736618743,1
