0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,1,0,1,0,0,1,0.0,-0.33999999999999997,35
1,1,0,1,0,0,0,0.0,-0.33999999999999997,39
0,1,0,0,1,0,1,0.0,-0.33999999999999997,28
0,1,1,0,1,0,1,0.0,-0.33999999999999997,28
1,0,0,0,1,1,0,0.0,-0.33999999999999997,21
1,1,1,1,0,0,0,0.0,-0.33999999999999997,40
1,0,1,0,1,0,0,0.0,-0.33999999999999997,21
1,1,1,0,1,1,0,0.0,-0.33999999999999997,31
1,1,1,1,0,1,0,0.0,-0.33999999999999997,23
0,1,1,1,0,1,1,0.0,-0.33999999999999997,29
0,0,0,1,0,1,1,0.0,-0.33999999999999997,37
0,0,1,0,1,0,1,0.0,-0.33999999999999997,25
0,0,0,0,1,1,1,0.0,-0.33999999999999997,19
1,0,0,0,1,0,0,0.0,-0.33999999999999997,27
1,1,0,0,1,1,0,0.0,-0.33999999999999997,27
1,1,0,0,1,0,0,0.0,-0.33999999999999997,32
0,1,1,0,1,1,1,0.0,-0.33999999999999997,25
0,1,0,0,1,1,1,0.0,-0.33999999999999997,26
1,1,1,0,1,0,0,0.0,-0.33999999999999997,35
1,0,0,1,0,1,0,0.0,-0.33999999999999997,40
1,0,1,1,0,0,0,0.0,-0.33999999999999997,26
0,0,1,0,1,1,1,0.0,-0.33999999999999997,33
1,0,1,0,1,1,0,0.0,-0.33999999999999997,32
0,1,1,1,0,0,1,0.0,-0.33999999999999997,32
0,0,0,0,1,0,1,0.0,-0.33999999999999997,21
1,0,1,1,0,1,0,0.0,-0.33999999999999997,38
0,1,0,1,0,1,1,0.0,-0.33999999999999997,32
0,0,0,1,0,0,1,0.0,-0.33999999999999997,33
0,0,1,1,0,0,1,0.0,-0.33999999999999997,30
1,0,0,1,0,0,0,0.0,-0.33999999999999997,41
0,0,1,1,0,1,1,0.0,-0.33999999999999997,27
1,1,0,1,0,1,0,0.0,-0.33999999999999997,51
1,0,1,1,1,1,0,0.0,-0.24889447589222477,2
0,1,0,1,1,0,1,0.0,-0.24889447589222477,1
1,1,1,1,1,0,0,0.0,-0.24889447589222477,1
0,0,1,1,1,0,1,0.0,-0.24889447589222477,1
1,0,0,0,0,0,0,0.0,-0.24,1
1,0,1,0,0,0,0,0.0,-0.24,1
1,0,1,0,0,1,0,0.0,-0.24,1
0,0,1,0,0,1,1,0.0,-0.24,4
1,1,0,0,0,0,0,0.0,-0.24,1
1,1,0,0,0,1,0,0.0,-0.24,1
0,1,1,0,0,1,1,0.0,-0.24,1
1,1,1,1,0,1,1,0.0,-0.09116718261405124,1
