0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0.0,-179.20000000000002,1
0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0.0,-179.16,2
1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-179.16000000000003,7
0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0.0,-178.07999999999998,1
1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-178.08000000000004,3
0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.0,-177.94,8
1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-177.88,11
0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0.0,-177.33000000000004,2
1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,-177.33000000000004,2
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-177.08999999999997,2
1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-177.09000000000003,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0.0,-176.84000000000003,2
0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0.0,-176.84,2
0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.0,-176.71000000000004,1
1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-176.71000000000004,1
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0,-176.07,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,-176.07,5
0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-175.61000000000013,2
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-175.61,2
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0.0,-174.84000000000003,2
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-174.84000000000003,2
0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0.0,-173.56999999999996,1
1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0.0,-173.57,1
1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.0,-173.36000000000013,3
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-173.36,1
1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,-172.34000000000003,3
1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-171.94000000000005,1
0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0.0,-170.86,1
1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0.0,-170.82000000000005,1
0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,-170.09000000000003,1
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-169.74,2
1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0.0,-169.54000000000002,2
0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-169.54000000000002,2
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-168.37,1
1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-168.37000000000012,1
0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-167.97000000000003,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0.0,-167.34000000000003,1
1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0.0,-166.87,1
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-166.87,2
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,-166.11,1
0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0.0,-166.11000000000013,1
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-166.10000000000002,1
0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.0,-165.02000000000004,1
1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0.0,-165.02000000000004,2
0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0.0,-164.85000000000002,3
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-163.7,2
1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-163.51000000000005,1
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0.0,-163.37,1
1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-163.31,4
0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0.0,-163.31,1
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-162.51999999999998,1
0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0.0,-162.14000000000004,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,-161.75,1
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0,-161.50000000000006,1
1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-161.32000000000005,3
1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,-160.04000000000002,5
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0.0,-159.63,1
1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-159.59,1
0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0.0,-159.24999999999994,1
1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-158.23000000000002,1
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0.0,-158.23000000000005,1
0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,0.0,-157.77,1
1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0.0,-157.76,1
1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0.0,-157.36999999999998,1
0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-156.27,1
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0.0,-156.25000000000003,1
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-156.07,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,-155.48000000000002,2
0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0.0,-154.40000000000003,1
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0.0,-153.41,1
1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.0,-153.23000000000002,1
1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0.0,-150.53000000000003,1
0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,0.0,-149.01000000000008,1
1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0.0,-148.66000000000003,1
1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,-148.26,1
1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.0,-147.18000000000012,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.0,-147.18,1
1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0.0,-145.47000000000003,1
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0.0,-144.89000000000001,1
1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0.0,-144.68,1
1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0.0,-144.30000000000015,1
1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,-144.21,1
1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-143.66000000000003,1
0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-142.78,1
0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0.0,-141.9400000000001,1
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-140.70999999999998,1
0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0.0,-139.92000000000002,1
1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0.0,-137.21,1
1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0.0,-137.19,1
1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0.0,-136.68000000000004,1
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.0,-136.42000000000002,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-135.92000000000002,1
0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0.0,-135.91000000000003,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-135.91,1
1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-134.43999999999997,1
1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-132.83,1
0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0.0,-131.49,1
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0.0,-131.2,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,-129.55,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-128.85000000000002,1
0,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0.0,-127.57,1
1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0.0,-126.85000000000001,1
1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0.0,-126.37,1
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-126.10000000000005,1
1,0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,0.0,-123.82000000000002,1
1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0.0,-122.18,1
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-121.34,1
0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0.0,-115.28,1
0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0.0,-111.88000000000002,1
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0.0,-106.64000000000001,1
1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0.0,-104.99,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,1,0.0,-98.97,1
1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0.0,-96.65000000000003,1
1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.0,-95.16,1
1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0.0,-90.28000000000003,1
0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0.0,-89.35,1
