0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.0,-250.96000000000004,2
0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0.0,-250.41000000000003,1
1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0.0,-250.41000000000003,2
1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-249.79000000000008,1
0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,-249.39,1
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0.0,-249.15000000000003,1
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-249.01000000000005,2
0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-249.01,2
0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0,-248.76,2
0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-247.92000000000007,1
1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-247.53000000000003,1
0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-247.53000000000003,1
0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0.0,-247.52000000000015,1
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-247.51999999999998,1
0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-246.2700000000001,1
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0.0,-246.26999999999998,1
1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-245.02000000000004,2
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-245.0200000000001,2
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0.0,-243.94000000000005,1
1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0.0,-243.94000000000005,1
0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0.0,-243.17000000000007,2
1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,-242.74,1
0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0.0,-242.74000000000007,1
0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.0,-241.6900000000001,1
0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.0,-241.66000000000003,1
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0.0,-241.66000000000008,2
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.0,-241.46000000000004,2
0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0.0,-241.46000000000004,1
1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-241.05000000000013,1
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0.0,-241.01,4
0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0,-241.01000000000005,1
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0.0,-240.67000000000007,4
0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-239.19,1
1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,-239.18,1
1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,-238.79000000000002,5
1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0.0,-238.7700000000002,1
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0.0,-238.76999999999998,1
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,0.0,-237.93000000000006,1
1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-237.52999999999997,1
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0.0,-237.49,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-236.89999999999998,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.0,-236.39000000000004,2
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.0,-235.8200000000001,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0,-235.68000000000018,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-235.67999999999998,1
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0.0,-235.62,2
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0.0,-234.4400000000001,1
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-234.44,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0,-233.42000000000007,1
0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0.0,-233.32000000000005,1
1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-232.67000000000007,1
1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0.0,-231.95,1
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0.0,-231.70000000000016,1
0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0.0,-231.31000000000003,1
0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-229.35000000000008,1
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0.0,-229.15000000000003,1
1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.0,-228.43,1
1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0.0,-228.17000000000002,1
0,0,0,0,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-227.2800000000001,2
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,-226.97000000000003,1
1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,0.0,-226.95000000000005,1
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0.0,-226.89000000000004,1
1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0.0,-226.10000000000008,1
0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0.0,-225.0800000000001,1
0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,0.0,-223.21000000000004,1
1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,-223.17000000000002,1
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.0,-221.11000000000013,1
0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-218.94000000000005,1
0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0.0,-218.86000000000007,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0.0,-218.63,1
1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-218.10000000000002,1
0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0.0,-217.78000000000006,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,-217.37,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,-217.32999999999998,1
1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0.0,-216.99000000000007,1
1,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0.0,-216.98000000000008,1
0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,-215.71999999999997,1
0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-215.66000000000014,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0.0,-214.84000000000006,1
1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,-213.84999999999997,1
1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0.0,-209.64,2
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0.0,-209.50000000000006,1
1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0.0,-205.47000000000008,1
0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0.0,-205.0400000000002,1
0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-204.28000000000011,1
0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0.0,-199.49,1
1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0.0,-197.00000000000006,1
0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0.0,-193.14000000000016,1
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0.0,-192.18000000000012,1
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.0,-185.18000000000004,1
0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0.0,-183.66000000000014,1
0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-177.11000000000007,1
1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0.0,-170.18,1
0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,0.0,-167.63,1
1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0.0,-167.12000000000006,1
1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0.0,-133.41000000000005,1
1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0.0,-114.35999999999999,1
