0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0,-177.33000000000004,3
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-177.09,1
1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0.0,-176.71000000000004,1
0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.0,-176.71000000000004,2
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-176.07,3
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-176.07000000000008,4
1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-175.61,1
0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0.0,-175.21000000000004,2
1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-175.21000000000004,1
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0.0,-174.84000000000006,3
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0.0,-174.84000000000003,6
0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0.0,-173.57000000000002,3
0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0.0,-172.34000000000003,2
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0.0,-172.34,3
1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-171.94000000000005,2
0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-171.94,3
1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0.0,-170.86,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-170.86,3
0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,-170.85999999999999,1
0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0.0,-170.82000000000005,1
1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0.0,-170.82000000000005,3
1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,-170.09000000000003,1
0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0,-170.09000000000003,1
1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0.0,-169.74,1
0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-169.74,2
1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0.0,-169.6000000000001,1
1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-169.54000000000002,3
0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,1,0.0,-168.99000000000007,2
1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0.0,-168.99,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0.0,-168.37,2
0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-168.37000000000006,2
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0.0,-167.73000000000005,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0,-167.73,2
0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-167.58999999999997,1
0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0.0,-167.34,1
1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0.0,-167.34,1
0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-166.5,1
0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0.0,-166.11,1
1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,-166.11,2
0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-166.10000000000008,1
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,-166.10000000000002,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,-165.01999999999998,1
1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0.0,-164.85000000000005,2
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-163.70000000000005,2
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,-163.62,2
0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-163.6,1
0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-163.51000000000005,1
0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0.0,-163.31,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0.0,-162.52,1
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0.0,-161.75000000000003,1
1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0,-161.75,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,-161.5,2
0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-161.32000000000002,1
1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0.0,-161.32000000000005,1
1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0.0,-160.27000000000004,1
1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0.0,-160.04000000000002,2
0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-159.59,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,-158.87,3
1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-158.23000000000002,1
0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0.0,-156.99999999999997,1
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0.0,-156.51000000000002,1
1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0.0,-156.51000000000008,1
1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0.0,-156.27000000000004,2
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-155.48000000000008,1
1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0.0,-155.36,1
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0.0,-155.28000000000003,1
1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0.0,-154.39999999999998,1
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.0,-154.26000000000013,1
1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0.0,-154.2,1
1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0.0,-153.41000000000003,1
0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0.0,-153.41000000000003,3
1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,0.0,-152.98000000000005,1
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-151.93,1
1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0.0,-151.93000000000006,1
1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0.0,-151.76000000000005,1
0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0.0,-151.76000000000002,1
0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,0.0,-149.89000000000001,1
1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0.0,-149.13000000000005,1
0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,-148.26000000000002,1
0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-147.73000000000002,1
1,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0.0,-147.18,1
0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0.0,-147.01000000000005,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.0,-145.86,2
0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0.0,-145.86,2
1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.0,-145.78000000000003,1
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-145.02000000000004,1
1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0.0,-143.18,2
0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0.0,-141.79,1
1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0.0,-141.79000000000002,2
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-140.91000000000003,1
1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0.0,-140.79000000000002,1
0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0.0,-139.83,1
1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-137.78000000000006,1
0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,0.0,-137.78000000000003,1
0,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0.0,-137.64,1
0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-137.21000000000004,1
0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0.0,-136.42000000000002,1
0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0.0,-136.36,1
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,-135.95,1
0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-135.19000000000003,1
1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0.0,-133.69000000000005,1
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-133.16,1
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0.0,-130.12,1
1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-129.34,1
1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,0.0,-127.18000000000002,1
0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.0,-125.45000000000005,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0.0,-125.33,1
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,-121.34,1
1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0.0,-113.36000000000001,1
1,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0.0,-105.78000000000003,1
0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-105.33000000000001,1
1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0.0,-101.52000000000002,1
0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0.0,-89.87000000000006,1
