0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-148.25999999999996,1
0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-144.29000000000002,1
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0.0,-143.66,2
1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0.0,-143.65999999999994,3
0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0.0,-142.42999999999995,2
1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0.0,-142.42999999999998,1
0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-141.17000000000002,2
1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-141.17,1
0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0.0,-140.91000000000003,4
0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0.0,-140.02,3
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-139.69,1
1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-138.46000000000004,1
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0,-138.45999999999998,1
0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.0,-137.64000000000001,1
0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0.0,-136.56000000000003,1
0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0.0,-136.36,1
1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0.0,-136.35999999999996,1
0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0.0,-135.91,2
1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,-135.90999999999997,1
0,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0.0,-135.19000000000005,1
0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,0.0,-133.68999999999994,2
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.0,-133.6700000000001,3
0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0.0,-132.43000000000004,1
1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-129.72,3
0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0.0,-126.6,1
0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0.0,-125.45000000000002,1
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-125.44999999999999,1
0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,0.0,-122.18,1
0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0.0,-121.81,1
0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0.0,-120.58000000000004,1
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,-120.57999999999998,1
0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0.0,-119.50000000000003,1
1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-119.36000000000007,1
1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.0,-118.06999999999998,3
0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0.0,-117.86000000000001,1
1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0.0,-117.82000000000004,1
0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0.0,-116.62999999999994,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.0,-107.29999999999998,1
0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-107.23999999999998,1
0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0.0,-104.92999999999995,1
1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0,-101.00999999999999,1
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0.0,-85.49000000000001,1
0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,0.0,-81.81000000000003,1
1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-57.62000000000001,1
0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0.0,-52.76999999999999,1
1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,0.0,-52.62000000000001,1
