0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0.0,-177.94000000000005,1
1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-177.88000000000005,3
0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-177.88000000000005,2
0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-177.33000000000004,1
1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-177.32999999999998,1
1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-176.71,1
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-176.71000000000004,10
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-176.07,1
0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0.0,-176.07000000000005,1
1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-175.21,1
0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0.0,-175.21000000000004,2
1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0.0,-174.84000000000003,7
0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,-174.84000000000003,6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.0,-173.36,1
0,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0.0,-171.94000000000005,2
1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0.0,-171.94,1
1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0.0,-170.09,1
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-170.09000000000003,2
1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0.0,-167.97,1
0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-167.97,4
0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0.0,-167.34000000000003,1
1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0.0,-166.11,5
0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0.0,-166.11,4
1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0.0,-166.10000000000002,2
0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0.0,-164.85000000000002,1
1,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0.0,-163.70000000000002,2
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0.0,-163.51000000000002,3
1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0.0,-163.51000000000002,2
0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0.0,-163.37,1
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-162.14000000000001,1
1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0.0,-161.32,1
1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0.0,-160.27000000000004,1
0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0.0,-160.24000000000007,3
1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.0,-160.24,2
0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-160.1,1
1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0.0,-160.10000000000008,1
1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0.0,-160.04000000000002,2
0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0.0,-159.59000000000003,3
1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,0.0,-159.59000000000003,3
1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0.0,-158.87,1
0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0.0,-158.87,3
1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-157.0,3
0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0.0,-157.00000000000003,1
1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,0.0,-156.07000000000005,1
0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0.0,-155.48000000000005,1
0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0.0,-154.40000000000006,1
1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0.0,-154.20000000000002,1
0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0.0,-153.40000000000003,1
0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0.0,-153.03000000000003,1
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0.0,-151.52999999999997,1
0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0.0,-148.26000000000005,1
0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0.0,-146.75000000000006,1
1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0.0,-145.86,1
0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0.0,-145.53,1
0,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0.0,-145.02,1
1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0.0,-145.01999999999998,1
0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,0.0,-144.41000000000005,1
1,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0.0,-144.41000000000003,1
0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0.0,-144.3,1
0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,0.0,-143.04,1
1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0.0,-141.70000000000002,1
0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0.0,-141.50000000000003,2
0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0.0,-138.46000000000004,1
0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0.0,-138.43,1
1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0.0,-138.43,1
0,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0.0,-138.27000000000004,1
1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0.0,-137.64,1
1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-135.91000000000003,1
1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0.0,-132.59,1
1,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0.0,-128.41000000000003,1
1,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0.0,-126.42000000000002,2
1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0.0,-124.69,1
0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0.0,-122.47000000000001,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-121.81,1
0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0.0,-120.62,1
0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0.0,-119.86999999999998,1
1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0.0,-118.07000000000002,1
1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0.0,-111.80000000000001,1
1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0.0,-106.85,1
