0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,chain_break_fraction,energy,num_occurrences
0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-408.28999999999996,42
1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-406.81,1
0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-406.81000000000006,5
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-404.94000000000005,12
0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-404.94000000000005,3
0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-403.5400000000001,11
1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-403.5400000000001,11
0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-402.44000000000005,18
1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-402.44,11
1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-401.6700000000001,14
0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-401.66999999999996,11
1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-401.18000000000006,6
0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-401.18000000000006,10
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-399.95000000000005,6
0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-399.95000000000005,9
0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-399.55,3
1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-399.55000000000007,12
1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-398.47,1
0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-398.47,5
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-397.70000000000005,6
0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-396.6,7
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-396.6,7
0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0.0,-395.20000000000005,3
0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-395.2,1
1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0.0,-395.20000000000005,4
1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-395.20000000000005,5
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-394.95000000000005,3
1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-394.95000000000005,1
1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-393.72,2
0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-393.72,7
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-393.33000000000004,2
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-393.33000000000004,15
1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-391.68000000000006,2
0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-391.68,6
0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-391.21000000000004,4
1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-391.21000000000004,1
0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,-390.45000000000005,6
1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0.0,-390.45000000000005,4
0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-389.36,3
0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-388.97,1
1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-388.97,1
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-388.93000000000006,2
1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-387.85,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-387.85,4
1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0,-387.6500000000001,5
0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-387.1,8
1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-387.1,1
1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,-386.86,5
0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-386.61,1
0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-386.48,3
1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-386.48,3
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-385.84000000000003,2
0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-385.38,2
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-385.38,3
1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-384.98,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-384.61,11
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-384.61,1
1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-383.34000000000003,1
0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-383.34000000000003,3
1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-383.13,1
0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0.0,-382.11,2
1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-382.11,8
1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-381.71000000000004,2
1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0.0,-380.63,1
0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-380.63,1
0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1,0.0,-380.63,1
1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-380.63,2
0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-380.59000000000003,2
1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-379.86,3
1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-379.37,1
0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-379.30999999999995,1
1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-378.76,1
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-378.76,3
1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-378.14000000000004,1
0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.0,-377.36,3
1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0.0,-377.36,2
0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-377.11,2
0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-376.6400000000001,2
1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-376.2700000000001,2
1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-375.87,4
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0.0,-375.49,2
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-374.62,1
0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-374.36,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,-374.20000000000005,4
0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0.0,-373.39000000000004,1
0,1,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-373.37,1
0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-373.14,3
1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0.0,-372.2900000000001,3
1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-371.9100000000001,2
0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-371.52000000000004,1
1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-371.52,1
0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-371.27000000000004,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-371.27,1
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-370.03999999999996,1
1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-369.87000000000006,1
0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-369.87,1
1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,-369.81000000000006,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0.0,-369.81,1
1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-369.4000000000001,1
1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,-369.36,2
0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0,-369.36,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0.0,-369.26,1
1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0.0,-369.02,1
0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-368.0,2
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-367.5400000000001,1
1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-367.53000000000003,1
0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-367.12,1
0,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.0,-366.77,1
1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0.0,-366.77,2
0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0.0,-365.99,3
1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-365.88,1
1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0.0,-365.86000000000007,1
1,0,0,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-365.28999999999996,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-365.25,1
1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-364.80000000000007,1
0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-364.74,1
0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-364.65,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-364.16999999999996,2
1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0.0,-363.97,1
1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0.0,-362.78999999999996,1
0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0.0,-362.7900000000001,1
0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0.0,-361.70000000000005,1
0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0.0,-361.5300000000001,1
1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,1,0.0,-360.30000000000007,1
0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0.0,-360.3,1
1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0.0,-360.05000000000007,1
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-359.66,2
1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,-359.63000000000005,1
0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-358.80000000000007,2
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-358.43000000000006,1
0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0.0,-355.83000000000004,1
0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-355.69000000000005,1
0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-355.63,1
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0.0,-355.63,2
1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0.0,-355.44000000000005,1
0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0.0,-354.7900000000001,1
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-352.81000000000006,1
0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0.0,-352.20000000000005,1
1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,-351.41999999999996,1
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0.0,-351.29,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-350.94000000000005,1
0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,1,0.0,-350.56000000000006,1
0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.0,-350.52,1
0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0.0,-349.78999999999996,1
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,-349.78999999999996,2
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0.0,-349.69000000000005,1
0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-348.04,1
0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0.0,-348.0,1
0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-347.4100000000001,1
1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0,-347.21000000000004,1
0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-347.1,1
1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-346.19000000000005,1
1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.0,-346.13,1
0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0.0,-345.15999999999997,1
1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-343.86,1
0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0.0,-343.46000000000004,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,-343.18000000000006,2
1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-342.46000000000004,1
0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0.0,-342.31000000000006,1
0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,0.0,-342.18000000000006,1
1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0.0,-340.75,1
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0.0,-339.30000000000007,1
0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0.0,-334.85,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,-334.46000000000004,1
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0.0,-333.45000000000005,1
1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-331.46000000000004,1
1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0.0,-330.94000000000005,1
1,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0.0,-329.84000000000003,1
1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0.0,-328.27,1
0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0,-325.38,1
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0.0,-323.53000000000003,1
0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0.0,-322.7700000000001,1
1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0.0,-322.38,1
0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,1,0.0,-322.02,1
1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,-321.96000000000004,1
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0.0,-317.0100000000001,1
0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.0,-316.62,1
1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0.0,-315.62,1
1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0.0,-313.12000000000006,1
0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,0.0,-309.65999999999997,1
1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0.0,-300.22,1
0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0.0,-294.21000000000004,1
