0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,chain_break_fraction,energy,num_occurrences
0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.855591810624916,3
0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.855591810624916,7
0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.854124033558516,2
0,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.854124033558516,1
1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.854032518970585,2
1,0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.854032518970585,3
0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.85357992008432,1
0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.85357992008432,7
1,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.853488405496389,3
1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.853488405496389,3
0,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.850440848536769,3
0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.850440848536769,5
1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.850349333948838,1
1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.850349333948838,1
0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.849034271274501,2
1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.84894275668657,1
0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.84589519972695,3
1,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.845803685139019,1
1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.845803685139019,1
1,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.824012640242226,1
1,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.824012640242226,4
1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.820873568694675,3
1,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.820873568694675,2
1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.8194669914324075,1
1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.8194669914324075,2
0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.818669682368334,1
1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.815783806410661,3
1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-4.815268718148483,2
1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-4.815268718148483,4
0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-4.813991515174583,1
1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.81264473486311,1
1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.81264473486311,3
1,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.0,-4.811808753915885,2
1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.811238157600842,1
0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-4.8105315509419855,1
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0.0,-4.8105315509419855,3
0,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.810440848536769,2
0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.810440848536769,2
0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0.0,-4.809445866364764,2
0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0.0,-4.809445866364764,2
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.809034271274501,1
1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-4.807263105106067,2
1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0.0,-4.807039884316917,3
1,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-4.807039884316917,3
1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.806531820407844,3
0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.80589519972695,1
0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-4.805762681343017,1
0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.805254617433945,1
0,1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.805254617433945,1
1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,-4.80357992008432,2
1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0.0,-4.80357992008432,1
1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.803392748860293,1
1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.803392748860293,3
1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.802903171548654,2
1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,-4.8024942355070985,1
0,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0.0,-4.80230271711042,1
0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,-4.80230271711042,1
0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.802115545886394,4
0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.801625968574755,1
0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-4.801625968574755,2
0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0.0,-4.801217032533199,1
1,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.799764100001104,2
0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.799403411043213,1
0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.799403411043213,1
1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,0,0.0,-4.799311896455282,1
1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0.0,-4.799034271274501,1
0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.798486897027204,2
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.798302986576279,1
1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-4.798302986576279,1
0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.798236918977931,2
0,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-4.79702578360238,2
0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.7962643394956626,2
1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.795163915028728,4
0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.795097847430381,5
1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.79500633284245,1
1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.79500633284245,2
0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.7948246444913645,2
0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.7948246444913645,1
1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.794674337717089,3
0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.793886712054829,2
0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.793886712054829,1
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.79339713474319,1
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.0,-4.792962775917713,2
0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.791685572943814,2
1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.7915352661695385,2
1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.7915352661695385,1
1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.791452959937828,1
1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.791452959937828,4
0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0.0,-4.791174577211647,1
0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.791174577211647,4
0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.7901757569639285,2
0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.790008085146366,2
0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-4.790008085146366,2
1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-4.789916570558435,1
1,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.789916570558435,1
0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.788035505664097,1
0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.788035505664097,3
1,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.787943991076166,1
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.787873013633698,1
0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.786869013598816,4
0,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.786869013598816,1
1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.786777499010885,2
1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-4.786777499010885,2
0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.786595810659799,1
1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.784733942086148,1
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.784733942086148,1
0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.783456739112249,1
1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.783224126106263,1
1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.783224126106263,3
0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.781946923132363,1
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.781946923132363,1
1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.780085054558712,2
1,0,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.780085054558712,4
0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.778807851584812,2
1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.766274129329829,2
0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0.0,-4.76499692635593,1
0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.76499692635593,1
1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0.0,-4.76419063731392,1
1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.763135057782278,3
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.763135057782278,1
0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0.0,-4.76291343434002,1
0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-4.761857854808379,1
1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-4.761051565766369,1
1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0.0,-4.760440805304272,1
1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.760440805304272,2
1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.7584682258220035,2
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.758236918977931,1
1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-4.758045295498263,2
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.758045295498263,1
1,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.757301733756722,1
1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.757301733756722,1
0,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-4.756768092524364,1
0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-4.756264339495662,1
1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.7559618034823545,1
0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.755097847430381,1
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.755097847430381,2
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0.0,-4.754684600508455,1
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-4.754684600508455,1
0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.753629020976813,1
1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0.0,-4.753378463537988,1
1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0.0,-4.75286337527581,1
1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-4.75286337527581,2
1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.7528227319348035,1
1,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0.0,-4.752211971472707,1
1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0.0,-4.751696883210529,1
0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0.0,-4.75158617230191,1
0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0.0,-4.75041968023663,3
1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.750239391990438,1
1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.750239391990438,2
0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0.0,-4.746869013598816,1
0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-4.745268718148482,3
1,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-4.7451772035605515,1
1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,-4.744544366277828,2
1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0.0,-4.744544366277828,1
1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,0.0,-4.743468049378963,1
1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0.0,-4.743468049378963,1
0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0.0,-4.743357338470345,1
0,1,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0.0,-4.743267163303928,1
0,1,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0.0,-4.743267163303928,1
0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-4.741808753915885,1
0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0.0,-4.741808753915885,1
1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0.0,-4.741174577211648,1
0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0.0,-4.740723069338664,1
1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0.0,-4.740631554750733,1
1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0,-4.740008085146366,1
1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0.0,-4.740008085146366,1
0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,0.0,-4.7398973742377475,1
1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-4.739454603993813,1
0,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0.0,-4.738177401019914,1
0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0.0,-4.738177401019914,1
0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-4.737039884316917,1
1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-4.736661053771994,1
0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-4.736531820407844,1
1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-4.7363155324462625,1
1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0.0,-4.7363155324462625,1
0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0.0,-4.735383850798094,1
0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,-4.73357992008432,1
1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0.0,-4.733488405496389,1
0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.733392748860294,1
1,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0.0,-4.733301234272363,1
0,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-4.732903171548654,1
1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0.0,-4.7324027209191675,2
0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-4.732244779250544,1
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0.0,-4.729764100001104,1
0,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.729764100001104,1
1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0.0,-4.729672585413173,1
1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0.0,-4.725964410430801,1
1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,0.0,-4.725293148392878,1
0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0.0,-4.725163915028729,1
1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0.0,-4.725072400440798,1
0,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0.0,-4.723582884492234,1
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0.0,-4.722825338883251,2
1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,-4.7218087539158855,2
0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0.0,-4.721452959937828,1
1,0,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-4.720937110693512,1
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0.0,-4.720937110693512,1
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,-4.720531550941986,1
1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0.0,-4.719770325182119,1
1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0.0,-4.719770325182119,1
0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-4.7196599077196115,1
1,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0.0,-4.7186696823683345,1
1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-4.7186696823683345,1
0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0.0,-4.718313888390277,1
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-4.717392479394435,1
1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-4.716391461883694,1
0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,0.0,-4.715354050660668,1
0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0.0,-4.714733942086148,1
0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.714733942086148,1
1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0.0,-4.714642427498217,1
1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-4.714596505051685,1
1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-4.714124033558516,1
1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-4.714124033558516,1
0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0.0,-4.713319302077785,1
0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-4.712846830584617,1
0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0.0,-4.710085054558712,2
1,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0.0,-4.709993539970781,1
1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0.0,-4.707472604474823,1
0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0.0,-4.705268718148482,1
1,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0.0,-4.704012640242226,1
1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0.0,-4.699466991432407,1
1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0.0,-4.699243770643258,1
