0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,1,0,1,0,1,0.0,-1.5909200802747654,33
1,0,1,0,0,1,0,1,0,1,0.0,-1.5909200802747654,32
0,1,1,0,0,0,1,1,0,1,0.0,-1.5909200802747654,31
1,0,1,0,0,0,1,1,0,1,0.0,-1.5909200802747654,30
0,1,1,0,0,0,1,0,1,0,0.0,-1.59,44
0,1,1,0,0,1,0,0,1,0,0.0,-1.59,54
1,0,1,0,0,0,1,0,1,0,0.0,-1.59,49
1,0,1,0,0,1,0,0,1,0,0.0,-1.59,51
0,1,0,1,1,0,1,1,0,1,0.0,-1.585110717588685,33
0,1,0,1,1,1,0,1,0,1,0.0,-1.585110717588685,44
1,0,0,1,1,0,1,1,0,1,0.0,-1.585110717588685,46
1,0,0,1,1,1,0,1,0,1,0.0,-1.585110717588685,43
0,1,0,1,1,1,0,0,1,0,0.0,-1.5841906373139196,47
0,1,0,1,1,0,1,0,1,0,0.0,-1.5841906373139196,52
1,0,0,1,1,0,1,0,1,0,0.0,-1.5841906373139196,84
1,0,0,1,1,1,0,0,1,0,0.0,-1.5841906373139196,59
1,0,0,0,1,1,0,1,0,1,0.0,-1.5509200802747654,8
1,0,0,0,1,0,1,1,0,1,0.0,-1.5509200802747654,9
0,1,0,0,1,1,0,1,0,1,0.0,-1.5509200802747654,3
0,1,0,0,1,0,1,1,0,1,0.0,-1.5509200802747654,11
1,0,1,1,0,0,1,1,0,1,0.0,-1.5500941376724238,13
0,1,1,1,0,1,0,1,0,1,0.0,-1.5500941376724238,6
0,1,1,1,0,0,1,1,0,1,0.0,-1.5500941376724238,20
1,0,1,1,0,1,0,1,0,1,0.0,-1.5500941376724238,14
0,1,0,0,1,1,0,0,1,0,0.0,-1.55,13
1,0,0,0,1,0,1,0,1,0,0.0,-1.55,16
1,0,0,0,1,1,0,0,1,0,0.0,-1.55,28
0,1,0,0,1,0,1,0,1,0,0.0,-1.55,22
1,0,1,1,0,0,1,0,1,0,0.0,-1.5491740573976585,18
1,0,1,1,0,1,0,0,1,0,0.0,-1.5491740573976585,16
0,1,1,1,0,0,1,0,1,0,0.0,-1.5491740573976585,19
0,1,1,1,0,1,0,0,1,0,0.0,-1.5491740573976585,19
1,0,1,0,1,1,0,1,0,1,0.0,-1.4448184906692536,3
1,0,1,0,1,0,1,0,1,0,0.0,-1.4438984103944885,1
0,1,1,0,1,0,1,0,1,0,0.0,-1.4438984103944885,2
1,0,1,0,1,1,0,0,1,0,0.0,-1.4438984103944885,1
1,0,0,1,0,1,0,1,0,1,0.0,-1.4409200802747653,1
1,0,0,1,0,0,1,1,0,1,0.0,-1.4409200802747653,1
1,0,0,1,0,1,0,0,1,0,0.0,-1.44,1
1,0,0,1,0,0,1,0,1,0,0.0,-1.44,2
0,1,0,1,0,1,0,0,1,0,0.0,-1.44,2
0,1,1,0,0,1,0,1,1,0,0.0,-1.4082286253350136,1
0,1,1,0,0,0,1,1,1,0,0.0,-1.4082286253350136,1
1,0,1,0,0,0,1,1,1,0,0.0,-1.4082286253350136,3
1,0,0,1,1,1,0,1,1,0,0.0,-1.4024192626489331,1
1,0,0,1,1,0,1,1,1,0,0.0,-1.4024192626489331,2
0,1,0,1,1,1,0,1,1,0,0.0,-1.4024192626489331,1
0,1,1,0,0,0,1,0,0,1,0.0,-1.4000000000000001,1
0,1,0,1,1,0,1,0,0,1,0.0,-1.3941906373139197,3
1,0,0,0,1,0,1,0,0,1,0.0,-1.36,1
1,0,1,1,0,0,1,0,0,1,0.0,-1.3591740573976585,1
1,0,0,1,1,1,0,0,1,1,0.0,-1.3578541477382267,2
0,1,0,1,1,1,0,0,1,1,0.0,-1.3578541477382267,1
1,0,1,1,0,1,0,0,1,1,0.0,-1.3228375678219657,1
