0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,0,1,1,0,0.0,-1.356778225929986,112
1,1,0,1,0,1,0,1,1,0,0.0,-1.356778225929986,155
1,0,1,1,0,0,0,1,1,0,0.0,-1.356778225929986,55
1,0,1,1,0,1,0,1,1,0,0.0,-1.356778225929986,79
1,1,0,1,0,0,1,0,0,1,0.0,-1.354540631551284,54
1,0,1,1,0,0,1,0,0,1,0.0,-1.354540631551284,21
1,1,0,1,0,1,1,0,0,1,0.0,-1.354540631551284,69
1,0,1,1,0,1,1,0,0,1,0.0,-1.354540631551284,32
0,0,1,0,1,0,0,1,1,0,0.0,-1.3473670597255278,28
0,1,0,0,1,0,0,1,1,0,0.0,-1.3473670597255278,53
0,0,1,0,1,1,0,1,1,0,0.0,-1.3473670597255278,50
0,1,0,0,1,1,0,1,1,0,0.0,-1.3473670597255278,53
0,0,1,0,1,0,1,0,0,1,0.0,-1.3451294653468258,10
0,1,0,0,1,0,1,0,0,1,0.0,-1.3451294653468258,26
0,1,0,0,1,1,1,0,0,1,0.0,-1.3451294653468258,45
0,0,1,0,1,1,1,0,0,1,0.0,-1.3451294653468258,18
1,0,1,0,0,0,0,1,1,0,0.0,-1.3073670597255278,12
1,1,0,0,0,0,0,1,1,0,0.0,-1.3073670597255278,7
1,0,1,0,0,1,0,1,1,0,0.0,-1.3073670597255278,8
1,1,0,0,0,1,0,1,1,0,0.0,-1.3073670597255278,11
1,0,1,0,0,1,1,0,0,1,0.0,-1.3051294653468257,4
1,1,0,0,0,1,1,0,0,1,0.0,-1.3051294653468257,9
1,1,0,0,0,0,1,0,0,1,0.0,-1.3051294653468257,6
1,0,1,0,0,0,1,0,0,1,0.0,-1.3051294653468257,2
0,0,1,1,1,1,0,1,1,0,0.0,-1.297577160306835,8
0,0,1,1,1,0,0,1,1,0,0.0,-1.297577160306835,14
0,1,0,1,1,1,0,1,1,0,0.0,-1.297577160306835,17
0,1,0,1,1,0,0,1,1,0,0.0,-1.297577160306835,12
0,1,0,1,1,1,1,0,0,1,0.0,-1.2953395659281328,3
0,0,1,1,1,1,1,0,0,1,0.0,-1.2953395659281328,3
0,1,0,1,1,0,1,0,0,1,0.0,-1.2953395659281328,3
0,0,1,1,1,0,1,0,0,1,0.0,-1.2953395659281328,1
1,1,0,0,1,1,0,1,1,0,0.0,-1.2473972984359432,3
1,1,0,0,1,0,0,1,1,0,0.0,-1.2473972984359432,1
1,0,1,0,1,0,0,1,1,0,0.0,-1.2473972984359432,1
1,0,1,0,1,1,0,1,1,0,0.0,-1.2473972984359432,2
0,1,0,1,0,0,0,1,1,0,0.0,-1.247367059725528,1
0,1,0,1,0,1,0,1,1,0,0.0,-1.247367059725528,2
0,0,1,1,0,0,0,1,1,0,0.0,-1.247367059725528,2
0,0,1,1,0,1,0,1,1,0,0.0,-1.247367059725528,3
0,1,0,1,0,0,1,0,0,1,0.0,-1.2451294653468257,1
0,0,1,1,0,1,1,0,0,1,0.0,-1.2451294653468257,1
1,1,0,1,0,1,1,1,1,0,0.0,-1.1646378562778583,1
1,0,1,1,0,1,0,0,0,1,0.0,-1.1594111662044582,1
0,1,0,0,1,0,1,0,1,0,0.0,-1.1165740629302545,1
