0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.277030469315274,7
0,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.276898840189747,4
0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.2757508707039795,14
0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-6.274915883167134,6
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.27326458194263,2
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.273156915800474,7
1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.2691210924800425,1
0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.269013426337886,6
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.267006506331904,2
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.266898840189747,7
0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-6.265139872823087,6
0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-6.264620391276825,2
1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-6.263869560158333,2
0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-6.2589973704393485,6
0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-6.256734977424964,3
1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-6.255984146306472,3
0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-6.254620391276825,1
1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-6.253869560158332,4
0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-6.252861423910164,3
1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-6.252110592791673,3
0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-6.251149901885503,3
0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-6.251111956587487,3
1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-6.250759030175073,1
1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.250399070767012,2
1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-6.2490475081504115,2
0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-6.248443072195755,5
0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-6.248386372558457,2
0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.247238403072688,6
0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.245526881048027,10
1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-6.2450687645696865,1
0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.243264488033642,2
0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-6.241149901885503,1
0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-6.240557658343894,8
0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-6.240500958706596,3
0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-6.240426029218368,3
1,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0.0,-6.240106199874033,1
0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-6.239390934518843,9
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0.0,-6.239047508150412,2
1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-6.238640103400352,3
0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-6.238443072195755,2
0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-6.237641467196166,7
1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0.0,-6.2372885407837515,1
1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-6.237183350717825,2
1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-6.237051721592299,3
1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-6.236735071333952,2
0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.236684104829095,5
0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-6.236627405191796,5
0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0.0,-6.236096966258593,2
0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-6.2355268810480275,2
1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-6.235068764569687,1
0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.234915883167135,7
0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-6.233767913681367,9
1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-6.233309797203026,2
0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-6.232540615366507,5
1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-6.232220786022172,1
0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-6.230426029218369,1
1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-6.230106199874032,1
0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.228667061851708,3
1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0.0,-6.228347232507373,2
0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-6.228211552406732,3
0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-6.228079923281206,1
1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.22713813545743,1
0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-6.227030469315274,5
0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-6.226096966258593,1
1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.0,-6.225023549309292,2
0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-6.224915883167135,2
0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0.0,-6.224337998891933,3
0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-6.223156915800475,6
1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-6.220330189529986,3
0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-6.220194509429345,2
1,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.219231888152959,2
0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0.0,-6.2180799232812065,1
1,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-6.21788032553636,1
0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-6.216320955914546,5
0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-6.21513512360402,3
0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.21274110146411,3
1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.211346474301098,2
1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.211214845175571,1
1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-6.209994911684499,1
1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-6.209863282558973,1
0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.208999177074837,1
1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0.0,-6.20788032553636,2
1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.207472920786298,3
0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-6.207277934256158,1
0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-6.207249709752159,2
0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-6.207118080626633,3
1,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-6.2061213581697,1
0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-6.205135123604021,1
0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.204855687612249,3
0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.204524125723129,3
0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-6.204028147735216,2
0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.2033761562373595,3
1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.20332943132371,3
0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0.0,-6.2019135615870775,1
1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.2012148451755715,2
0,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.20098213409745,2
0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.200154594220417,2
1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.199632168409211,3
0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0.0,-6.199567455649915,2
1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-6.199455877808911,1
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.199392520404297,1
0,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0.0,-6.199232666774772,3
0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.198443072195756,4
1,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0.0,-6.198104315192313,1
1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-6.196780286594348,1
0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.196638711871268,1
0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.196507082745742,1
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0.0,-6.195970952843378,1
1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.195839323717853,1
0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.195518966889498,1
0,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.195359113259973,1
1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-6.195068764569687,1
1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.193856366695239,1
0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.192765158356469,2
1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.1920973993285795,1
1,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0.0,-6.191817721898695,1
1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-6.19174675455735,2
0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0.0,-6.191682041798054,1
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.191615125431825,1
0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-6.190557658343895,2
0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0.0,-6.189567455649915,2
0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0.0,-6.189562850766321,2
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0.0,-6.18926089127877,1
0,1,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.188621668893881,1
0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-6.188443072195756,1
0,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0.0,-6.187808488283255,1
1,0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0.0,-6.1871833507178255,2
0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-6.186684104829096,4
0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.186507082745741,1
0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0.0,-6.186096966258594,3
0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0.0,-6.184748115379082,1
1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0.0,-6.184573428911278,1
1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-6.184080356351193,3
1,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0.0,-6.183729711579963,2
0,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0.0,-6.18167743691446,3
0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0.0,-6.181545807788933,1
1,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0.0,-6.181350814927682,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0.0,-6.180106199874032,1
0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0.0,-6.179562850766321,1
0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-6.178605612995343,3
1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0.0,-6.178347232507374,1
0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0.0,-6.178211552406733,2
0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0.0,-6.17780388339966,4
1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0.0,-6.176556385933892,1
0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,-6.176096966258594,4
1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-6.17481696369242,1
0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-6.174337998891934,4
1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0.0,-6.173465401075821,1
1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-6.172702377544281,1
0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0.0,-6.172469666466159,2
0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0.0,-6.171545807788934,1
1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-6.17094341017762,4
0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0.0,-6.17074842364748,2
0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-6.1707201991434815,1
0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-6.169786840422273,3
1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0.0,-6.169591847561022,1
1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.169231888152959,3
0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0.0,-6.168051314751749,1
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-6.167994615114451,3
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0.0,-6.167880325536361,1
0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.166846645628682,2
0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.165135123604021,2
1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0.0,-6.163901581955636,2
1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0.0,-6.1631026578005335,1
0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0.0,-6.162872730589637,2
0,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0.0,-6.162863009795619,1
1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-6.160399070767011,2
0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0.0,-6.160165900899888,1
0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-6.16010920126259,1
0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0.0,-6.160034271774362,1
1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0.0,-6.1599949116845,1
1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0.0,-6.159047508150412,3
0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-6.158999177074838,1
1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0.0,-6.158939017259982,1
0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0.0,-6.1580513147517495,1
0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-6.1579946151144505,1
1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,0.0,-6.157472920786299,3
1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0.0,-6.157326856086561,1
0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-6.157277934256159,1
0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,1,0.0,-6.1572497097521595,1
0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0.0,-6.156292347385088,1
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0.0,-6.156016168103775,1
1,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0.0,-6.155884538978248,1
0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0.0,-6.155526881048027,5
1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0.0,-6.155217243948672,1
0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0.0,-6.155135123604021,1
0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.15452412572313,1
0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0.0,-6.153860801940471,2
1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.0,-6.153856366695241,1
0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0.0,-6.153376156237361,1
0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0.0,-6.153264488033642,1
1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-6.153102657800534,1
0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0.0,-6.153033340157643,2
1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,0.0,-6.152142614588975,2
1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0.0,-6.151343690433873,1
1,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,0.0,-6.150921974282595,1
0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0.0,-6.150034271774362,1
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0.0,-6.149632168409212,2
0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-6.149390934518842,1
1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0.0,-6.149047508150411,1
1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-6.148939017259981,2
1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-6.148640103400351,1
0,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0.0,-6.148275304407702,1
0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0.0,-6.148237781102996,1
0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0.0,-6.147819794962725,2
0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-6.1476881658372,1
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0.0,-6.147641467196165,4
0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0.0,-6.146638711871269,1
1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0.0,-6.1463323962779395,1
0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0.0,-6.1457052088145865,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0.0,-6.145526881048027,2
0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-6.145518966889499,1
0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-6.144915883167135,3
0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0.0,-6.1445241257231284,1
0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-6.1438608019404715,1
0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0.0,-6.1437679136813665,2
0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0.0,-6.142101834573811,1
1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0.0,-6.142097399328581,1
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0.0,-6.141274372790982,1
1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0.0,-6.140921974282594,1
0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0.0,-6.140352367251134,3
0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0.0,-6.139802751985338,1
0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0.0,-6.139562850766321,1
0,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0.0,-6.137030469315274,3
0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0.0,-6.1364788137363355,1
0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-6.1359291984705395,1
1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0.0,-6.133264581942631,1
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0.0,-6.133156915800474,1
0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0.0,-6.13308948475843,1
0,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0.0,-6.13167743691446,4
0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0.0,-6.1315218041430715,1
0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0.0,-6.131106527735818,1
0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0.0,-6.129562850766321,1
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0.0,-6.1293475603691565,3
0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0.0,-6.127803883399661,1
1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0.0,-6.12773444936426,1
0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0.0,-6.127626783222103,1
0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0.0,-6.126886176812152,1
0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-6.125867815855443,1
0,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0.0,-6.125204070906569,1
0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0.0,-6.124620391276825,1
1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0.0,-6.123869560158333,1
0,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0.0,-6.12363639029121,1
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0.0,-6.122683407015308,1
1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0.0,-6.122409506651304,1
1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0.0,-6.120700449992694,1
0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0.0,-6.1197628367764105,1
0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0.0,-6.119010090285189,2
0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,-6.118997370439349,4
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0.0,-6.118941482626035,1
1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0.0,-6.1184649857951605,1
0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0.0,-6.1180513147517495,1
0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0.0,-6.1146203912768256,1
1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0.0,-6.113869560158332,1
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0.0,-6.112683407015306,2
