0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0,1,0,0,0.0,-1.03,16
0,1,1,0,0,0,1,0,1,0,0.0,-1.03,18
0,1,1,0,0,1,0,1,0,1,0.0,-1.03,28
0,1,1,0,0,1,0,1,0,0,0.0,-1.03,21
1,0,1,0,0,1,0,0,1,0,0.0,-1.03,15
0,1,1,0,0,1,0,0,1,1,0.0,-1.03,18
1,0,1,0,0,0,1,0,1,0,0.0,-1.03,34
1,0,1,0,0,0,1,1,0,0,0.0,-1.03,22
0,1,1,0,0,1,0,0,1,0,0.0,-1.03,13
1,0,1,0,0,1,0,1,0,1,0.0,-1.03,14
1,0,1,0,0,0,1,0,1,1,0.0,-1.03,38
0,1,1,0,0,0,1,0,1,1,0.0,-1.03,33
1,0,1,0,0,0,1,1,0,1,0.0,-1.03,33
1,0,1,0,0,1,0,0,1,1,0.0,-1.03,15
0,1,1,0,0,0,1,1,0,1,0.0,-1.03,55
0,1,1,0,0,0,1,1,0,0,0.0,-1.03,35
1,0,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,17
1,0,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,24
0,1,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,11
1,0,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,14
1,0,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,21
1,0,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,29
0,1,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,27
1,0,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,22
0,1,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,26
1,0,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,32
0,1,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,19
1,0,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,22
0,1,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,29
0,1,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,30
0,1,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,22
0,1,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,53
1,0,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,4
1,0,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,5
1,0,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,6
0,1,0,0,1,0,1,1,0,1,0.0,-0.9900000000000001,13
1,0,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,7
1,0,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,5
0,1,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,7
0,1,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,8
0,1,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,6
0,1,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,6
1,0,0,0,1,0,1,1,0,1,0.0,-0.9900000000000001,10
0,1,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,10
0,1,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,14
1,0,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,9
0,1,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,14
1,0,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,13
0,1,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,1
1,0,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,2
1,0,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,2
0,1,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,4
1,0,1,1,0,1,0,0,1,0,0.0,-0.9857581476005374,3
1,0,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,3
1,0,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,4
1,0,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,5
0,1,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,6
0,1,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,4
0,1,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,5
1,0,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,2
0,1,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,3
0,1,1,0,1,1,0,1,0,1,0.0,-0.8950087547572613,1
1,0,1,0,1,0,1,0,1,0,0.0,-0.8950087547572613,1
1,0,1,0,1,0,1,1,0,1,0.0,-0.8950087547572613,1
0,1,1,0,1,0,1,0,1,0,0.0,-0.8950087547572613,1
1,0,0,1,0,0,1,1,0,1,0.0,-0.89,1
0,1,0,1,0,0,1,1,0,1,0.0,-0.89,2
1,0,0,1,0,1,0,1,0,1,0.0,-0.89,1
0,1,1,0,0,1,0,0,0,0,0.0,-0.88,1
1,0,1,0,0,0,1,0,0,1,0.0,-0.88,1
0,1,0,1,1,0,1,0,0,0,0.0,-0.8784649857951607,1
0,0,1,0,0,1,0,0,1,0,0.0,-0.79,1
1,0,1,0,0,0,0,1,0,1,0.0,-0.76,1
