0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,0,1,0,0,1,0.0,-239.26,1024
0,1,0,1,1,0,0.0,-239.26,683
0,0,1,1,0,1,0.0,-216.8,206
1,1,0,0,1,0,0.0,-216.79999999999995,66
1,0,1,0,1,1,0.0,-184.80999999999997,7
0,1,0,1,0,0,0.0,-184.81,4
0,1,0,0,1,0,0.0,-176.91,1
0,0,1,1,1,1,0.0,-162.35,1
1,1,0,0,0,0,0.0,-162.34999999999997,2
1,0,1,0,0,0,0.0,-139.26,1
0,1,1,1,0,1,0.0,-139.26,1
0,1,0,1,1,1,0.0,-139.26,2
1,0,1,1,1,1,0.0,-122.46000000000001,1
1,1,1,0,0,1,0.0,-116.79999999999995,1
