0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,1,0.0,-239.26,597
0,1,0,0,1,1,0,0.0,-239.26,1020
0,0,1,1,1,0,1,0.0,-216.8,65
1,1,0,0,0,1,0,0.0,-216.79999999999995,276
1,0,1,1,0,1,1,0.0,-184.80999999999997,9
0,1,0,0,1,0,0,0.0,-184.81,11
1,0,1,1,1,0,1,0.0,-176.91,6
0,1,0,0,0,1,0,0.0,-176.91,5
1,0,1,0,0,0,1,0.0,-175.1,3
0,1,0,1,1,1,0,0.0,-175.1,5
1,1,0,0,0,0,0,0.0,-162.34999999999997,2
0,1,0,1,1,1,1,0.0,-139.26,1
