0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,chain_break_fraction,energy,num_occurrences
0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-563.76,8
1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-563.76,6
1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-563.48,19
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-563.48,12
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0,-562.98,6
0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,-562.98,4
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-561.5500000000001,4
1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-561.5500000000001,2
1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-558.3899999999999,1
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-557.09,3
1,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0.0,-557.09,2
1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-556.22,2
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-556.22,2
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-555.94,2
1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-555.94,7
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-555.77,5
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0.0,-555.77,3
0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,-554.79,1
1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0,-554.7900000000001,3
1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-554.5100000000001,8
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-554.5100000000001,6
0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-554.01,5
1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-554.0100000000001,4
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,-552.91,2
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0.0,-552.9100000000001,3
1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-552.3800000000001,6
0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-552.38,5
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0.0,-550.9000000000001,1
0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-550.8999999999999,2
0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0.0,-550.33,1
1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0.0,-550.3299999999999,2
0,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0.0,-550.05,2
1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-550.0500000000001,3
0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-549.6800000000001,1
0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-549.5500000000001,2
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0.0,-549.55,2
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-548.23,1
0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0.0,-548.1200000000001,1
1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0.0,-548.12,1
0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,-547.25,1
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0,-547.25,3
1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-546.97,5
0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-546.9700000000001,1
1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0.0,-546.8000000000001,1
1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0.0,-546.7099999999999,2
0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0.0,-546.71,4
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0.0,-545.3700000000001,3
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,-545.37,1
0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-544.84,1
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-544.8400000000001,6
1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0.0,-543.9399999999999,1
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-543.94,1
1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-543.8600000000001,3
0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,-543.86,1
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-543.4100000000001,3
1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-543.4100000000001,5
1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0.0,-543.36,1
0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0.0,-542.7900000000001,1
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0.0,-542.3399999999999,2
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,1,0.0,-542.1400000000001,2
1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0.0,-542.1400000000001,1
1,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0.0,-541.9300000000001,1
1,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0.0,-541.6700000000001,1
0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0.0,-541.6700000000001,1
0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-541.36,2
1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0.0,-541.36,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0.0,-541.08,1
1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-541.0800000000002,3
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,-540.71,1
0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-539.85,5
1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0.0,-539.85,6
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0.0,-539.48,1
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0.0,-539.26,4
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0.0,-539.26,1
0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0.0,-539.1700000000001,1
1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0.0,-539.17,1
1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-538.9500000000002,2
0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0.0,-537.7399999999999,2
1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0.0,-537.74,3
1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0.0,-537.47,1
1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0.0,-536.5999999999999,2
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-536.4,1
1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-536.3200000000002,1
0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-535.87,1
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-535.8700000000001,5
0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-535.1700000000001,1
0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0.0,-534.89,4
1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0,-534.8900000000001,4
0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,0.0,-534.8000000000001,2
0,0,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0.0,-534.3900000000001,1
0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0.0,-534.1300000000001,3
1,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0.0,-533.8199999999999,3
1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-533.5400000000001,2
1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.0,-533.29,1
0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0.0,-533.28,1
1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0.0,-533.28,2
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0.0,-533.1700000000001,1
1,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0.0,-532.76,1
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0.0,-532.6999999999999,1
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-531.4100000000002,1
0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0.0,-530.8799999999999,2
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,-530.88,2
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0.0,-530.51,3
1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-529.9799999999999,1
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-529.98,1
1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-529.9800000000001,3
0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,1,1,1,0.0,-528.7100000000002,2
0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,0.0,-528.61,1
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0.0,-527.2800000000001,1
1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0.0,-527.18,1
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0.0,-527.18,1
1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0.0,-526.42,1
1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-526.0500000000001,1
1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0.0,-525.16,1
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0.0,-523.79,1
1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0.0,-523.7900000000001,2
1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,-523.34,1
0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0.0,-523.3399999999999,1
0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-522.89,1
1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0.0,-522.44,1
1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-522.4400000000002,2
1,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0.0,-522.05,1
0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0.0,-522.0500000000001,1
0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0.0,-521.09,1
0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-521.01,1
0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0.0,-520.61,1
0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-519.55,1
0,1,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0.0,-519.3299999999999,1
1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0.0,-517.45,1
1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-517.08,1
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,0.0,-516.5500000000001,1
0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,0.0,-515.4799999999999,1
0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-513.47,1
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0.0,-513.0799999999999,1
1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0.0,-511.30000000000007,1
0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0.0,-510.79999999999995,1
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0.0,-510.26,1
1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0.0,-508.19000000000005,1
0,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0.0,-507.95000000000005,1
1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0.0,-507.95000000000005,2
0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0.0,-506.21,1
0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0.0,-505.98,1
0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0.0,-505.86,1
1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0.0,-504.71000000000004,1
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0.0,-504.65,1
0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0.0,-504.23999999999995,1
1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0.0,-502.42,1
1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.0,-501.2899999999999,1
1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.0,-501.18,1
0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0.0,-499.67,1
0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0.0,-499.25999999999993,1
1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0.0,-498.98,1
1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0.0,-496.24000000000007,1
1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0.0,-496.11000000000007,1
0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0.0,-494.87999999999994,1
1,0,0,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0.0,-494.52000000000004,1
1,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0.0,-491.6700000000001,1
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-491.23,1
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-489.8,1
0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.0,-489.39,1
0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0.0,-488.12,1
1,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0.0,-486.99,1
1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.0,-484.21999999999997,1
1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0.0,-482.99,1
0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0.0,-482.42999999999995,1
1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0.0,-482.17,1
0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0.0,-480.43,1
1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0.0,-474.21000000000004,1
1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-468.12000000000006,1
1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0.0,-465.44000000000005,1
0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,0.0,-417.04,1
