0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,1,0,0,0.0,-1.43,37
0,1,0,1,0,0,1,0,1,0.0,-1.43,17
0,1,0,1,1,0,0,0,1,0.0,-1.43,35
0,1,1,0,0,0,1,0,1,0.0,-1.43,38
0,1,1,0,1,0,0,0,1,0.0,-1.43,54
1,1,1,0,0,0,1,0,0,0.0,-1.43,44
1,1,0,1,1,0,0,0,0,0.0,-1.43,39
1,1,1,0,1,0,0,0,0,0.0,-1.43,73
1,0,0,1,1,1,0,1,0,0.0,-1.4241906373139195,32
0,0,0,1,0,1,1,1,1,0.0,-1.4241906373139195,37
1,0,1,0,0,1,1,1,0,0.0,-1.4241906373139195,57
1,0,0,1,0,1,1,1,0,0.0,-1.4241906373139195,54
0,0,0,1,1,1,0,1,1,0.0,-1.4241906373139195,34
0,0,1,0,0,1,1,1,1,0.0,-1.4241906373139195,38
0,0,1,0,1,1,0,1,1,0.0,-1.4241906373139195,56
1,0,1,0,1,1,0,1,0,0.0,-1.4241906373139195,74
0,0,1,0,0,0,1,1,1,0.0,-1.39,20
0,0,0,1,0,0,1,1,1,0.0,-1.39,13
1,0,0,1,0,0,1,1,0,0.0,-1.39,14
0,0,0,1,1,0,0,1,1,0.0,-1.39,14
1,0,1,0,1,0,0,1,0,0.0,-1.39,27
0,0,1,0,1,0,0,1,1,0.0,-1.39,27
1,0,0,1,1,0,0,1,0,0.0,-1.39,20
1,0,1,0,0,0,1,1,0,0.0,-1.39,18
1,1,1,0,0,1,1,0,0,0.0,-1.3891740573976585,13
0,1,0,1,0,1,1,0,1,0.0,-1.3891740573976585,5
1,1,0,1,1,1,0,0,0,0.0,-1.3891740573976585,10
0,1,1,0,1,1,0,0,1,0.0,-1.3891740573976585,19
1,1,0,1,0,1,1,0,0,0.0,-1.3891740573976585,16
0,1,0,1,1,1,0,0,1,0.0,-1.3891740573976585,14
0,1,1,0,0,1,1,0,1,0.0,-1.3891740573976585,16
1,1,1,0,1,1,0,0,0,0.0,-1.3891740573976585,16
0,1,1,0,1,0,0,1,1,0.0,-1.2838984103944884,3
0,1,1,0,0,0,1,1,1,0.0,-1.2838984103944884,2
1,1,1,0,1,0,0,1,0,0.0,-1.2838984103944884,6
1,1,1,0,0,0,1,1,0,0.0,-1.2838984103944884,3
1,0,1,0,0,1,1,0,0,0.0,-1.28,1
1,0,1,0,1,1,0,0,0,0.0,-1.28,1
1,0,0,1,1,1,0,0,0,0.0,-1.28,3
