0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,1,0,0.0,-0.31092008027476536,47
1,0,1,0,1,1,0,0.0,-0.31092008027476536,34
0,1,0,1,1,1,0,0.0,-0.31092008027476536,62
0,0,1,0,1,1,0,0.0,-0.31092008027476536,48
0,1,0,0,1,1,0,0.0,-0.31092008027476536,69
1,1,0,1,1,1,0,0.0,-0.31092008027476536,63
1,1,0,0,1,1,0,0.0,-0.31092008027476536,59
1,0,1,1,1,1,0,0.0,-0.31092008027476536,40
0,1,0,1,0,0,1,0.0,-0.31,83
1,1,0,0,0,0,1,0.0,-0.31,45
1,0,1,1,0,0,1,0.0,-0.31,46
0,0,1,0,0,0,1,0.0,-0.31,51
0,0,1,1,0,0,1,0.0,-0.31,53
1,0,1,0,0,0,1,0.0,-0.31,47
1,1,0,1,0,0,1,0.0,-0.31,74
0,1,0,0,0,0,1,0.0,-0.31,101
0,0,1,0,0,1,1,0.0,-0.28747851860089246,4
1,1,0,1,0,1,1,0.0,-0.28747851860089246,6
1,1,0,0,0,1,1,0.0,-0.28747851860089246,5
1,0,1,0,0,1,1,0.0,-0.28747851860089246,3
1,0,1,1,0,1,1,0.0,-0.28747851860089246,4
0,0,1,1,0,1,1,0.0,-0.28747851860089246,6
0,1,0,0,0,1,1,0.0,-0.28747851860089246,11
0,1,0,1,0,1,1,0.0,-0.28747851860089246,12
0,0,1,0,1,0,0,0.0,-0.28,3
0,0,1,1,1,0,0,0.0,-0.28,2
1,0,1,1,1,0,0,0.0,-0.28,2
0,1,0,1,1,0,0,0.0,-0.28,4
1,1,0,0,1,0,0,0.0,-0.28,5
1,0,1,0,1,0,0,0.0,-0.28,2
0,1,0,0,1,0,0,0.0,-0.28,4
1,1,0,1,1,0,0,0.0,-0.28,3
1,0,1,0,0,1,0,0.0,-0.25,1
0,0,1,1,0,1,0,0.0,-0.25,1
