0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,0,1,1,0.0,-2.0983600299451695,113
1,0,1,0,1,0,1,1,0.0,-2.0983600299451695,120
1,0,0,1,0,1,1,1,0.0,-2.093487424188877,91
1,0,1,1,0,1,1,1,0.0,-2.093487424188877,109
0,1,1,0,1,0,0,0,0.0,-2.09,143
0,1,0,0,1,0,0,0,0.0,-2.09,109
0,1,1,1,0,1,0,0,0.0,-2.0851273942437074,128
0,1,0,1,0,1,0,0,0.0,-2.0851273942437074,79
1,0,1,1,0,0,1,1,0.0,-1.8583600299451692,4
1,0,0,1,0,0,1,1,0.0,-1.8583600299451692,6
1,0,0,0,1,1,1,1,0.0,-1.8542602150431806,5
1,0,1,0,1,1,1,1,0.0,-1.8542602150431806,4
0,1,0,1,0,0,0,0,0.0,-1.8499999999999999,2
0,1,1,1,0,0,0,0,0.0,-1.8499999999999999,6
0,1,1,0,1,1,0,0,0.0,-1.845900185098011,6
0,1,0,0,1,1,0,0,0.0,-1.845900185098011,10
1,0,0,1,1,0,1,1,0.0,-1.8196599871374004,2
1,0,1,1,1,0,1,1,0.0,-1.8196599871374004,5
0,1,1,1,1,0,0,0,0.0,-1.8112999571922308,3
0,1,0,1,1,0,0,0,0.0,-1.8112999571922308,3
1,0,1,0,1,0,1,0,0.0,-1.81,2
1,0,0,0,1,0,1,0,0.0,-1.81,8
1,0,0,0,0,1,1,1,0.0,-1.8083600299451694,1
1,0,1,0,0,1,1,1,0.0,-1.8083600299451694,4
0,1,0,0,1,0,0,1,0.0,-1.8061100236831606,4
0,1,1,0,1,0,0,1,0.0,-1.8061100236831606,4
1,0,1,1,0,1,1,0,0.0,-1.8051273942437076,1
1,0,0,1,0,1,1,0,0.0,-1.8051273942437076,2
0,1,1,1,0,1,0,1,0.0,-1.8012374179268682,3
0,1,0,1,0,1,0,1,0.0,-1.8012374179268682,3
0,1,0,0,0,1,0,0,0.0,-1.7999999999999998,2
0,1,1,0,0,1,0,0,0.0,-1.7999999999999998,5
0,0,1,0,1,0,1,1,0.0,-1.7799999999999998,2
0,0,0,0,1,0,1,1,0.0,-1.7799999999999998,2
0,0,1,1,0,1,1,1,0.0,-1.7751273942437074,2
1,1,0,0,1,0,0,0,0.0,-1.7720334605849928,2
1,1,1,0,1,0,0,0,0.0,-1.7720334605849928,1
1,1,1,1,0,1,0,0,0.0,-1.7671608548287003,2
1,1,0,1,1,0,0,0,0.0,-1.4933334177772237,1
0,1,1,0,1,0,1,1,0.0,-1.1122093360273912,1
