0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,0.0,-339.48,695
0,1,1,1,1,0,0.0,-339.48,320
1,0,1,0,0,1,0.0,-332.23,386
0,1,0,1,1,0,0.0,-332.23,268
1,1,1,0,0,1,0.0,-327.20000000000005,174
0,0,0,1,1,0,0.0,-327.2,153
0,1,1,1,0,0,0.0,-199.54000000000002,1
1,0,0,0,1,1,0.0,-199.53999999999996,3
