0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,chain_break_fraction,energy,num_occurrences
1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,-2277.7200000000007,5
0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0.0,-2277.7200000000007,11
0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0.0,-2272.95,3
1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0.0,-2272.9500000000016,3
0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,-2266.8,3
1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0,-2266.7999999999997,4
0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0.0,-2262.18,1
1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0.0,-2262.1800000000003,3
1,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,-2243.8000000000006,6
0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2366.5400000000004,1
0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2484.1599999999994,1
0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0.0,-2237.4099999999994,2
0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0.0,-2231.8599999999997,1
1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0.0,-2230.550000000001,1
0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0.0,-2230.5499999999993,5
1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-2228.55,4
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.0,-2228.55,4
0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2225.24,1
1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2225.2400000000002,4
1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2322.2999999999997,2
1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-2210.400000000001,3
0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-2210.4,3
1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2210.3200000000006,1
1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2206.33,1
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2206.3300000000004,3
1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,-2203.03,2
1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0.0,-2200.43,4
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0.0,-2200.4300000000007,3
1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0.0,-2197.7700000000004,2
0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0.0,-2197.739999999999,1
1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0.0,-2197.7400000000002,1
0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.0,-2196.6600000000003,6
1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0.0,-2196.66,10
0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-2194.8400000000006,1
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,0,0.0,-2194.8400000000006,10
0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0.0,-2182.11,1
0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0.0,-2180.96,1
1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0.0,-2180.9599999999996,2
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2124.44,1
0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2178.2200000000003,1
1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2178.2200000000003,6
0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2209.61,1
0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.0,-2172.6200000000003,3
1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0.0,-2172.620000000001,2
0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-2172.2499999999995,1
1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0.0,-2172.2500000000005,2
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-2169.28,3
0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-2169.2799999999997,5
0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.0,-2167.57,2
1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0.0,-2167.5700000000006,2
0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0,-2166.0099999999998,1
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0.0,-2162.9500000000003,1
1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.045454545454545456,-2210.3200000000006,1
1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0.0,-2159.950000000001,1
1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2155.46,1
0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2155.46,1
0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0.0,-2154.5000000000005,2
1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0.0,-2154.5,2
1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0,-2134.4100000000003,4
0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0,-2128.7300000000005,1
1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-2128.73,1
1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0,-2125.9900000000002,1
1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0.0,-2124.44,1
0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-2118.01,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-2118.0099999999998,3
1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0.045454545454545456,-2162.9500000000003,1
0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0.0,-2116.8500000000004,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0.0,-2116.8500000000004,2
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,0.0,-2116.8100000000004,1
1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,0,0.0,-2112.21,3
1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-2109.54,2
1,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,0.0,-2108.4100000000008,1
0,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,-2100.65,1
1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0.0,-2100.65,1
0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-2099.879999999999,1
0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2098.4100000000003,2
1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0.0,-2095.34,2
0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.0,-2089.33,1
1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-2073.1600000000008,1
0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,0.0,-2072.7400000000002,1
0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-2066.83,1
1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,0,0.0,-2066.620000000001,1
1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0.0,-2062.41,1
0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0.0,-2061.25,1
1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-2057.9300000000003,2
1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0.0,-2053.18,1
0,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-2051.0699999999997,1
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0.0,-2034.1899999999996,1
1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-2034.1899999999994,1
1,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0.0,-2026.2,1
0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0.0,-2002.2999999999997,1
1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0.0,-1997.0500000000002,1
1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0.0,-1987.55,1
1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0.0,-1981.59,1
0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-1971.87,1
1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-1957.3599999999992,1
0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0.0,-1923.679999999999,1
1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,-1916.7,1
