0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,0,0.0,-0.48,37
0,1,0,0,0,0,0.0,-0.48,36
0,1,1,0,0,0,0.0,-0.48,24
0,1,0,0,0,1,0.0,-0.48,60
1,1,1,0,0,1,0.0,-0.48,51
1,1,1,0,0,0,0.0,-0.48,27
0,1,1,0,0,1,0.0,-0.48,43
1,1,0,0,0,1,0.0,-0.48,70
1,0,1,1,1,0,0.0,-0.4756400760059336,60
1,0,0,1,1,0,0.0,-0.4756400760059336,61
0,0,1,1,1,1,0.0,-0.4756400760059336,83
0,0,0,1,1,0,0.0,-0.4756400760059336,61
1,0,1,1,1,1,0.0,-0.4756400760059336,68
0,0,1,1,1,0,0.0,-0.4756400760059336,43
1,0,0,1,1,1,0.0,-0.4756400760059336,121
0,0,0,1,1,1,0.0,-0.4756400760059336,88
1,0,1,0,1,0,0.0,-0.41,6
0,0,0,0,1,1,0.0,-0.41,6
1,0,0,0,1,1,0.0,-0.41,8
0,0,1,0,1,0,0.0,-0.41,3
1,0,1,0,1,1,0.0,-0.41,5
0,0,0,0,1,0,0.0,-0.41,6
0,0,1,0,1,1,0.0,-0.41,1
0,1,0,1,0,0,0.0,-0.40823691897793185,2
0,1,1,1,0,0,0.0,-0.40823691897793185,2
0,1,0,1,0,1,0.0,-0.40823691897793185,3
1,1,1,1,0,0,0.0,-0.40823691897793185,2
1,1,1,1,0,1,0.0,-0.40823691897793185,3
1,1,0,1,0,0,0.0,-0.40823691897793185,5
0,1,1,1,0,1,0.0,-0.40823691897793185,5
1,1,0,1,0,1,0.0,-0.40823691897793185,6
0,0,0,1,0,1,0.0,-0.3,1
1,0,1,1,0,1,0.0,-0.3,1
1,0,0,1,0,0,0.0,-0.3,1
0,1,0,0,1,1,0.0,-0.2979317589320195,1
