0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,0,0,0,1,1,0,0.0,-1.14,29
0,0,0,1,1,1,0,1,0.0,-1.14,82
0,0,0,1,1,1,0,0,0.0,-1.14,29
1,0,0,1,0,1,0,0,0.0,-1.14,31
0,0,0,0,1,1,1,1,0.0,-1.14,74
1,0,0,1,0,1,0,1,0.0,-1.14,41
1,0,0,0,0,1,1,1,0.0,-1.14,56
0,0,0,0,1,1,1,0,0.0,-1.14,42
1,1,1,0,0,0,1,0,0.0,-1.132148582090049,25
1,1,1,1,0,0,0,0,0.0,-1.132148582090049,30
0,1,1,1,1,0,0,0,0.0,-1.132148582090049,30
0,1,1,0,1,0,1,0,0.0,-1.132148582090049,24
1,1,1,0,0,0,1,1,0.0,-1.132148582090049,59
0,1,1,1,1,0,0,1,0.0,-1.132148582090049,89
0,1,1,0,1,0,1,1,0.0,-1.132148582090049,95
1,1,1,1,0,0,0,1,0.0,-1.132148582090049,58
1,0,0,1,1,1,0,1,0.0,-1.0894111662044583,14
1,0,0,1,1,1,0,0,0.0,-1.0894111662044583,10
1,0,0,0,1,1,1,0,0.0,-1.0894111662044583,10
1,0,0,0,1,1,1,1,0.0,-1.0894111662044583,21
1,1,1,0,1,0,1,1,0.0,-1.0815597482945072,26
1,1,1,1,1,0,0,0,0.0,-1.0815597482945072,8
1,1,1,1,1,0,0,1,0.0,-1.0815597482945072,21
1,1,1,0,1,0,1,0,0.0,-1.0815597482945072,4
0,0,0,1,0,1,0,1,0.0,-1.08,12
0,0,0,0,0,1,1,0,0.0,-1.08,5
0,0,0,0,0,1,1,1,0.0,-1.08,8
0,0,0,1,0,1,0,0,0.0,-1.08,5
0,1,1,1,0,0,0,0,0.0,-1.072148582090049,10
0,1,1,0,0,0,1,0,0.0,-1.072148582090049,6
0,1,1,0,0,0,1,1,0.0,-1.072148582090049,12
0,1,1,1,0,0,0,1,0.0,-1.072148582090049,16
0,1,0,0,1,0,1,1,0.0,-0.9,1
0,1,0,0,1,0,1,0,0.0,-0.9,2
0,0,1,1,1,1,0,0,0.0,-0.8981286709227867,1
0,0,1,0,1,1,1,1,0.0,-0.8981286709227867,2
1,0,1,0,0,1,1,1,0.0,-0.8981286709227867,1
1,1,0,1,0,1,0,0,0.0,-0.8913082297192096,1
0,1,0,1,1,1,0,1,0.0,-0.8913082297192096,2
1,1,0,1,0,1,0,1,0.0,-0.8913082297192096,1
1,1,0,0,0,1,1,1,0.0,-0.8913082297192096,2
1,0,1,0,0,0,1,0,0.0,-0.88,1
0,0,1,1,1,0,0,1,0.0,-0.88,1
1,0,1,0,0,0,1,1,0.0,-0.88,1
1,1,0,1,1,0,0,1,0.0,-0.8494111662044582,1
1,1,0,1,1,1,0,1,0.0,-0.8407193959236678,1
