0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,0,1,1,1,1,0.0,-0.11,16
1,0,1,0,1,1,0.0,-0.11,24
0,1,0,0,0,0,0.0,-0.11,28
0,0,1,1,0,0,0.0,-0.11,16
1,1,0,1,0,1,0.0,-0.11,27
0,1,0,1,1,1,0.0,-0.11,31
0,0,1,0,0,1,0.0,-0.11,17
1,0,1,0,0,0,0.0,-0.11,39
1,1,0,0,1,1,0.0,-0.11,35
0,1,0,1,0,0,0.0,-0.11,23
1,0,1,1,0,1,0.0,-0.11,19
1,1,0,1,1,1,0.0,-0.11,36
1,0,1,1,0,0,0.0,-0.11,29
0,1,0,0,1,0,0.0,-0.11,48
0,1,0,0,1,1,0.0,-0.11,27
0,1,0,1,0,1,0.0,-0.11,23
1,1,0,0,1,0,0.0,-0.11,64
0,1,0,0,0,1,0.0,-0.11,16
1,1,0,0,0,0,0.0,-0.11,41
0,0,1,0,1,0,0.0,-0.11,24
0,0,1,1,1,0,0.0,-0.11,29
0,0,1,0,1,1,0.0,-0.11,21
0,0,1,1,0,1,0.0,-0.11,6
1,0,1,1,1,0,0.0,-0.11,37
1,1,0,1,0,0,0.0,-0.11,49
1,1,0,0,0,1,0.0,-0.11,29
0,0,1,0,0,0,0.0,-0.11,20
0,1,0,1,1,0,0.0,-0.11,38
1,1,0,1,1,0,0.0,-0.11,75
1,0,1,1,1,1,0.0,-0.11,41
1,0,1,0,1,0,0.0,-0.11,54
1,0,1,0,0,1,0.0,-0.11,17
0,1,1,1,0,0,0.0,-0.004190637313919637,1
