0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,0,1,0,1,0,0.0,-1.4300000000000002,14
0,1,1,0,0,0,0,1,1,0,0.0,-1.4300000000000002,16
1,0,1,0,0,1,0,1,1,0,0.0,-1.4300000000000002,31
1,0,1,0,0,1,1,0,1,0,0.0,-1.4300000000000002,14
1,0,1,0,0,0,1,0,0,1,0.0,-1.4300000000000002,16
0,1,1,0,0,0,1,0,0,1,0.0,-1.4300000000000002,15
1,0,1,0,0,0,1,0,1,0,0.0,-1.4300000000000002,14
1,0,1,0,0,1,0,1,0,1,0.0,-1.4300000000000002,31
1,0,1,0,0,0,0,1,0,1,0.0,-1.4300000000000002,25
0,1,1,0,0,1,1,0,0,1,0.0,-1.4300000000000002,19
1,0,1,0,0,1,1,0,0,1,0.0,-1.4300000000000002,22
1,0,1,0,0,0,0,1,1,0,0.0,-1.4300000000000002,34
0,1,1,0,0,1,0,1,1,0,0.0,-1.4300000000000002,24
0,1,1,0,0,1,0,1,0,1,0.0,-1.4300000000000002,29
0,1,1,0,0,1,1,0,1,0,0.0,-1.4300000000000002,31
0,1,1,0,0,0,0,1,0,1,0.0,-1.4300000000000002,28
0,1,0,1,1,0,1,0,1,0,0.0,-1.4241906373139197,8
0,1,0,1,1,1,1,0,0,1,0.0,-1.4241906373139197,15
1,0,0,1,1,0,0,1,1,0,0.0,-1.4241906373139197,17
1,0,0,1,1,0,0,1,0,1,0.0,-1.4241906373139197,23
1,0,0,1,1,0,1,0,0,1,0.0,-1.4241906373139197,20
0,1,0,1,1,1,1,0,1,0,0.0,-1.4241906373139197,15
1,0,0,1,1,1,0,1,1,0,0.0,-1.4241906373139197,32
0,1,0,1,1,0,0,1,1,0,0.0,-1.4241906373139197,39
1,0,0,1,1,1,1,0,0,1,0.0,-1.4241906373139197,24
1,0,0,1,1,1,1,0,1,0,0.0,-1.4241906373139197,26
1,0,0,1,1,0,1,0,1,0,0.0,-1.4241906373139197,12
1,0,0,1,1,1,0,1,0,1,0.0,-1.4241906373139197,44
0,1,0,1,1,0,0,1,0,1,0.0,-1.4241906373139197,25
0,1,0,1,1,0,1,0,0,1,0.0,-1.4241906373139197,20
0,1,0,1,1,1,0,1,1,0,0.0,-1.4241906373139197,24
0,1,0,1,1,1,0,1,0,1,0.0,-1.4241906373139197,33
1,0,0,0,1,0,0,1,1,0,0.0,-1.3900000000000001,6
1,0,0,0,1,0,1,0,1,0,0.0,-1.3900000000000001,6
0,1,0,0,1,1,1,0,0,1,0.0,-1.3900000000000001,10
1,0,0,0,1,0,0,1,0,1,0.0,-1.3900000000000001,10
0,1,0,0,1,1,0,1,1,0,0.0,-1.3900000000000001,12
0,1,0,0,1,1,1,0,1,0,0.0,-1.3900000000000001,9
0,1,0,0,1,0,0,1,0,1,0.0,-1.3900000000000001,10
1,0,0,0,1,1,0,1,1,0,0.0,-1.3900000000000001,11
1,0,0,0,1,0,1,0,0,1,0.0,-1.3900000000000001,7
0,1,0,0,1,0,1,0,1,0,0.0,-1.3900000000000001,7
1,0,0,0,1,1,1,0,1,0,0.0,-1.3900000000000001,6
0,1,0,0,1,0,0,1,1,0,0.0,-1.3900000000000001,8
1,0,0,0,1,1,0,1,0,1,0.0,-1.3900000000000001,14
1,0,0,0,1,1,1,0,0,1,0.0,-1.3900000000000001,7
0,1,0,0,1,0,1,0,0,1,0.0,-1.3900000000000001,6
0,1,0,0,1,1,0,1,0,1,0.0,-1.3900000000000001,13
0,1,1,1,0,0,0,1,0,1,0.0,-1.3891740573976583,3
1,0,1,1,0,0,0,1,1,0,0.0,-1.3891740573976583,9
1,0,1,1,0,0,0,1,0,1,0.0,-1.3891740573976583,11
0,1,1,1,0,0,0,1,1,0,0.0,-1.3891740573976583,3
0,1,1,1,0,1,0,1,0,1,0.0,-1.3891740573976583,13
1,0,1,1,0,0,1,0,1,0,0.0,-1.3891740573976583,7
1,0,1,1,0,1,0,1,1,0,0.0,-1.3891740573976583,8
1,0,1,1,0,1,1,0,0,1,0.0,-1.3891740573976583,6
1,0,1,1,0,1,1,0,1,0,0.0,-1.3891740573976583,5
0,1,1,1,0,0,1,0,1,0,0.0,-1.3891740573976583,3
0,1,1,1,0,1,0,1,1,0,0.0,-1.3891740573976583,7
0,1,1,1,0,0,1,0,0,1,0.0,-1.3891740573976583,2
0,1,1,1,0,1,1,0,1,0,0.0,-1.3891740573976583,5
0,1,1,1,0,1,1,0,0,1,0.0,-1.3891740573976583,8
1,0,1,1,0,0,1,0,0,1,0.0,-1.3891740573976583,8
1,0,1,1,0,1,0,1,0,1,0.0,-1.3891740573976583,1
1,0,1,0,1,1,0,1,0,1,0.0,-1.2838984103944884,1
1,0,1,0,1,0,0,1,0,1,0.0,-1.2838984103944884,1
1,0,1,0,1,0,1,0,1,0,0.0,-1.2838984103944884,1
0,1,1,0,1,0,0,1,1,0,0.0,-1.2838984103944884,2
0,1,0,1,0,0,1,0,0,1,0.0,-1.28,1
1,0,0,1,0,0,0,1,1,0,0.0,-1.28,1
1,0,0,1,0,1,0,1,0,1,0.0,-1.28,1
0,1,0,1,0,0,0,1,1,0,0.0,-1.28,1
1,0,0,1,0,0,0,1,0,1,0.0,-1.28,2
1,0,0,1,0,1,1,0,1,0,0.0,-1.28,1
0,1,0,1,0,1,0,1,1,0,0.0,-1.28,1
1,0,1,0,0,0,0,0,0,1,0.0,-1.15,1
1,0,1,0,0,0,0,1,1,1,0.0,-1.0822674283251774,1
1,0,0,0,1,1,1,0,1,1,0.0,-1.0422674283251774,1
0,1,0,0,1,0,1,0,0,0,0.0,-1.04,1
1,1,1,0,0,1,0,1,0,1,0.0,-1.0399084854120695,1
1,1,0,1,1,0,1,0,1,0,0.0,-1.0340991227259893,1
