0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,1,0.0,-5.627700187936001,419
0,0,1,1,1,0,0,0.0,-5.627113990313681,510
0,0,1,1,0,0,1,0.0,-5.268759570806546,23
1,1,0,0,1,1,0,0.0,-5.263856366695239,14
0,0,1,1,0,0,0,0.0,-5.252033460584992,13
1,1,0,0,1,1,1,0.0,-5.244518074833283,15
0,0,1,1,1,0,0,0.14285714285714285,-5.627113990313681,1
1,1,1,0,0,1,1,0.14285714285714285,-4.338662759287314,1
1,0,1,0,0,0,1,0.0,-4.870765791022711,1
0,0,1,0,0,0,1,0.0,-4.6658933307950425,1
1,1,0,0,1,0,0,0.0,-4.427176954960754,1
1,0,1,1,1,0,0,0.0,-4.373632676037708,1
