0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,0,0,0,1,1,0,0,1,0.0,-2.16,91
1,1,0,0,1,1,0,0,1,0.0,-2.16,63
1,1,0,0,1,0,0,0,1,0.0,-2.16,48
1,0,0,0,1,0,0,0,1,0.0,-2.16,56
0,1,1,0,1,1,0,1,0,0.0,-2.16,94
0,1,1,0,1,0,0,1,0,0.0,-2.16,62
0,0,1,0,1,1,0,1,0,0.0,-2.16,72
0,0,1,0,1,0,0,1,0,0.0,-2.16,57
1,0,0,1,0,1,1,0,1,0.0,-2.152148582090049,38
1,0,0,1,0,0,1,0,1,0.0,-2.152148582090049,33
1,1,0,1,0,1,1,0,1,0.0,-2.152148582090049,70
1,1,0,1,0,0,1,0,1,0.0,-2.152148582090049,36
0,0,1,1,0,0,1,1,0,0.0,-2.152148582090049,29
0,0,1,1,0,1,1,1,0,0.0,-2.152148582090049,58
0,1,1,1,0,1,1,1,0,0.0,-2.152148582090049,64
0,1,1,1,0,0,1,1,0,0.0,-2.152148582090049,46
1,0,0,1,0,1,0,0,1,0.0,-1.9,1
1,0,0,1,0,0,0,0,1,0.0,-1.9,1
1,1,0,1,0,0,0,0,1,0.0,-1.9,2
1,1,0,1,0,1,0,0,1,0.0,-1.9,7
0,1,1,1,0,1,0,1,0,0.0,-1.9,2
0,0,1,1,0,1,0,1,0,0.0,-1.9,1
0,1,1,1,0,0,0,1,0,0.0,-1.9,4
0,0,1,1,0,0,0,1,0,0.0,-1.9,4
1,1,0,0,1,0,1,0,1,0.0,-1.8986570848785922,1
1,0,0,0,1,0,1,0,1,0.0,-1.8986570848785922,1
1,1,0,0,1,1,1,0,1,0.0,-1.8986570848785922,5
1,0,0,0,1,1,1,0,1,0.0,-1.8986570848785922,3
0,0,1,0,1,0,1,1,0,0.0,-1.8986570848785922,1
0,0,1,0,1,1,1,1,0,0.0,-1.8986570848785922,3
0,1,1,0,1,1,1,1,0,0.0,-1.8986570848785922,3
1,1,0,1,1,0,0,0,1,0.0,-1.858682916658006,1
1,0,0,1,1,1,0,0,1,0.0,-1.858682916658006,2
1,1,0,1,1,1,0,0,1,0.0,-1.858682916658006,1
0,1,1,1,1,0,0,1,0,0.0,-1.8586829166580054,3
0,1,1,1,1,1,0,1,0,0.0,-1.8586829166580054,3
0,0,1,1,1,0,0,1,0,0.0,-1.8586829166580054,1
1,1,0,0,0,1,1,0,1,0.0,-1.85,1
0,1,1,0,0,0,1,1,0,0.0,-1.85,1
0,0,1,0,0,1,1,1,0,0.0,-1.85,2
0,0,1,0,0,0,1,1,0,0.0,-1.85,1
0,0,1,0,1,0,0,1,1,0.0,-1.8134206776605646,1
1,1,0,0,1,1,0,0,0,0.0,-1.81,1
1,0,0,0,1,0,0,0,0,0.0,-1.81,1
1,1,0,0,1,0,0,0,0,0.0,-1.81,2
1,0,0,0,1,1,0,0,0,0.0,-1.81,2
0,0,1,1,0,0,1,1,1,0.0,-1.8055692597506134,2
1,1,0,1,0,1,1,0,0,0.0,-1.802148582090049,1
1,0,0,1,0,1,1,0,0,0.0,-1.802148582090049,2
1,0,0,1,0,0,1,0,0,0.0,-1.802148582090049,1
1,1,1,0,1,0,0,0,1,0.0,-1.7839918009120765,4
1,0,1,0,1,1,0,0,1,0.0,-1.7839918009120765,3
1,1,1,0,1,1,0,0,1,0.0,-1.7839918009120765,3
1,0,1,0,1,0,0,0,1,0.0,-1.7839918009120765,1
1,0,1,1,0,1,1,0,1,0.0,-1.7761403830021258,3
1,1,1,1,0,0,1,0,1,0.0,-1.7761403830021258,1
