0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,1,1,0,0,0,0,0,0.0,-0.7,16
1,1,1,1,0,0,0,1,0,0.0,-0.7,22
0,1,1,1,1,0,0,1,0,0.0,-0.7,30
1,0,1,1,0,0,0,1,1,0.0,-0.7,56
0,0,1,1,1,0,0,0,1,0.0,-0.7,32
0,0,0,1,1,0,0,0,1,0.0,-0.7,37
0,1,0,1,1,0,0,1,0,0.0,-0.7,34
0,1,0,1,1,0,0,0,0,0.0,-0.7,16
0,0,0,1,1,0,0,1,1,0.0,-0.7,54
1,0,0,1,0,0,0,0,1,0.0,-0.7,37
0,0,1,1,1,0,0,1,1,0.0,-0.7,50
1,0,0,1,0,0,0,1,1,0.0,-0.7,61
1,1,0,1,0,0,0,0,0,0.0,-0.7,24
1,0,1,1,0,0,0,0,1,0.0,-0.7,30
1,1,0,1,0,0,0,1,0,0.0,-0.7,40
0,1,1,1,1,0,0,0,0,0.0,-0.7,21
1,0,1,0,0,1,1,1,1,0.0,-0.6956400760059336,32
1,0,1,0,0,1,1,0,1,0.0,-0.6956400760059336,17
0,0,1,0,1,1,1,0,1,0.0,-0.6956400760059336,18
0,0,0,0,1,1,1,1,1,0.0,-0.6956400760059336,24
0,1,1,0,1,1,1,1,0,0.0,-0.6956400760059336,12
0,1,0,0,1,1,1,0,0,0.0,-0.6956400760059336,13
1,0,0,0,0,1,1,1,1,0.0,-0.6956400760059336,29
0,0,1,0,1,1,1,1,1,0.0,-0.6956400760059336,27
0,1,1,0,1,1,1,0,0,0.0,-0.6956400760059336,13
0,1,0,0,1,1,1,1,0,0.0,-0.6956400760059336,22
1,1,1,0,0,1,1,1,0,0.0,-0.6956400760059336,16
1,1,0,0,0,1,1,0,0,0.0,-0.6956400760059336,13
1,1,1,0,0,1,1,0,0,0.0,-0.6956400760059336,16
1,1,0,0,0,1,1,1,0,0.0,-0.6956400760059336,13
0,0,0,0,1,1,1,0,1,0.0,-0.6956400760059336,25
1,0,0,0,0,1,1,0,1,0.0,-0.6956400760059336,24
1,1,0,0,0,0,1,1,0,0.0,-0.63,1
1,1,0,0,0,0,1,0,0,0.0,-0.63,1
0,1,0,0,1,0,1,1,0,0.0,-0.63,3
0,0,1,0,1,0,1,1,1,0.0,-0.63,1
0,0,0,0,1,0,1,0,1,0.0,-0.63,4
0,0,0,0,1,0,1,1,1,0.0,-0.63,5
0,1,0,0,1,0,1,0,0,0.0,-0.63,2
1,0,1,0,0,0,1,1,1,0.0,-0.63,2
1,1,1,0,0,0,1,1,0,0.0,-0.63,4
1,0,1,0,0,0,1,0,1,0.0,-0.63,2
0,1,1,0,1,0,1,1,0,0.0,-0.63,7
1,0,0,0,0,0,1,1,1,0.0,-0.63,7
0,1,1,0,1,0,1,0,0,0.0,-0.63,1
0,0,0,1,1,1,0,1,1,0.0,-0.6282369189779318,2
0,1,0,1,1,1,0,0,0,0.0,-0.6282369189779318,2
0,1,1,1,1,1,0,0,0,0.0,-0.6282369189779318,1
0,0,1,1,1,1,0,0,1,0.0,-0.6282369189779318,3
0,0,0,1,1,1,0,0,1,0.0,-0.6282369189779318,4
1,1,0,1,0,1,0,0,0,0.0,-0.6282369189779318,2
1,1,1,1,0,1,0,0,0,0.0,-0.6282369189779318,1
0,0,1,1,1,1,0,1,1,0.0,-0.6282369189779318,2
0,1,0,1,1,1,0,1,0,0.0,-0.6282369189779318,1
1,0,1,1,0,1,0,1,1,0.0,-0.6282369189779318,5
1,0,1,1,0,1,0,0,1,0.0,-0.6282369189779318,2
1,1,1,1,0,1,0,1,0,0.0,-0.6282369189779318,2
1,0,0,1,0,1,0,0,1,0.0,-0.6282369189779318,4
1,0,0,1,0,1,0,1,1,0.0,-0.6282369189779318,3
1,1,0,1,0,1,0,1,0,0.0,-0.6282369189779318,3
1,0,1,1,1,0,0,0,1,0.0,-0.5951294653468256,1
1,0,0,1,1,0,0,1,1,0.0,-0.5951294653468256,2
