0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,1,0,0,0,0,1,0,0.0,-2.7997771188031977,8
0,1,1,1,0,0,0,1,0,0,0,1,1,0.0,-2.7997771188031977,12
0,1,1,1,0,0,0,1,0,0,0,1,0,0.0,-2.7997771188031977,11
0,1,1,1,0,0,1,0,0,0,0,1,1,0.0,-2.7997771188031977,6
0,1,1,1,0,0,0,1,1,1,1,0,0,0.0,-2.7974679459184095,25
0,1,1,1,0,0,0,1,1,1,1,0,1,0.0,-2.7974679459184095,46
0,1,1,1,0,0,1,0,1,1,1,0,1,0.0,-2.7974679459184095,31
0,1,1,1,0,0,1,0,1,1,1,0,0,0.0,-2.7974679459184095,18
0,1,1,0,1,1,1,0,0,0,0,1,1,0.0,-2.795417194809131,7
0,1,1,0,1,1,1,0,0,0,0,1,0,0.0,-2.795417194809131,8
0,1,1,0,1,1,0,1,0,0,0,1,1,0.0,-2.795417194809131,9
0,1,1,0,1,1,0,1,0,0,0,1,0,0.0,-2.795417194809131,7
0,1,1,0,1,1,1,0,1,1,1,0,1,0.0,-2.7931080219243425,18
0,1,1,0,1,1,0,1,1,1,1,0,0,0.0,-2.7931080219243425,21
0,1,1,0,1,1,1,0,1,1,1,0,0,0.0,-2.7931080219243425,16
0,1,1,0,1,1,0,1,1,1,1,0,1,0.0,-2.7931080219243425,40
1,0,0,1,0,0,1,0,0,0,0,1,1,0.0,-2.79,4
1,0,0,1,0,0,0,1,0,0,0,1,0,0.0,-2.79,4
1,0,0,1,0,0,1,0,0,0,0,1,0,0.0,-2.79,3
1,0,0,1,0,0,0,1,0,0,0,1,1,0.0,-2.79,10
1,0,0,1,0,0,1,0,1,1,1,0,0,0.0,-2.7876908271152114,17
1,0,0,1,0,0,1,0,1,1,1,0,1,0.0,-2.7876908271152114,19
1,0,0,1,0,0,0,1,1,1,1,0,1,0.0,-2.7876908271152114,28
1,0,0,1,0,0,0,1,1,1,1,0,0,0.0,-2.7876908271152114,26
1,0,0,0,1,1,1,0,0,0,0,1,0,0.0,-2.7856400760059334,6
1,0,0,0,1,1,1,0,0,0,0,1,1,0.0,-2.7856400760059334,3
1,0,0,0,1,1,0,1,0,0,0,1,0,0.0,-2.7856400760059334,12
1,0,0,0,1,1,0,1,0,0,0,1,1,0.0,-2.7856400760059334,11
1,0,0,0,1,1,0,1,1,1,1,0,1,0.0,-2.7833309031211453,27
1,0,0,0,1,1,1,0,1,1,1,0,0,0.0,-2.7833309031211453,19
1,0,0,0,1,1,0,1,1,1,1,0,0,0.0,-2.7833309031211453,19
