0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
1,0,1,1,0,0,1,0.0,-0.22,33
0,0,0,1,1,1,1,0.0,-0.22,22
1,1,1,1,0,0,0,0.0,-0.22,31
1,1,0,1,1,0,0,0.0,-0.22,32
1,1,0,1,1,0,1,0.0,-0.22,43
1,0,0,1,1,0,0,0.0,-0.22,25
0,0,1,1,0,1,0,0.0,-0.22,17
1,0,1,0,0,0,1,0.0,-0.22,38
0,0,0,0,1,1,1,0.0,-0.22,27
1,0,1,0,0,0,0,0.0,-0.22,21
0,0,1,1,0,1,1,0.0,-0.22,29
1,1,1,1,0,0,1,0.0,-0.22,45
1,1,0,0,1,0,1,0.0,-0.22,27
1,1,1,0,0,0,1,0.0,-0.22,44
0,1,0,0,1,1,1,0.0,-0.22,52
0,0,0,1,1,1,0,0.0,-0.22,20
1,0,0,1,1,0,1,0.0,-0.22,31
0,1,0,0,1,1,0,0.0,-0.22,23
0,1,1,1,0,1,1,0.0,-0.22,40
1,1,1,0,0,0,0,0.0,-0.22,39
0,1,0,1,1,1,1,0.0,-0.22,24
1,0,0,0,1,0,0,0.0,-0.22,30
1,0,1,1,0,0,0,0.0,-0.22,20
0,1,1,0,0,1,1,0.0,-0.22,43
0,1,0,1,1,1,0,0.0,-0.22,15
0,0,1,0,0,1,0,0.0,-0.22,23
0,1,1,1,0,1,0,0.0,-0.22,43
1,0,0,0,1,0,1,0.0,-0.22,36
1,1,0,0,1,0,0,0.0,-0.22,38
0,1,1,0,0,1,0,0.0,-0.22,42
0,0,1,0,0,1,1,0.0,-0.22,25
0,0,0,0,1,1,0,0.0,-0.22,20
0,1,0,0,0,1,0,0.0,-0.11,1
0,1,1,1,0,0,1,0.0,-0.11,1
