0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,0.0,-0.6151273942437077,60
0,1,1,1,0,1,0.0,-0.6151273942437077,106
1,1,1,0,0,1,0.0,-0.6151273942437077,125
1,1,1,0,0,0,0.0,-0.6151273942437077,113
0,0,0,1,1,1,0.0,-0.61,77
1,0,0,0,1,0,0.0,-0.61,97
0,0,0,1,1,0,0.0,-0.61,75
1,0,0,0,1,1,0.0,-0.61,106
1,0,1,0,0,1,0.0,-0.5599999999999999,26
0,0,1,1,0,1,0.0,-0.5599999999999999,17
0,0,1,1,0,0,0.0,-0.5599999999999999,8
1,0,1,0,0,0,0.0,-0.5599999999999999,17
1,1,0,0,1,0,0.0,-0.5585006515436371,23
0,1,0,1,1,1,0.0,-0.5585006515436371,19
0,1,0,1,1,0,0.0,-0.5585006515436371,11
1,1,0,0,1,1,0.0,-0.5585006515436371,18
1,1,0,0,0,1,0.0,-0.54,16
0,1,0,1,0,0,0.0,-0.54,6
1,1,0,0,0,0,0.0,-0.54,13
0,1,0,1,0,1,0.0,-0.54,14
0,0,1,1,1,1,0.0,-0.5384860838378875,12
1,0,1,0,1,1,0.0,-0.5384860838378875,17
1,0,1,0,1,0,0.0,-0.5384860838378875,9
0,0,1,1,1,0,0.0,-0.5384860838378875,15
