0,1,2,3,4,5,6,7,8,chain_break_fraction,energy,num_occurrences
1,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,27
0,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,25
0,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,42
1,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,16
0,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,40
1,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,27
0,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,39
0,1,0,1,1,0,0,1,1,0.0,-0.6532118412229259,23
0,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,46
1,1,0,1,0,1,0,1,1,0.0,-0.6532118412229259,46
1,1,0,1,0,1,0,1,0,0.0,-0.6532118412229259,54
1,1,0,1,0,1,1,0,0,0.0,-0.6532118412229259,28
0,1,0,1,1,0,1,0,0,0.0,-0.6532118412229259,23
1,1,0,1,1,0,0,1,0,0.0,-0.6532118412229259,44
1,1,0,1,0,1,1,0,1,0.0,-0.6532118412229259,46
0,1,0,1,1,0,1,0,1,0.0,-0.6532118412229259,18
1,0,1,0,1,0,0,1,0,0.0,-0.65,25
0,0,1,0,0,1,0,1,1,0.0,-0.65,30
1,0,1,0,1,0,1,0,1,0.0,-0.65,19
0,0,1,0,0,1,1,0,1,0.0,-0.65,17
1,0,1,0,0,1,1,0,1,0.0,-0.65,15
0,0,1,0,1,0,1,0,0,0.0,-0.65,22
0,0,1,0,1,0,0,1,1,0.0,-0.65,18
0,0,1,0,0,1,1,0,0,0.0,-0.65,23
1,0,1,0,0,1,1,0,0,0.0,-0.65,32
1,0,1,0,0,1,0,1,1,0.0,-0.65,28
0,0,1,0,0,1,0,1,0,0.0,-0.65,45
0,0,1,0,1,0,0,1,0,0.0,-0.65,28
1,0,1,0,0,1,0,1,0,0.0,-0.65,35
1,0,1,0,1,0,1,0,0,0.0,-0.65,17
0,0,1,0,1,0,1,0,1,0.0,-0.65,11
1,0,1,0,1,0,0,1,1,0.0,-0.65,20
1,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,1
0,0,1,1,1,0,1,0,0,0.0,-0.5734675705115593,1
0,0,1,1,0,1,1,0,0,0.0,-0.5734675705115593,4
1,0,1,1,0,1,1,0,1,0.0,-0.5734675705115593,2
1,0,1,1,0,1,0,1,0,0.0,-0.5734675705115593,3
0,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,2
1,0,1,1,1,0,1,0,0,0.0,-0.5734675705115593,2
1,0,1,1,1,0,0,1,0,0.0,-0.5734675705115593,3
1,0,1,1,1,0,1,0,1,0.0,-0.5734675705115593,1
1,0,1,1,0,1,0,1,1,0.0,-0.5734675705115593,3
0,0,1,1,0,1,0,1,0,0.0,-0.5734675705115593,1
0,1,0,0,1,0,1,0,0,0.0,-0.5700000000000001,1
0,1,0,0,0,1,1,0,0,0.0,-0.5700000000000001,1
0,1,0,0,0,1,1,0,1,0.0,-0.5700000000000001,2
0,1,0,0,1,0,0,1,0,0.0,-0.5700000000000001,1
0,1,0,0,0,1,0,1,1,0.0,-0.5700000000000001,3
1,1,0,0,1,0,0,1,0,0.0,-0.5700000000000001,1
1,1,0,0,0,1,1,0,0,0.0,-0.5700000000000001,3
0,1,0,0,1,0,0,1,1,0.0,-0.5700000000000001,2
1,1,0,0,1,0,0,1,1,0.0,-0.5700000000000001,1
1,1,0,0,1,0,1,0,0,0.0,-0.5700000000000001,1
1,1,0,0,0,1,0,1,1,0.0,-0.5700000000000001,3
0,1,0,0,0,1,0,1,0,0.0,-0.5700000000000001,4
1,1,0,0,0,1,0,1,0,0.0,-0.5700000000000001,4
1,0,0,1,1,0,0,1,0,0.0,-0.55,1
0,0,0,1,1,0,0,1,0,0.0,-0.55,1
1,0,0,1,1,0,1,0,0,0.0,-0.55,1
1,0,0,1,0,1,0,1,1,0.0,-0.55,1
0,0,0,1,1,0,1,0,0,0.0,-0.55,1
0,0,0,1,1,0,0,1,1,0.0,-0.55,2
0,0,0,1,0,1,0,1,1,0.0,-0.55,1
1,1,1,0,0,1,0,1,1,0.0,-0.5471769549607546,1
0,1,1,0,0,1,0,1,0,0.0,-0.5471769549607546,2
1,1,1,0,1,0,1,0,1,0.0,-0.5471769549607546,2
0,1,1,0,0,1,1,0,0,0.0,-0.5471769549607546,1
0,1,1,0,1,0,0,1,1,0.0,-0.5471769549607546,1
1,1,1,0,0,1,0,1,0,0.0,-0.5471769549607546,2
1,1,0,1,0,1,1,1,1,0.0,-0.5051152191118857,1
1,1,0,1,0,1,0,0,0,0.0,-0.5032118412229258,1
0,1,0,1,1,0,0,0,0,0.0,-0.5032118412229258,1
1,0,1,0,1,0,0,0,1,0.0,-0.5,1
