0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,1,0,0,0,0.0,-0.9053844033934182,15
0,1,0,1,0,0,1,0,0,0,0.0,-0.9053844033934182,26
0,1,0,1,0,0,1,1,1,0,0.0,-0.9053844033934182,25
0,1,1,1,0,0,1,0,1,0,0.0,-0.9053844033934182,17
0,1,0,1,0,0,1,0,1,0,0.0,-0.9053844033934182,24
0,1,1,1,0,0,1,1,0,0,0.0,-0.9053844033934182,22
0,1,1,1,0,0,1,1,1,0,0.0,-0.9053844033934182,21
0,1,0,1,0,0,1,1,0,0,0.0,-0.9053844033934182,35
1,0,1,1,0,1,1,1,1,0,0.0,-0.9037444333385878,12
1,0,0,1,0,1,1,1,0,0,0.0,-0.9037444333385878,21
1,0,1,1,0,1,1,0,1,0,0.0,-0.9037444333385878,15
1,0,0,1,0,1,1,1,1,0,0.0,-0.9037444333385878,18
1,0,0,1,0,1,1,0,1,0,0.0,-0.9037444333385878,34
1,0,0,1,0,1,1,0,0,0,0.0,-0.9037444333385878,25
1,0,1,1,0,1,1,0,0,0,0.0,-0.9037444333385878,14
1,0,1,1,0,1,1,1,0,0,0.0,-0.9037444333385878,25
0,1,0,0,1,0,0,0,1,1,0.0,-0.8955339067970305,33
0,1,0,0,1,0,0,1,1,1,0.0,-0.8955339067970305,26
0,1,1,0,1,0,0,0,1,1,0.0,-0.8955339067970305,16
0,1,0,0,1,0,0,0,0,1,0.0,-0.8955339067970305,36
0,1,0,0,1,0,0,1,0,1,0.0,-0.8955339067970305,36
0,1,1,0,1,0,0,0,0,1,0.0,-0.8955339067970305,23
0,1,1,0,1,0,0,1,0,1,0.0,-0.8955339067970305,23
0,1,1,0,1,0,0,1,1,1,0.0,-0.8955339067970305,28
1,0,1,0,1,1,0,1,0,1,0.0,-0.8938939367422001,17
1,0,1,0,1,1,0,0,1,1,0.0,-0.8938939367422001,13
1,0,0,0,1,1,0,0,1,1,0.0,-0.8938939367422001,20
1,0,0,0,1,1,0,0,0,1,0.0,-0.8938939367422001,29
1,0,0,0,1,1,0,1,1,1,0.0,-0.8938939367422001,31
1,0,1,0,1,1,0,0,0,1,0.0,-0.8938939367422001,24
1,0,1,0,1,1,0,1,1,1,0.0,-0.8938939367422001,12
1,0,0,0,1,1,0,1,0,1,0.0,-0.8938939367422001,36
0,1,0,1,0,1,1,0,1,0,0.0,-0.8636961704148574,1
0,1,0,1,0,1,1,1,1,0,0.0,-0.8636961704148574,2
0,1,1,1,0,1,1,1,0,0,0.0,-0.8636961704148574,1
0,1,0,1,0,1,1,1,0,0,0.0,-0.8636961704148574,1
0,1,1,1,0,1,1,0,1,0,0.0,-0.8636961704148574,2
0,1,1,1,0,1,1,0,0,0,0.0,-0.8636961704148574,2
0,1,0,1,0,1,1,0,0,0,0.0,-0.8636961704148574,3
0,1,1,1,0,1,1,1,1,0,0.0,-0.8636961704148574,1
1,0,1,1,0,0,1,0,1,0,0.0,-0.8553844033934181,2
1,0,1,1,0,0,1,1,1,0,0.0,-0.8553844033934181,1
1,0,0,1,0,0,1,1,0,0,0.0,-0.8553844033934181,3
1,0,0,1,0,0,1,1,1,0,0.0,-0.8553844033934181,7
1,0,0,1,0,0,1,0,0,0,0.0,-0.8553844033934181,4
1,0,1,1,0,0,1,1,0,0,0.0,-0.8553844033934181,1
1,0,0,1,0,0,1,0,1,0,0.0,-0.8553844033934181,1
0,1,0,0,1,1,0,0,0,1,0.0,-0.8538456738184697,2
0,1,1,0,1,1,0,0,1,1,0.0,-0.8538456738184697,3
0,1,1,0,1,1,0,1,1,1,0.0,-0.8538456738184697,3
0,1,0,0,1,1,0,0,1,1,0.0,-0.8538456738184697,2
0,1,0,0,1,1,0,1,0,1,0.0,-0.8538456738184697,6
0,1,1,0,1,1,0,0,0,1,0.0,-0.8538456738184697,5
0,1,0,0,0,0,1,1,0,1,0.0,-0.8498109019081896,2
0,1,0,0,0,0,1,0,1,1,0.0,-0.8498109019081896,1
0,1,1,0,0,0,1,1,0,1,0.0,-0.8498109019081896,9
0,1,1,0,0,0,1,0,1,1,0.0,-0.8498109019081896,1
0,1,0,0,0,0,1,1,1,1,0.0,-0.8498109019081896,6
0,1,1,0,0,0,1,1,1,1,0.0,-0.8498109019081896,4
0,1,1,0,0,0,1,0,0,1,0.0,-0.8498109019081896,5
0,1,0,0,0,0,1,0,0,1,0.0,-0.8498109019081896,11
1,0,0,0,0,1,1,0,1,1,0.0,-0.848170931853359,1
1,0,0,0,0,1,1,1,0,1,0.0,-0.848170931853359,4
1,0,1,0,0,1,1,0,0,1,0.0,-0.848170931853359,1
1,0,0,0,0,1,1,1,1,1,0.0,-0.848170931853359,3
1,0,1,0,0,1,1,1,1,1,0.0,-0.848170931853359,5
1,0,1,0,0,1,1,1,0,1,0.0,-0.848170931853359,5
1,0,0,0,0,1,1,0,0,1,0.0,-0.848170931853359,5
1,0,1,0,0,1,1,0,1,1,0.0,-0.848170931853359,4
1,0,0,0,1,0,0,1,1,1,0.0,-0.8455339067970307,3
1,0,0,0,1,0,0,1,0,1,0.0,-0.8455339067970307,1
1,0,1,0,1,0,0,1,0,1,0.0,-0.8455339067970307,2
1,0,1,0,1,0,0,0,1,1,0.0,-0.8455339067970307,4
1,0,0,0,1,0,0,0,0,1,0.0,-0.8455339067970307,2
1,0,1,0,1,0,0,1,1,1,0.0,-0.8455339067970307,2
1,0,0,0,1,0,0,0,1,1,0.0,-0.8455339067970307,3
1,0,1,0,1,0,0,0,0,1,0.0,-0.8455339067970307,2
0,1,0,1,1,0,0,1,0,0,0.0,-0.8451273942437076,3
0,1,0,1,1,0,0,0,1,0,0.0,-0.8451273942437076,6
0,1,0,1,1,0,0,1,1,0,0.0,-0.8451273942437076,5
0,1,1,1,1,0,0,0,1,0,0.0,-0.8451273942437076,1
0,1,0,1,1,0,0,0,0,0,0.0,-0.8451273942437076,2
0,1,1,1,1,0,0,1,0,0,0.0,-0.8451273942437076,2
0,1,1,1,1,0,0,0,0,0,0.0,-0.8451273942437076,4
