0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.19107317009232,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-8.190983724488778,3
1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.190983724488778,8
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.190918239861107,1
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.190918239861107,4
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-8.189632161872176,4
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.18946773159698,5
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.18946773159698,4
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.189224757122116,5
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.189224757122116,3
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0,-8.18880817861786,2
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.18880817861786,3
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.188803653712968,1
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.188192655832076,5
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-8.188192655832076,4
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.187873194505517,3
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.187873194505517,2
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.187718264274302,3
0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0.0,-8.187044686346308,3
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.185608203031057,2
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.185608203031057,1
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.185603678126164,2
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0.0,-8.185603678126164,2
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.184992680245273,7
0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.184992680245273,2
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.183844710759505,2
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.180922764765999,1
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.180922764765999,2
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.180307241980215,4
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.180307241980215,6
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.17880817861786,2
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.17880817861786,2
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.178192655832076,1
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.178192655832076,5
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.177722789179196,1
1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-8.177722789179196,1
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.177107266393412,2
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.176433688465416,1
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-8.176433688465416,4
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.175608203031057,3
0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.174992680245273,2
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.173849235664395,1
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.173849235664395,1
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.173233712878613,1
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.173233712878613,2
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.1651546175828,2
0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.1651546175828,5
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.164911643107937,3
1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.164911643107937,5
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.163560080491337,3
1,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.163560080491337,6
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.159531596745325,1
0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.159531596745325,1
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.157269203730939,2
0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.157269203730939,1
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.157026229256076,2
1,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.157026229256076,5
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.155674666639475,3
1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.155674666639475,5
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.1551546175828,1
0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.1551546175828,2
1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.154911643107937,4
0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.154112534633196,1
1,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0.0,-8.15386956015833,1
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.153560080491337,3
1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.153560080491337,4
0,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.15339565021614,1
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-8.153152675741277,4
1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.153152675741277,4
1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0.0,-8.152517997541732,2
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.151801113124677,1
1,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-8.151801113124677,4
0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0.0,-8.151719844860695,4
0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.151646182893463,3
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.149536121650216,1
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.149536121650216,2
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.149531596745325,2
0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.149531596745325,3
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.148920598864432,2
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.148920598864432,6
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.148519869273892,2
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.148519869273892,1
0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.14848951379572,2
0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0.0,-8.146227120781335,2
1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0.0,-8.145984146306471,2
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.145653418291452,1
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,-8.144112534633196,2
0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0,-8.144112534633196,2
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.143890829182602,4
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.143834431008834,1
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0.0,-8.14251799754173,2
1,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,1,0.0,-8.14251799754173,1
0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.142353567266536,2
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-8.14211059279167,1
1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.14211059279167,1
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.141719844860695,4
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.141719844860695,1
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.141650707798355,2
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.141650707798355,1
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.141035185012571,1
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.141035185012571,3
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.140967980026394,1
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.140967980026394,2
1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0.0,-8.140759030175072,2
1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.1406908535958,1
1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.1406908535958,1
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.140634455422031,1
0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0.0,-8.140604099943857,1
0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.139960877494035,1
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.139536121650217,2
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.139536121650217,2
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-8.139373738923535,1
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.139373738923535,2
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.138920598864432,1
0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.138920598864432,6
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.138853393878255,2
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.138853393878255,1
0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.138519869273892,3
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,-8.138494038700612,1
1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.138494038700612,1
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0,-8.138489513795719,1
0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0.0,-8.138489513795719,2
1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.137777154283556,3
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.137768004439591,2
1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-8.137768004439591,3
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.137161631497772,2
0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-8.137161631497772,4
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-8.137094426511595,1
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.137094426511595,3
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.13676090190723,1
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.13676090190723,2
0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.13673054642906,1
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.136173763336732,1
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.136173763336732,2
1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.136005415330741,2
1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.135653418291453,1
1,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.133894450924792,2
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.133890829182603,1
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0.0,-8.132805439743937,3
1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.132131861815942,3
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.131488325071674,4
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.131488325071674,2
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0.0,-8.130690853595798,1
1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.130690853595798,3
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0.0,-8.129993102062967,2
0,1,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0.0,-8.129993102062967,2
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.129373738923535,3
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.129373738923535,1
1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.12893188622914,2
0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0.0,-8.128288349484869,2
0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0.0,-8.127878515914828,2
0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0.0,-8.127878515914828,1
0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-8.127614771556875,2
0,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.127614771556875,2
1,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.12673507133395,1
0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0.0,-8.12617376333673,1
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.126119548548168,4
0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-8.124414795970072,1
0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-8.124414795970072,1
0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.112447787893052,3
0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.112447787893052,1
0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.110554706921098,1
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.109581336910612,2
1,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.109581336910612,2
0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.107354731334294,1
0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0.0,-8.107354731334294,1
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.104618772214959,3
1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0.0,-8.104618772214959,3
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.10456237404119,1
0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.10456237404119,5
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0.0,-8.103416797717783,1
1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.0,-8.103416797717783,3
0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.102669293069237,2
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.102447787893052,1
0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.102447787893052,1
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.10169592305875,2
1,0,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.10169592305875,4
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.0,-8.101405704943447,1
0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.101405704943447,1
0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0.0,-8.100688820526392,1
0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.100688820526392,2
0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-8.100554706921098,1
0,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.100554706921098,1
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0.0,-8.100101681955891,1
1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.099581336910612,2
1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.098539253961007,1
1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0.0,-8.097822369543952,3
0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.097354731334296,1
1,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0.0,-8.096733358363098,3
1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0.0,-8.095531383865922,1
1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-8.095531383865922,1
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.09461877221496,1
1,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.09461877221496,1
0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0.0,-8.093520291091586,1
1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.093416797717783,1
1,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0.0,-8.092859804848299,3
1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0.0,-8.092331408279119,2
0,1,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0.0,-8.09221626810403,1
1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0.0,-8.091657830351123,2
1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0.0,-8.091657830351123,1
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0.0,-8.09021682213098,1
1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-8.090117025586506,1
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0.0,-8.090101681955892,1
0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0.0,-8.090101681955892,1
0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0.0,-8.089646737576786,1
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-8.089639647844459,1
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-8.089059599006287,1
0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0.0,-8.089059599006287,1
