qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,split_index,n
111080.0,20.0,70.5,127005.56,1234.44,15925.56,20.58,47.0,47.0,0.014675140380859375,2.2973411083221436,0.07187795639038086,0.5484771728515625,0.0010066032409667969,44
94100.0,20.0,53.52,110025.96,781.04,15925.96,20.58,1.0,1.0,0.005019426345825195,2.1518986225128174,0.07285094261169434,0.08188557624816895,0.0009925365447998047,24
95600.0,20.0,55.02,111526.36,757.64,15926.36,20.58,1.0,1.0,0.0025844573974609375,2.1377949714660645,0.06996512413024902,0.03003668785095215,0.0,11
80620.0,20.0,40.04,96545.96,774.04,15925.96,20.58,1.0,1.0,0.0019533634185791016,2.205157518386841,0.07063126564025879,0.024416446685791016,0.0,6
87400.0,20.0,46.82,103325.96,796.04,15925.96,20.58,75.0,75.0,0.0030701160430908203,2.36179518699646,0.06734871864318848,0.03589606285095215,0.0009756088256835938,13
91200.0,20.0,50.62,107126.36,559.64,15926.36,20.58,1.0,1.0,0.0019469261169433594,2.352437973022461,0.06813621520996094,0.024936914443969727,0.000997304916381836,6
79240.0,20.0,38.66,95166.36,545.64,15926.36,20.58,39.0,39.0,0.0020051002502441406,2.133272886276245,0.07057642936706543,0.025805234909057617,0.0012464523315429688,7
100640.0,20.0,60.06,116566.36,513.64,15926.36,20.58,1.0,1.0,0.0039556026458740234,2.202106237411499,0.0688629150390625,0.05030202865600586,0.0,20
106740.0,20.0,66.16,122666.36,425.64,15926.36,20.58,1.0,1.0,0.002427816390991211,2.1769487857818604,0.07367610931396484,0.03301668167114258,0.0009450912475585938,12
79100.0,20.0,38.52,95026.36,350.64,15926.36,20.58,1.0,1.0,0.0012202262878417969,2.3354685306549072,0.06761503219604492,0.02512335777282715,0.0010035037994384766,6
88020.0,20.0,47.44,103946.36,430.64,15926.36,20.58,19.0,19.0,0.0020029544830322266,2.2686033248901367,0.0690011978149414,0.028417348861694336,0.0010099411010742188,6
86060.0,20.0,45.48,101986.36,4342.64,15926.36,20.58,4.0,4.0,0.001085042953491211,2.636895179748535,0.06968069076538086,0.025896787643432617,0.0012221336364746094,8
85980.0,20.0,45.4,101906.36,466.64,15926.36,20.58,1.0,1.0,0.0020020008087158203,2.1585090160369873,0.06898164749145508,0.022715330123901367,0.0,6
