0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,0,1,0,1,1,1,1,0.0,-0.37,16
0,0,1,0,1,1,1,1,0.0,-0.37,14
1,1,1,0,0,1,1,0,0.0,-0.37,18
1,1,1,0,1,0,0,0,0.0,-0.37,30
1,0,0,1,0,1,1,1,0.0,-0.37,8
1,1,1,0,1,1,1,0,0.0,-0.37,20
0,0,1,0,1,0,0,1,0.0,-0.37,14
1,0,1,0,0,0,0,1,0.0,-0.37,17
0,0,1,0,0,1,1,1,0.0,-0.37,11
0,1,1,0,1,1,1,0,0.0,-0.37,21
0,0,1,0,1,1,0,1,0.0,-0.37,13
0,0,0,1,1,0,0,1,0.0,-0.37,11
1,1,1,0,1,1,0,0,0.0,-0.37,34
1,0,0,1,1,1,0,1,0.0,-0.37,14
1,0,0,1,1,0,0,1,0.0,-0.37,12
1,0,1,0,0,0,1,1,0.0,-0.37,13
0,1,0,1,0,0,0,0,0.0,-0.37,13
1,1,1,0,0,0,1,0,0.0,-0.37,14
1,0,1,0,1,0,1,1,0.0,-0.37,13
1,0,0,1,0,0,0,1,0.0,-0.37,13
0,0,0,1,1,0,1,1,0.0,-0.37,7
0,1,0,1,1,1,0,0,0.0,-0.37,21
0,1,1,0,0,1,1,0,0.0,-0.37,19
1,0,1,0,0,1,0,1,0.0,-0.37,20
1,1,0,1,0,1,0,0,0.0,-0.37,25
1,1,0,1,1,1,1,0,0.0,-0.37,12
1,0,1,0,0,1,1,1,0.0,-0.37,9
1,1,1,0,1,0,1,0,0.0,-0.37,19
0,0,1,0,0,1,0,1,0.0,-0.37,12
1,1,0,1,0,0,1,0,0.0,-0.37,16
1,0,1,0,1,0,0,1,0.0,-0.37,12
1,1,0,1,0,0,0,0,0.0,-0.37,22
0,1,1,0,0,1,0,0,0.0,-0.37,16
0,0,0,1,1,1,1,1,0.0,-0.37,7
1,0,0,1,0,1,0,1,0.0,-0.37,25
0,1,1,0,1,0,1,0,0.0,-0.37,15
1,1,0,1,1,0,0,0,0.0,-0.37,21
0,1,0,1,0,0,1,0,0.0,-0.37,15
1,0,0,1,1,0,1,1,0.0,-0.37,16
1,0,0,1,1,1,1,1,0.0,-0.37,5
1,0,0,1,0,0,1,1,0.0,-0.37,10
1,0,1,0,1,1,0,1,0.0,-0.37,24
0,0,0,1,0,0,1,1,0.0,-0.37,8
0,1,0,1,0,1,0,0,0.0,-0.37,24
0,0,0,1,0,0,0,1,0.0,-0.37,13
0,1,1,0,1,0,0,0,0.0,-0.37,23
0,0,0,1,0,1,0,1,0.0,-0.37,9
1,1,0,1,1,1,0,0,0.0,-0.37,20
1,1,0,1,0,1,1,0,0.0,-0.37,13
1,1,1,0,0,1,0,0,0.0,-0.37,23
0,1,0,1,0,1,1,0,0.0,-0.37,13
0,1,0,1,1,0,0,0,0.0,-0.37,19
1,1,1,0,0,0,0,0,0.0,-0.37,25
0,0,1,0,0,0,1,1,0.0,-0.37,11
0,1,0,1,1,1,1,0,0.0,-0.37,13
0,0,0,1,0,1,1,1,0.0,-0.37,8
0,1,1,0,0,0,0,0,0.0,-0.37,15
0,0,1,0,1,0,1,1,0.0,-0.37,8
1,1,0,1,1,0,1,0,0.0,-0.37,15
0,1,0,1,1,0,1,0,0.0,-0.37,15
0,0,1,0,0,0,0,1,0.0,-0.37,9
0,1,1,0,0,0,1,0,0.0,-0.37,8
0,0,0,1,1,1,0,1,0.0,-0.37,8
0,1,1,0,1,1,0,0,0.0,-0.37,30
0,1,0,0,0,1,0,0,0.0,-0.23,1
1,0,1,1,1,0,0,1,0.0,-0.22177116616843456,1
1,0,0,1,0,0,0,0,0.0,-0.14,1
