0,1,2,3,4,5,6,7,8,9,10,11,12,chain_break_fraction,energy,num_occurrences
1,0,0,1,0,0,1,0,1,1,0,1,0,0.0,-2.497367059725528,12
1,0,0,1,0,0,0,0,1,1,0,1,0,0.0,-2.497367059725528,13
1,0,0,1,0,0,0,0,1,1,0,0,1,0.0,-2.497367059725528,27
1,0,0,1,0,0,1,0,1,1,0,0,1,0.0,-2.497367059725528,29
1,0,0,1,0,0,0,1,0,0,1,0,1,0.0,-2.4951294653468254,25
1,0,0,1,0,0,1,1,0,0,1,1,0,0.0,-2.4951294653468254,16
1,0,0,1,0,0,0,1,0,0,1,1,0,0.0,-2.4951294653468254,15
1,0,0,1,0,0,1,1,0,0,1,0,1,0.0,-2.4951294653468254,18
1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2.4915576970394477,11
1,0,0,0,1,1,0,0,1,1,0,1,0,0.0,-2.4915576970394477,9
1,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-2.4915576970394477,12
1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2.4915576970394477,20
0,1,1,1,0,0,1,0,1,1,0,1,0,0.0,-2.4901680986831662,28
0,1,1,1,0,0,1,0,1,1,0,0,1,0.0,-2.4901680986831662,37
0,1,1,1,0,0,0,0,1,1,0,0,1,0.0,-2.4901680986831662,28
0,1,1,1,0,0,0,0,1,1,0,1,0,0.0,-2.4901680986831662,21
1,0,0,0,1,1,1,1,0,0,1,0,1,0.0,-2.489320102660745,13
1,0,0,0,1,1,1,1,0,0,1,1,0,0.0,-2.489320102660745,7
1,0,0,0,1,1,0,1,0,0,1,0,1,0.0,-2.489320102660745,13
1,0,0,0,1,1,0,1,0,0,1,1,0,0.0,-2.489320102660745,11
0,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2.487930504304464,14
0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2.487930504304464,16
0,1,1,1,0,0,1,1,0,0,1,0,1,0.0,-2.487930504304464,25
0,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-2.487930504304464,19
0,1,1,0,1,1,0,0,1,1,0,1,0,0.0,-2.484358735997086,15
0,1,1,0,1,1,1,0,1,1,0,0,1,0.0,-2.484358735997086,28
0,1,1,0,1,1,1,0,1,1,0,1,0,0.0,-2.484358735997086,22
0,1,1,0,1,1,0,0,1,1,0,0,1,0.0,-2.484358735997086,27
0,1,1,0,1,1,1,1,0,0,1,0,1,0.0,-2.4821211416183835,23
0,1,1,0,1,1,0,1,0,0,1,1,0,0.0,-2.4821211416183835,16
0,1,1,0,1,1,1,1,0,0,1,1,0,0.0,-2.4821211416183835,20
0,1,1,0,1,1,0,1,0,0,1,0,1,0.0,-2.4821211416183835,9
1,0,0,0,0,1,0,0,1,1,0,0,1,0.0,-2.457367059725528,1
1,0,0,0,0,1,1,0,1,1,0,1,0,0.0,-2.457367059725528,6
1,0,0,0,0,1,0,0,1,1,0,1,0,0.0,-2.457367059725528,4
1,0,0,0,0,1,1,0,1,1,0,0,1,0.0,-2.457367059725528,10
1,0,0,1,1,0,1,0,1,1,0,0,1,0.0,-2.4565411171231863,12
1,0,0,1,1,0,0,0,1,1,0,1,0,0.0,-2.4565411171231863,5
1,0,0,1,1,0,1,0,1,1,0,1,0,0.0,-2.4565411171231863,6
1,0,0,1,1,0,0,0,1,1,0,0,1,0.0,-2.4565411171231863,13
1,0,0,0,0,1,0,1,0,0,1,1,0,0.0,-2.4551294653468254,2
1,0,0,0,0,1,1,1,0,0,1,0,1,0.0,-2.4551294653468254,12
1,0,0,0,0,1,1,1,0,0,1,1,0,0.0,-2.4551294653468254,5
1,0,0,0,0,1,0,1,0,0,1,0,1,0.0,-2.4551294653468254,8
1,0,0,1,1,0,1,1,0,0,1,0,1,0.0,-2.454303522744484,3
1,0,0,1,1,0,0,1,0,0,1,1,0,0.0,-2.454303522744484,2
1,0,0,1,1,0,0,1,0,0,1,0,1,0.0,-2.454303522744484,7
1,0,0,1,1,0,1,1,0,0,1,1,0,0.0,-2.454303522744484,9
0,1,1,0,0,1,1,0,1,1,0,1,0,0.0,-2.450168098683166,15
0,1,1,0,0,1,1,0,1,1,0,0,1,0.0,-2.450168098683166,22
0,1,1,0,0,1,0,0,1,1,0,0,1,0.0,-2.450168098683166,9
0,1,1,0,0,1,0,0,1,1,0,1,0,0.0,-2.450168098683166,12
0,1,1,1,1,0,0,0,1,1,0,1,0,0.0,-2.449342156080825,9
0,1,1,1,1,0,1,0,1,1,0,1,0,0.0,-2.449342156080825,9
0,1,1,1,1,0,0,0,1,1,0,0,1,0.0,-2.449342156080825,14
0,1,1,1,1,0,1,0,1,1,0,0,1,0.0,-2.449342156080825,12
0,1,1,0,0,1,0,1,0,0,1,0,1,0.0,-2.447930504304464,11
0,1,1,0,0,1,1,1,0,0,1,0,1,0.0,-2.447930504304464,18
0,1,1,0,0,1,0,1,0,0,1,1,0,0.0,-2.447930504304464,7
0,1,1,0,0,1,1,1,0,0,1,1,0,0.0,-2.447930504304464,11
0,1,1,1,1,0,0,1,0,0,1,1,0,0.0,-2.4471045617021225,8
0,1,1,1,1,0,1,1,0,0,1,1,0,0.0,-2.4471045617021225,6
0,1,1,1,1,0,0,1,0,0,1,0,1,0.0,-2.4471045617021225,8
0,1,1,1,1,0,1,1,0,0,1,0,1,0.0,-2.4471045617021225,9
1,0,0,1,0,1,0,0,1,1,0,1,0,0.0,-2.3512654701200164,2
1,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2.3512654701200164,1
1,0,0,1,0,1,0,0,1,1,0,0,1,0.0,-2.3512654701200164,1
1,0,0,1,0,1,1,0,1,1,0,0,1,0.0,-2.3512654701200164,2
1,0,0,1,0,1,1,1,0,0,1,0,1,0.0,-2.3490278757413137,2
1,0,0,1,0,1,1,1,0,0,1,1,0,0.0,-2.3490278757413137,1
1,0,0,0,1,0,0,0,1,1,0,1,0,0.0,-2.347367059725528,1
1,0,0,0,1,0,1,0,1,1,0,1,0,0.0,-2.347367059725528,1
1,0,0,0,1,0,1,0,1,1,0,0,1,0.0,-2.347367059725528,3
1,0,0,0,1,0,0,1,0,0,1,0,1,0.0,-2.3451294653468255,1
1,0,0,0,1,0,1,1,0,0,1,0,1,0.0,-2.3451294653468255,1
0,1,1,1,0,1,0,0,1,1,0,0,1,0.0,-2.3440665090776545,1
0,1,1,1,0,1,0,0,1,1,0,1,0,0.0,-2.3440665090776545,1
0,1,1,1,0,1,1,0,1,1,0,0,1,0.0,-2.3440665090776545,3
0,1,1,1,0,1,0,1,0,0,1,1,0,0.0,-2.341828914698952,1
0,1,1,1,0,1,1,1,0,0,1,0,1,0.0,-2.341828914698952,1
0,1,1,0,1,0,0,0,1,1,0,0,1,0.0,-2.3401680986831663,2
0,1,1,0,1,0,1,0,1,1,0,1,0,0.0,-2.3401680986831663,1
0,1,1,0,1,0,1,1,0,0,1,0,1,0.0,-2.337930504304464,2
0,1,1,0,1,0,1,1,0,0,1,1,0,0.0,-2.337930504304464,1
0,1,1,0,1,0,0,1,0,0,1,1,0,0.0,-2.337930504304464,2
1,0,0,1,0,0,1,1,1,1,0,0,1,0.0,-2.3052266900734004,3
1,0,0,1,0,0,0,1,1,1,0,0,1,0.0,-2.3052266900734004,1
1,0,0,1,0,0,0,0,0,0,1,0,1,0.0,-2.3000000000000003,1
1,0,0,0,1,1,0,1,1,1,0,0,1,0.0,-2.29941732738732,2
1,0,0,0,1,1,0,1,1,1,0,1,0,0.0,-2.29941732738732,1
0,1,1,1,0,0,0,1,1,1,0,0,1,0.0,-2.298027729031039,1
0,1,1,1,0,0,1,1,1,1,0,0,1,0.0,-2.298027729031039,2
0,1,1,1,0,0,1,1,1,1,0,1,0,0.0,-2.298027729031039,1
1,0,0,0,1,1,0,0,0,0,1,0,1,0.0,-2.29419063731392,1
0,1,1,0,1,1,1,1,1,1,0,1,0,0.0,-2.2922183663449585,1
0,1,1,0,1,1,1,1,1,1,0,0,1,0.0,-2.2922183663449585,3
0,1,1,0,1,1,0,1,1,1,0,1,0,0.0,-2.2922183663449585,2
0,1,1,0,1,1,0,1,1,1,0,0,1,0.0,-2.2922183663449585,1
0,1,1,0,1,1,1,0,0,0,1,0,1,0.0,-2.2869916762715583,1
0,1,1,0,1,1,1,0,0,0,1,1,0,0.0,-2.2869916762715583,1
0,1,1,0,1,1,0,0,0,0,1,0,1,0.0,-2.2869916762715583,1
0,1,1,0,1,1,0,0,0,0,1,1,0,0.0,-2.2869916762715583,2
1,0,0,1,0,0,1,1,0,1,0,0,1,0.0,-2.2665740629302547,1
1,0,0,0,0,1,1,1,1,1,0,0,1,0.0,-2.2652266900734004,2
