0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,1,1,1,0,0,0.0,-0.06,17
0,0,1,1,1,0,0.0,-0.06,15
1,1,0,0,1,1,0.0,-0.06,47
1,1,1,0,1,0,0.0,-0.06,18
0,0,0,1,1,0,0.0,-0.06,26
1,0,1,0,1,1,0.0,-0.06,28
1,0,1,0,1,0,0.0,-0.06,22
0,0,0,1,0,1,0.0,-0.06,24
0,1,0,1,0,0,0.0,-0.06,29
1,0,1,0,0,1,0.0,-0.06,36
0,0,1,1,0,1,0.0,-0.06,23
1,1,0,0,0,0,0.0,-0.06,43
0,1,1,1,1,0,0.0,-0.06,19
1,1,0,0,1,0,0.0,-0.06,30
0,1,1,1,1,1,0.0,-0.06,33
0,1,1,1,0,1,0.0,-0.06,26
1,0,0,0,0,0,0.0,-0.06,34
0,1,0,1,1,1,0.0,-0.06,38
1,1,1,0,0,1,0.0,-0.06,39
1,0,1,0,0,0,0.0,-0.06,18
0,0,0,1,1,1,0.0,-0.06,23
0,1,0,1,0,1,0.0,-0.06,44
0,0,1,1,0,0,0.0,-0.06,23
1,1,0,0,0,1,0.0,-0.06,64
1,1,1,0,0,0,0.0,-0.06,28
1,0,0,0,1,0,0.0,-0.06,35
0,0,0,1,0,0,0.0,-0.06,34
1,0,0,0,0,1,0.0,-0.06,48
1,0,0,0,1,1,0.0,-0.06,39
1,1,1,0,1,1,0.0,-0.06,47
0,1,0,1,1,0,0.0,-0.06,27
0,0,1,1,1,1,0.0,-0.06,23
