0,1,2,3,4,5,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0.0,0.0,688
1,1,1,1,1,1,0.0,-1.2789769243681803e-13,923
0,1,1,0,1,1,0.0,39.620000000000005,119
1,0,0,1,0,0,0.0,39.620000000000005,221
0,1,1,1,1,1,0.0,55.500000000000114,20
1,0,0,0,0,0,0.0,55.5,28
1,0,0,1,1,0,0.0,200.87999999999997,1
