0,1,2,3,4,5,6,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,1,0,0.0,-208.32,989
1,1,1,1,1,0,1,0.0,-208.32000000000005,998
1,0,0,0,0,1,0,0.0,-58.899999999999984,1
0,1,1,1,1,0,1,0.0,-58.90000000000009,1
0,0,0,0,1,1,0,0.0,-52.92999999999998,3
1,1,1,1,0,0,1,0.0,-52.93000000000002,4
1,1,1,1,0,1,1,0.0,-28.390000000000015,1
0,0,0,0,0,0,0,0.0,0.0,1
1,0,0,0,1,1,0,0.0,24.05000000000004,1
0,1,0,0,1,0,0,0.0,95.41000000000003,1
