0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,chain_break_fraction,energy,num_occurrences
1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0.0,-807.7699999999994,2
1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-806.6199999999998,1
0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0.0,-806.6199999999998,2
0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0.0,-806.5099999999999,5
1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0.0,-799.2699999999996,2
0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0.0,-799.2699999999999,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0.0,-790.4199999999996,1
1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0.0,-790.4199999999998,2
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0.0,-784.4399999999999,2
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0.0,-784.4399999999998,4
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-782.96,6
0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0.0,-782.9599999999998,5
1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-780.1299999999999,1
0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-777.3999999999999,1
1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-777.3999999999997,5
1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-766.7,1
0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0.0,-766.6999999999998,1
0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.05555555555555555,-959.5799999999999,1
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0.0,-744.3499999999998,1
0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-737.8099999999998,1
1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0.0,-737.4099999999999,1
0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,0.0,-736.3200000000002,1
1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-735.9799999999997,1
1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-729.7799999999997,2
1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0.0,-729.55,1
1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-728.22,1
1,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-727.6700000000001,1
1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0.0,-717.8699999999998,1
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0.0,-717.43,3
1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-712.2199999999993,2
1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-711.9499999999996,4
1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0,-711.6599999999994,1
1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0.0,-711.4699999999998,1
0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0.0,-711.4699999999998,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0.0,-709.3399999999999,1
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-705.7799999999995,1
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0.0,-703.9599999999999,1
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0.0,-703.9599999999995,1
1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0.0,-701.4099999999996,1
0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0.0,-700.7399999999997,1
1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0.0,-692.28,1
1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0.0,-691.45,1
1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0.0,-688.0299999999997,1
1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0.0,-684.5199999999998,1
1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0.0,-683.9699999999998,1
0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0.0,-681.63,1
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-678.7199999999996,1
0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0.0,-677.1799999999998,4
1,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,0.0,-669.3999999999996,1
1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0.0,-659.2699999999999,1
0,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-658.1899999999996,2
1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0.0,-657.0199999999998,1
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0.0,-655.7499999999998,1
1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0.0,-653.8500000000001,1
1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0.0,-647.52,1
0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0.0,-621.1299999999998,1
1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0.0,-620.0799999999998,1
1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0.0,-619.6699999999996,1
1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,0.0,-616.4899999999996,1
0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.05555555555555555,-960.2,1
0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0.0,-614.3399999999999,2
1,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0.05555555555555555,-784.4399999999999,1
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0.0,-598.2899999999997,1
1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0.0,-597.9299999999997,1
1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0.0,-579.1799999999993,1
1,1,0,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0.0,-576.9199999999995,1
1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0.0,-573.8199999999997,1
1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0.0,-565.5699999999999,1
0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0.0,-561.5799999999999,1
0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0.0,-560.9899999999999,1
0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0.05555555555555555,-875.1699999999998,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,-545.9599999999999,1
1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0.05555555555555555,-936.2199999999998,1
1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0.0,-513.5599999999998,1
0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,0.05555555555555555,-561.5799999999999,1
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,-500.5899999999999,1
1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0.0,-385.21999999999997,1
1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0.0,-352.4,1
1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0.05555555555555555,-521.4,1
