0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,chain_break_fraction,energy,num_occurrences
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2964.350000000001,3
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2961.4200000000005,15
1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2961.42,6
0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-2958.349999999999,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2958.3500000000017,24
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-2955.979999999999,2
0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2951.92,5
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2951.9200000000005,40
0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2948.560000000001,9
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-3038.7800000000007,8
1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2943.1800000000007,5
0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.0,-2943.1800000000007,3
0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2938.23,1
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2938.23,54
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2935.260000000001,15
0,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2934.6800000000007,4
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2933.23,3
1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2929.940000000002,9
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2923.3500000000004,5
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2921.7700000000004,4
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2912.3700000000003,13
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2910.6099999999997,28
1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2903.63,2
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2903.6300000000006,2
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-3086.5500000000006,1
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2901.510000000001,2
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2900.0600000000004,9
1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2900.0600000000004,7
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2894.5000000000005,1
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2890.36,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2890.36,5
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2888.310000000001,1
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2887.7100000000014,4
0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-2887.6399999999985,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2887.6400000000017,14
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2886.4400000000005,2
1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2886.44,4
0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2885.94,1
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2879.5699999999993,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2879.57,2
1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2876.6900000000005,2
0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0.0,-2876.6900000000005,1
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2873.3,11
1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2873.07,2
0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2871.2000000000003,5
1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2871.2000000000007,6
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2868.63,1
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-2868.2799999999997,4
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2863.320000000001,3
0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2863.19,2
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.030303030303030304,-3110.3700000000013,1
1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2860.7900000000013,3
0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2860.7900000000004,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.030303030303030304,-3106.4400000000014,1
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.030303030303030304,-3105.49,1
1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2857.8399999999997,3
1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2857.670000000001,11
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2857.6700000000005,1
0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2856.7800000000007,1
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2856.7800000000007,5
0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0.0,-2856.2400000000002,2
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-2856.2400000000007,1
0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2852.36,2
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2852.18,1
1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2852.180000000001,2
0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,0.0,-2848.1,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2848.1,2
1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2845.3900000000012,1
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2845.2199999999993,10
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2839.6300000000006,3
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2838.47,6
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2837.9500000000007,2
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2835.880000000001,1
0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,0,0.0,-2835.8800000000006,1
1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0.0,-2830.9600000000014,2
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.0,-2828.8399999999997,1
1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2826.1900000000014,2
1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2824.2800000000007,1
0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2821.7800000000007,3
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2821.7799999999993,1
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2912.3700000000003,2
1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2819.9100000000008,5
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2910.6099999999997,6
1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2814.7500000000014,1
0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0.0,-2814.75,1
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-2813.76,3
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,0.0,-2811.8900000000017,1
0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2811.2,1
1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2811.2000000000003,3
1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2810.2400000000007,1
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2805.9700000000007,6
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2804.8800000000006,6
1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2803.470000000001,1
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0.0,-2802.0100000000007,1
1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2801.72,2
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2801.600000000001,1
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0.0,-2801.54,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.030303030303030304,-3110.3700000000013,1
1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2796.840000000001,2
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-2795.4000000000005,5
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2793.5600000000013,1
1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2793.56,2
0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-2790.0700000000006,1
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0.0,-2788.1800000000017,1
1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2784.850000000001,1
1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2778.83,1
1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2778.0499999999997,2
0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2777.4300000000007,1
0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2776.8200000000015,3
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2775.4100000000003,4
1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2775.41,2
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2773.6600000000008,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2842.809999999999,1
1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2772.3900000000003,1
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2769.1100000000015,1
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2768.21,1
0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0.0,-2766.250000000001,2
1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2766.25,3
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.0,-2763.2400000000002,2
0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0.0,-2761.6500000000005,1
1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.0,-2761.2400000000007,1
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2795.4000000000005,1
0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,0.0,-2759.340000000001,4
1,0,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0.0,-2758.590000000001,1
0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0.0,-2758.589999999999,1
0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0.0,-2756.86,1
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2964.460000000001,1
1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2845.2199999999993,1
0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0.0,-2752.540000000001,1
1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0.0,-2752.06,2
1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0.0,-2751.92,2
0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0.030303030303030304,-2838.47,2
0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0.0,-2744.8700000000003,1
1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0.0,-2744.8700000000003,1
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0.0,-2744.71,1
1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0.0,-2744.45,1
