0,1,2,3,4,5,6,7,8,9,chain_break_fraction,energy,num_occurrences
0,1,1,0,0,1,0,0,1,0,0.0,-1.03,25
1,0,1,0,0,0,1,1,0,1,0.0,-1.03,22
0,1,1,0,0,0,1,1,0,1,0.0,-1.03,48
1,0,1,0,0,0,1,0,1,0,0.0,-1.03,24
0,1,1,0,0,0,1,0,1,1,0.0,-1.03,36
1,0,1,0,0,0,1,0,1,1,0.0,-1.03,30
1,0,1,0,0,1,0,1,0,1,0.0,-1.03,24
1,0,1,0,0,0,1,1,0,0,0.0,-1.03,24
0,1,1,0,0,1,0,0,1,1,0.0,-1.03,31
0,1,1,0,0,0,1,1,0,0,0.0,-1.03,41
0,1,1,0,0,0,1,0,1,0,0.0,-1.03,24
0,1,1,0,0,1,0,1,0,1,0.0,-1.03,28
1,0,1,0,0,1,0,0,1,1,0.0,-1.03,24
0,1,1,0,0,1,0,1,0,0,0.0,-1.03,32
1,0,1,0,0,1,0,0,1,0,0.0,-1.03,25
1,0,1,0,0,1,0,1,0,0,0.0,-1.03,20
1,0,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,21
0,1,0,1,1,0,1,1,0,0,0.0,-1.0284649857951607,32
1,0,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,17
1,0,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,29
0,1,0,1,1,0,1,1,0,1,0.0,-1.0284649857951607,28
1,0,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,14
0,1,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,27
0,1,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,26
1,0,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,15
0,1,0,1,1,1,0,0,1,1,0.0,-1.0284649857951607,24
1,0,0,1,1,0,1,0,1,1,0.0,-1.0284649857951607,23
0,1,0,1,1,1,0,1,0,0,0.0,-1.0284649857951607,30
0,1,0,1,1,1,0,1,0,1,0.0,-1.0284649857951607,31
0,1,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,19
1,0,0,1,1,0,1,0,1,0,0.0,-1.0284649857951607,27
1,0,0,1,1,1,0,0,1,0,0.0,-1.0284649857951607,15
0,1,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,4
0,1,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,5
1,0,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,5
1,0,0,0,1,0,1,1,0,0,0.0,-0.9900000000000001,1
1,0,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,9
0,1,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,4
1,0,0,0,1,1,0,1,0,1,0.0,-0.9900000000000001,6
1,0,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,4
1,0,0,0,1,0,1,0,1,1,0.0,-0.9900000000000001,6
0,1,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,3
0,1,0,0,1,0,1,0,1,0,0.0,-0.9900000000000001,10
1,0,0,0,1,0,1,1,0,1,0.0,-0.9900000000000001,3
0,1,0,0,1,1,0,0,1,0,0.0,-0.9900000000000001,5
0,1,0,0,1,0,1,1,0,1,0.0,-0.9900000000000001,9
1,0,0,0,1,1,0,0,1,1,0.0,-0.9900000000000001,4
0,1,0,0,1,1,0,1,0,0,0.0,-0.9900000000000001,7
1,0,1,1,0,1,0,0,1,1,0.0,-0.9857581476005374,1
1,0,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,3
0,1,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,4
0,1,1,1,0,1,0,0,1,0,0.0,-0.9857581476005374,5
0,1,1,1,0,0,1,1,0,0,0.0,-0.9857581476005374,5
0,1,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,10
0,1,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,3
1,0,1,1,0,0,1,0,1,0,0.0,-0.9857581476005374,5
1,0,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,5
1,0,1,1,0,1,0,0,1,0,0.0,-0.9857581476005374,3
1,0,1,1,0,1,0,1,0,1,0.0,-0.9857581476005374,3
1,0,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,2
0,1,1,1,0,1,0,0,1,1,0.0,-0.9857581476005374,4
1,0,1,1,0,0,1,1,0,1,0.0,-0.9857581476005374,9
0,1,1,1,0,0,1,0,1,1,0.0,-0.9857581476005374,2
0,1,1,1,0,1,0,1,0,0,0.0,-0.9857581476005374,2
1,0,1,0,1,0,1,0,1,1,0.0,-0.8950087547572613,1
0,1,1,0,1,1,0,0,1,1,0.0,-0.8950087547572613,1
0,1,1,0,1,1,0,0,1,0,0.0,-0.8950087547572613,1
0,1,1,0,1,0,1,0,1,1,0.0,-0.8950087547572613,1
1,0,1,0,1,0,1,1,0,0,0.0,-0.8950087547572613,1
0,1,0,1,0,0,1,1,0,0,0.0,-0.89,3
1,0,0,1,0,1,0,0,1,1,0.0,-0.89,1
1,0,0,1,0,0,1,1,0,1,0.0,-0.89,1
1,0,1,0,0,0,1,0,0,1,0.0,-0.88,1
1,0,1,0,0,1,0,0,0,0,0.0,-0.88,1
0,1,0,1,0,1,0,0,0,0,0.0,-0.74,1
