0,1,2,3,4,5,6,7,chain_break_fraction,energy,num_occurrences
1,1,0,0,0,1,1,0,0.0,-0.8200000000000001,37
0,1,0,0,0,1,1,0,0.0,-0.8200000000000001,32
1,1,0,0,1,0,1,0,0.0,-0.8200000000000001,58
1,1,0,0,0,1,0,1,0.0,-0.8200000000000001,24
0,1,0,0,1,0,0,1,0.0,-0.8200000000000001,55
1,1,0,0,1,0,0,1,0.0,-0.8200000000000001,32
0,1,0,0,0,1,0,1,0.0,-0.8200000000000001,28
0,1,0,0,1,0,1,0,0.0,-0.8200000000000001,48
1,0,1,1,0,1,1,0,0.0,-0.8141906373139197,51
1,0,1,1,1,0,0,1,0.0,-0.8141906373139197,58
0,0,1,1,1,0,1,0,0.0,-0.8141906373139197,70
0,0,1,1,0,1,1,0,0.0,-0.8141906373139197,48
0,0,1,1,0,1,0,1,0.0,-0.8141906373139197,38
1,0,1,1,0,1,0,1,0.0,-0.8141906373139197,36
0,0,1,1,1,0,0,1,0.0,-0.8141906373139197,80
1,0,1,1,1,0,1,0,0.0,-0.8141906373139197,73
1,0,0,1,1,0,1,0,0.0,-0.78,27
0,0,0,1,0,1,0,1,0.0,-0.78,10
1,0,0,1,0,1,1,0,0.0,-0.78,24
0,0,0,1,1,0,0,1,0.0,-0.78,19
0,0,0,1,0,1,1,0,0.0,-0.78,19
1,0,0,1,0,1,0,1,0.0,-0.78,26
1,0,0,1,1,0,0,1,0.0,-0.78,31
0,0,0,1,1,0,1,0,0.0,-0.78,29
0,1,1,0,0,1,0,1,0.0,-0.7791740573976585,2
1,1,1,0,1,0,1,0,0.0,-0.7791740573976585,6
1,1,1,0,0,1,0,1,0.0,-0.7791740573976585,5
1,1,1,0,1,0,0,1,0.0,-0.7791740573976585,6
0,1,1,0,1,0,1,0,0.0,-0.7791740573976585,5
0,1,1,0,0,1,1,0,0.0,-0.7791740573976585,6
0,1,1,0,1,0,0,1,0.0,-0.7791740573976585,5
1,1,1,0,0,1,1,0,0.0,-0.7791740573976585,2
0,1,0,0,1,0,0,0,0.0,-0.68,1
0,1,0,1,1,0,0,1,0.0,-0.6738984103944883,1
0,1,0,1,0,1,0,1,0.0,-0.6738984103944883,1
0,1,0,1,1,0,1,0,0.0,-0.6738984103944883,1
0,0,1,0,1,0,1,0,0.0,-0.67,1
0,0,1,1,1,0,1,1,0.0,-0.6659618034823542,1
1,0,1,1,0,1,1,1,0.0,-0.6659618034823542,1
0,0,0,1,1,0,0,0,0.0,-0.64,1
0,0,0,1,0,1,1,1,0.0,-0.6317711661684347,1
1,0,1,1,1,1,0,1,0.0,-0.5310515657663694,1
