0,1,2,3,4,5,6,7,8,9,10,chain_break_fraction,energy,num_occurrences
1,1,0,1,0,0,0,0,0,1,0,0.0,-1.65,18
0,1,0,1,0,0,0,0,1,1,0,0.0,-1.65,26
1,1,0,0,0,0,0,0,0,1,1,0.0,-1.65,25
0,1,0,0,0,0,1,0,1,1,1,0.0,-1.65,31
1,1,0,0,0,0,1,0,0,1,1,0.0,-1.65,28
1,1,0,1,0,0,1,0,0,1,0,0.0,-1.65,22
0,1,0,1,0,0,1,0,1,1,0,0.0,-1.65,30
0,1,0,0,0,0,0,0,1,1,1,0.0,-1.65,18
0,0,1,0,1,0,0,0,1,1,1,0.0,-1.6456400760059338,26
0,0,1,1,1,0,1,0,1,1,0,0.0,-1.6456400760059338,20
1,0,1,0,1,0,1,0,0,1,1,0.0,-1.6456400760059338,32
0,0,1,0,1,0,1,0,1,1,1,0.0,-1.6456400760059338,33
0,0,1,1,1,0,0,0,1,1,0,0.0,-1.6456400760059338,20
1,0,1,1,1,0,0,0,0,1,0,0.0,-1.6456400760059338,19
1,0,1,1,1,0,1,0,0,1,0,0.0,-1.6456400760059338,24
1,0,1,0,1,0,0,0,0,1,1,0.0,-1.6456400760059338,29
1,1,0,0,0,1,0,1,0,0,1,0.0,-1.6421485820900492,36
0,1,0,1,0,1,1,1,1,0,0,0.0,-1.6421485820900492,28
0,1,0,0,0,1,0,1,1,0,1,0.0,-1.6421485820900492,39
0,1,0,1,0,1,0,1,1,0,0,0.0,-1.6421485820900492,35
1,1,0,1,0,1,1,1,0,0,0,0.0,-1.6421485820900492,33
1,1,0,1,0,1,0,1,0,0,0,0.0,-1.6421485820900492,37
1,1,0,0,0,1,1,1,0,0,1,0.0,-1.6421485820900492,52
0,1,0,0,0,1,1,1,1,0,1,0.0,-1.6421485820900492,44
1,0,1,1,1,1,1,1,0,0,0,0.0,-1.6377886580959826,25
0,0,1,0,1,1,0,1,1,0,1,0.0,-1.6377886580959826,21
0,0,1,1,1,1,1,1,1,0,0,0.0,-1.6377886580959826,26
1,0,1,0,1,1,0,1,0,0,1,0.0,-1.6377886580959826,26
1,0,1,0,1,1,1,1,0,0,1,0.0,-1.6377886580959826,32
0,0,1,1,1,1,0,1,1,0,0,0.0,-1.6377886580959826,13
1,0,1,1,1,1,0,1,0,0,0,0.0,-1.6377886580959826,17
0,0,1,0,1,1,1,1,1,0,1,0.0,-1.6377886580959826,37
0,0,0,1,1,0,0,0,1,1,0,0.0,-1.58,1
1,0,0,1,1,0,0,0,0,1,0,0.0,-1.58,2
1,0,0,1,1,0,1,0,0,1,0,0.0,-1.58,1
1,0,0,0,1,0,0,0,0,1,1,0.0,-1.58,1
0,0,0,0,1,0,1,0,1,1,1,0.0,-1.58,3
1,0,0,0,1,0,1,0,0,1,1,0.0,-1.58,3
0,0,0,0,1,0,0,0,1,1,1,0.0,-1.58,4
1,1,1,1,0,0,1,0,0,1,0,0.0,-1.578236918977932,1
0,1,1,0,0,0,0,0,1,1,1,0.0,-1.578236918977932,2
1,1,1,0,0,0,1,0,0,1,1,0.0,-1.578236918977932,4
1,1,1,0,0,0,0,0,0,1,1,0.0,-1.578236918977932,3
1,1,1,1,0,0,0,0,0,1,0,0.0,-1.578236918977932,2
0,1,1,1,0,0,1,0,1,1,0,0.0,-1.578236918977932,2
0,1,1,0,0,0,1,0,1,1,1,0.0,-1.578236918977932,3
1,0,0,0,1,1,0,1,0,0,1,0.0,-1.572148582090049,1
0,0,0,0,1,1,0,1,1,0,1,0.0,-1.572148582090049,3
0,0,0,1,1,1,1,1,1,0,0,0.0,-1.572148582090049,3
1,0,0,1,1,1,0,1,0,0,0,0.0,-1.572148582090049,5
0,0,0,0,1,1,1,1,1,0,1,0.0,-1.572148582090049,2
1,0,0,1,1,1,1,1,0,0,0,0.0,-1.572148582090049,1
0,0,0,1,1,1,0,1,1,0,0,0.0,-1.572148582090049,5
1,0,0,0,1,1,1,1,0,0,1,0.0,-1.572148582090049,6
0,1,1,0,0,1,1,1,1,0,1,0.0,-1.5703855010679808,5
0,1,1,0,0,1,0,1,1,0,1,0.0,-1.5703855010679808,2
1,1,1,1,0,1,0,1,0,0,0,0.0,-1.5703855010679808,1
0,1,1,1,0,1,0,1,1,0,0,0.0,-1.5703855010679808,4
1,1,1,0,0,1,1,1,0,0,1,0.0,-1.5703855010679808,3
0,1,1,1,0,1,1,1,1,0,0,0.0,-1.5703855010679808,3
1,1,1,0,0,1,0,1,0,0,1,0.0,-1.5703855010679808,6
1,1,1,1,0,1,1,1,0,0,0,0.0,-1.5703855010679808,4
0,1,0,1,1,0,0,0,1,1,0,0.0,-1.4679317589320195,1
1,1,0,1,1,0,1,0,0,1,0,0.0,-1.4679317589320195,1
1,1,0,0,1,0,0,0,0,1,1,0.0,-1.4679317589320195,1
0,1,0,1,1,1,0,1,1,0,0,0.0,-1.4600803410220684,1
1,1,0,0,0,1,0,0,0,0,1,0.0,-1.4100000000000001,1
1,0,1,1,1,1,0,0,0,0,0,0.0,-1.4056400760059335,1
0,1,0,1,0,1,0,0,1,1,0,0.0,-1.4013082297192097,1
1,1,0,1,0,0,1,0,0,1,1,0.0,-1.3997771188031976,1
0,1,0,1,0,1,0,1,1,0,1,0.0,-1.3919257008932466,1
1,1,0,1,0,1,1,1,0,0,1,0.0,-1.3919257008932466,1
0,1,0,1,0,1,1,1,1,0,1,0.0,-1.3919257008932466,1
0,1,0,1,0,1,0,1,0,0,0,0.0,-1.3521485820900492,1
